section,female,male,period,order_period
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.4}",3 חודשים,4
0-9,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",חודש אחרון,5
0-9,"{'amount': 4, 'percentage': 0}","{'amount': 5, 'percentage': 0.1}",מתחילת קורונה,1
0-9,"{'amount': 1, 'percentage': 0}","{'amount': 3, 'percentage': 0.1}",6 חודשים,3
0-9,"{'amount': 3, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.1}",שנה,2
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",3 חודשים,4
10-19,"{'amount': 4, 'percentage': 0}","{'amount': 3, 'percentage': 0}",מתחילת קורונה,1
10-19,"{'amount': 1, 'percentage': 0}","{'amount': 1, 'percentage': 0}",6 חודשים,3
10-19,"{'amount': 1, 'percentage': 0}","{'amount': 1, 'percentage': 0}",שנה,2
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
20-29,"{'amount': 7, 'percentage': 0.2}","{'amount': 17, 'percentage': 0.4}",שנה,2
20-29,"{'amount': 3, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.2}",6 חודשים,3
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",3 חודשים,4
20-29,"{'amount': 16, 'percentage': 0.2}","{'amount': 23, 'percentage': 0.3}",מתחילת קורונה,1
30-39,"{'amount': 0, 'percentage': 0}","{'amount': 6, 'percentage': 1.3}",3 חודשים,4
30-39,"{'amount': 9, 'percentage': 0.4}","{'amount': 15, 'percentage': 0.7}",6 חודשים,3
30-39,"{'amount': 31, 'percentage': 0.4}","{'amount': 46, 'percentage': 0.5}",מתחילת קורונה,1
30-39,"{'amount': 21, 'percentage': 0.5}","{'amount': 32, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.9}",חודש אחרון,5
40-49,"{'amount': 7, 'percentage': 1.5}","{'amount': 9, 'percentage': 1.9}",3 חודשים,4
40-49,"{'amount': 3, 'percentage': 0.9}","{'amount': 3, 'percentage': 0.9}",חודש אחרון,5
40-49,"{'amount': 69, 'percentage': 0.8}","{'amount': 106, 'percentage': 1.2}",מתחילת קורונה,1
40-49,"{'amount': 39, 'percentage': 1}","{'amount': 72, 'percentage': 1.8}",שנה,2
40-49,"{'amount': 13, 'percentage': 0.6}","{'amount': 36, 'percentage': 1.7}",6 חודשים,3
50-59,"{'amount': 11, 'percentage': 2.3}","{'amount': 23, 'percentage': 4.8}",3 חודשים,4
50-59,"{'amount': 6, 'percentage': 1.8}","{'amount': 10, 'percentage': 2.9}",חודש אחרון,5
50-59,"{'amount': 167, 'percentage': 1.9}","{'amount': 331, 'percentage': 3.9}",מתחילת קורונה,1
50-59,"{'amount': 91, 'percentage': 2.3}","{'amount': 170, 'percentage': 4.3}",שנה,2
50-59,"{'amount': 42, 'percentage': 2}","{'amount': 80, 'percentage': 3.8}",6 חודשים,3
60-69,"{'amount': 466, 'percentage': 5.4}","{'amount': 846, 'percentage': 9.8}",מתחילת קורונה,1
60-69,"{'amount': 28, 'percentage': 5.8}","{'amount': 45, 'percentage': 9.4}",3 חודשים,4
60-69,"{'amount': 14, 'percentage': 4.1}","{'amount': 23, 'percentage': 6.8}",חודש אחרון,5
60-69,"{'amount': 270, 'percentage': 6.8}","{'amount': 395, 'percentage': 10}",שנה,2
60-69,"{'amount': 160, 'percentage': 7.6}","{'amount': 201, 'percentage': 9.6}",6 חודשים,3
70-79,"{'amount': 829, 'percentage': 9.6}","{'amount': 1339, 'percentage': 15.6}",מתחילת קורונה,1
70-79,"{'amount': 59, 'percentage': 12.3}","{'amount': 55, 'percentage': 11.5}",3 חודשים,4
70-79,"{'amount': 35, 'percentage': 10.3}","{'amount': 41, 'percentage': 12.1}",חודש אחרון,5
70-79,"{'amount': 437, 'percentage': 11.1}","{'amount': 567, 'percentage': 14.3}",שנה,2
70-79,"{'amount': 223, 'percentage': 10.6}","{'amount': 298, 'percentage': 14.2}",6 חודשים,3
80-89,"{'amount': 1344, 'percentage': 15.6}","{'amount': 1463, 'percentage': 17}",מתחילת קורונה,1
80-89,"{'amount': 627, 'percentage': 15.9}","{'amount': 602, 'percentage': 15.2}",שנה,2
80-89,"{'amount': 340, 'percentage': 16.2}","{'amount': 334, 'percentage': 15.9}",6 חודשים,3
80-89,"{'amount': 71, 'percentage': 20.9}","{'amount': 55, 'percentage': 16.2}",חודש אחרון,5
80-89,"{'amount': 81, 'percentage': 16.9}","{'amount': 64, 'percentage': 13.3}",3 חודשים,4
90+,"{'amount': 351, 'percentage': 8.9}","{'amount': 246, 'percentage': 6.2}",שנה,2
90+,"{'amount': 876, 'percentage': 10.2}","{'amount': 629, 'percentage': 7.3}",מתחילת קורונה,1
90+,"{'amount': 39, 'percentage': 11.5}","{'amount': 34, 'percentage': 10}",חודש אחרון,5
90+,"{'amount': 52, 'percentage': 10.8}","{'amount': 36, 'percentage': 7.5}",3 חודשים,4
90+,"{'amount': 204, 'percentage': 9.7}","{'amount': 130, 'percentage': 6.2}",6 חודשים,3
