gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,80-89,6 חודשים,10841,0.6,340,16.2,114,8.3,864,11.7
זכר,90+,3 חודשים,1342,0.1,36,7.5,13,2.4,130,5.1
זכר,90+,חודש אחרון,1319,0.1,34,10,13,3.4,120,5.5
זכר,90+,מתחילת קורונה,3080,0.1,629,7.3,109,2.1,786,3.2
זכר,90+,6 חודשים,1734,0.1,130,6.2,26,1.9,250,3.4
זכר,90+,שנה,2006,0.1,246,6.2,45,1.7,397,3.1
נקבה,90+,שנה,3884,0.2,351,8.9,46,1.8,622,4.8
נקבה,90+,מתחילת קורונה,6229,0.2,876,10.2,105,2,1235,5
נקבה,90+,חודש אחרון,2599,0.2,39,11.5,10,2.6,175,8
נקבה,90+,6 חודשים,3324,0.2,204,9.7,28,2,430,5.8
נקבה,90+,3 חודשים,2641,0.2,52,10.8,13,2.4,192,7.6
