section,female,male,period
0-9,"{'amount': 12, 'percentage': 0.3}","{'amount': 15, 'percentage': 0.4}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.4}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 49, 'percentage': 0.4}","{'amount': 71, 'percentage': 0.6}",שנה
0-9,"{'amount': 7, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.3}",3 חודשים
10-19,"{'amount': 26, 'percentage': 0.2}","{'amount': 37, 'percentage': 0.3}",שנה
10-19,"{'amount': 6, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 82, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 3, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 65, 'percentage': 0.6}","{'amount': 58, 'percentage': 0.5}",שנה
20-29,"{'amount': 15, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.3}",6 חודשים
20-29,"{'amount': 3, 'percentage': 1.1}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 251, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 11, 'percentage': 0.4}","{'amount': 7, 'percentage': 0.3}",3 חודשים
30-39,"{'amount': 19, 'percentage': 0.5}","{'amount': 23, 'percentage': 0.6}",6 חודשים
30-39,"{'amount': 2, 'percentage': 0.7}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
30-39,"{'amount': 600, 'percentage': 1.9}","{'amount': 643, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 117, 'percentage': 1.1}","{'amount': 115, 'percentage': 1}",שנה
30-39,"{'amount': 7, 'percentage': 0.3}","{'amount': 12, 'percentage': 0.5}",3 חודשים
40-49,"{'amount': 31, 'percentage': 0.8}","{'amount': 43, 'percentage': 1.1}",6 חודשים
40-49,"{'amount': 1, 'percentage': 0.4}","{'amount': 0, 'percentage': 0}",חודש אחרון
40-49,"{'amount': 983, 'percentage': 3.1}","{'amount': 1433, 'percentage': 4.5}",מתחילת קורונה
40-49,"{'amount': 176, 'percentage': 1.6}","{'amount': 259, 'percentage': 2.4}",שנה
40-49,"{'amount': 19, 'percentage': 0.8}","{'amount': 24, 'percentage': 1}",3 חודשים
50-59,"{'amount': 6, 'percentage': 2.2}","{'amount': 5, 'percentage': 1.8}",חודש אחרון
50-59,"{'amount': 79, 'percentage': 2}","{'amount': 108, 'percentage': 2.8}",6 חודשים
50-59,"{'amount': 1628, 'percentage': 5.1}","{'amount': 2301, 'percentage': 7.2}",מתחילת קורונה
50-59,"{'amount': 359, 'percentage': 3.3}","{'amount': 493, 'percentage': 4.5}",שנה
50-59,"{'amount': 48, 'percentage': 2}","{'amount': 70, 'percentage': 2.8}",3 חודשים
60-69,"{'amount': 196, 'percentage': 5.1}","{'amount': 306, 'percentage': 7.9}",6 חודשים
60-69,"{'amount': 10, 'percentage': 3.7}","{'amount': 20, 'percentage': 7.4}",חודש אחרון
60-69,"{'amount': 2364, 'percentage': 7.4}","{'amount': 3498, 'percentage': 11}",מתחילת קורונה
60-69,"{'amount': 682, 'percentage': 6.2}","{'amount': 976, 'percentage': 8.9}",שנה
60-69,"{'amount': 119, 'percentage': 4.8}","{'amount': 190, 'percentage': 7.7}",3 חודשים
70-79,"{'amount': 424, 'percentage': 11}","{'amount': 562, 'percentage': 14.6}",6 חודשים
70-79,"{'amount': 3111, 'percentage': 9.8}","{'amount': 4099, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 1175, 'percentage': 10.7}","{'amount': 1501, 'percentage': 13.6}",שנה
70-79,"{'amount': 287, 'percentage': 11.7}","{'amount': 361, 'percentage': 14.7}",3 חודשים
70-79,"{'amount': 44, 'percentage': 16.2}","{'amount': 48, 'percentage': 17.6}",חודש אחרון
80-89,"{'amount': 1661, 'percentage': 15.1}","{'amount': 1598, 'percentage': 14.5}",שנה
80-89,"{'amount': 646, 'percentage': 16.7}","{'amount': 633, 'percentage': 16.4}",6 חודשים
80-89,"{'amount': 3652, 'percentage': 11.5}","{'amount': 3551, 'percentage': 11.1}",מתחילת קורונה
80-89,"{'amount': 417, 'percentage': 17}","{'amount': 417, 'percentage': 17}",3 חודשים
80-89,"{'amount': 46, 'percentage': 16.9}","{'amount': 44, 'percentage': 16.2}",חודש אחרון
90+,"{'amount': 935, 'percentage': 8.5}","{'amount': 666, 'percentage': 6}",שנה
90+,"{'amount': 431, 'percentage': 11.2}","{'amount': 292, 'percentage': 7.6}",6 חודשים
90+,"{'amount': 279, 'percentage': 11.4}","{'amount': 168, 'percentage': 6.8}",3 חודשים
90+,"{'amount': 24, 'percentage': 8.8}","{'amount': 14, 'percentage': 5.1}",חודש אחרון
90+,"{'amount': 1860, 'percentage': 5.8}","{'amount': 1244, 'percentage': 3.9}",מתחילת קורונה
