coronaOccupancy,isolatedTeam,name,normalOccupancy
300,9,אסותא אשדוד,
146.6666666666667,26,פוריה,72.11267852783203
113.33333333333331,63,לניאדו,80.22283935546875
109.6153846153846,33,שערי צדק,97.7886962890625
103.92156862745101,21,שמיר (אסף הרופא),63.29966354370117
100,46,"רמב""ם",96.1855697631836
92.45283018867924,79,הדסה עין כרם,109.5816497802734
88.33333333333333,47,שיבא,96.39240264892578
83.33333333333334,13,בני ציון,81.98614501953125
77.77777777777779,0,סנט ג'וזף,
75,3,הסקוטי,103.5460968017578
71.66666666666667,24,הלל יפה,81.35922241210938
65.07936507936508,32,ברזילי,73.16666412353516
59.25925925925925,6,מעייני הישועה,90.0958480834961
58.46153846153847,26,נהריה,76.76348876953125
57.692307692307686,19,זיו צפת,80.40345764160156
50,25,וולפסון,67.2035140991211
48,67,רבין ק. בילינסון,87.6646728515625
39.02439024390244,8,השרון ק. גולדה,53.11203384399414
38.88888888888889,11,הכרמל,64.21267700195312
37.5,19,קפלן,90.2527084350586
36.66666666666666,34,סוראסקי,101.9641342163086
35.36585365853658,72,מאיר,70.95115661621094
33.33333333333333,37,המרכזי בעמק,81.72413635253906
28.20512820512821,37,סורוקה,72.98001861572266
0,11,שניידר,82.27848052978516
