city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130885,23,  6-10  ,13808,0
באר שבע,15254,22, 11-14 ,5367,1
תל אביב - יפו,26444,21,  6-10  ,16905,0
גבע בנימין,676, קטן מ-15 ,  1-5  ,127,2
קרית גת,7322, קטן מ-15 ,  0  ,803,1
טייבה,4612, קטן מ-15 ,  0  ,740,0
מייסר,124, קטן מ-15 ,  1-5  ,15,19
רהט,5016, קטן מ-15 ,  1-5  ,800,0
בני ברק,48241, קטן מ-15 ,  0  ,1579,0
בת ים,9710, קטן מ-15 ,  1-5  ,2674,0
חולון,14669, קטן מ-15 ,  1-5  ,3498,0
אשקלון,11879, קטן מ-15 ,  0  ,2917,0
נתניה,17068, קטן מ-15 ,  1-5  ,5288,0
סח'נין,4374, קטן מ-15 ,  1-5  ,324,0
פתח תקווה,21750, קטן מ-15 ,  6-10  ,5458,1
בית שמש,20289, קטן מ-15 ,  1-5  ,1607,0
אזור,1134, קטן מ-15 ,  1-5  ,234,1
סביון,225, קטן מ-15 ,  0  ,224,2
עץ אפרים,200, קטן מ-15 ,  1-5  ,79,4
גבעתיים,2047, קטן מ-15 ,  0  ,1336,0
הרצליה,4276, קטן מ-15 ,  1-5  ,3214,1
קרית אתא,4693, קטן מ-15 ,  1-5  ,928,1
כפר סבא,4119, קטן מ-15 ,  1-5  ,2732,1
רחובות,11317, קטן מ-15 ,  1-5  ,2756,0
רמת גן,7903, קטן מ-15 ,  1-5  ,4194,0
רעננה,3885, קטן מ-15 ,  1-5  ,2623,2
שפרעם,4115, קטן מ-15 ,  0  ,408,0
נהריה,3316, קטן מ-15 ,  1-5  ,1039,0
קרית ים,2356, קטן מ-15 ,  0  ,923,0
ריינה,1710, קטן מ-15 ,  0  ,156,1
חיפה,16690, קטן מ-15 ,  1-5  ,6114,0
חדרה,6840, קטן מ-15 ,  1-5  ,1966,0
לוד,8687, קטן מ-15 ,  6-10  ,1401,1
נצרת,9049, קטן מ-15 ,  1-5  ,1014,1
צפת,4834, קטן מ-15 ,  0  ,400,0
רמלה,9544, קטן מ-15 ,  1-5  ,1387,2
ערד,2460, קטן מ-15 ,  1-5  ,675,1
אילת,2527, קטן מ-15 ,  0  ,1948,0
ירוחם,982, קטן מ-15 ,  1-5  ,242,2
מעלה אדומים,3838, קטן מ-15 ,  0  ,781,0
מסעודין אל-עזאזמה,127, קטן מ-15 ,  0  ,84,3
כעביה-טבאש-חג'אג'רה,576, קטן מ-15 ,  0  ,43,2
לקיה,824, קטן מ-15 ,  1-5  ,155,2
