date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel
2020-03-02T00:00:00.000Z,1,10,10,0,0,10,0,0,1810,0.005524861878453038,5632,-298,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1810,0.005524861878453038,7857,-296,0
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1810,0.006629834254143647,7012,-298,0
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1810,0.007182320441988951,7012,-298,0
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1810,0.008839779005524863,5177,-297,0
2020-03-07T00:00:00.000Z,1,21,21,3,0,18,2,0,1810,0.01160220994475138,4861,-298,0
2020-03-08T00:00:00.000Z,2,27,27,5,0,22,4,0,1810,0.0149171270718232,7330,-296,0
2020-03-09T00:00:00.000Z,7,41,41,6,0,35,5,0,1810,0.02265193370165746,6205,-306,0
2020-03-10T00:00:00.000Z,2,61,61,6,0,55,5,0,1810,0.03370165745856354,6021,-293,0
2020-03-11T00:00:00.000Z,10,84,83,7,1,76,6,0,1810,0.04640883977900553,5981,-296,0
2020-03-12T00:00:00.000Z,6,106,104,7,1,98,6,0,1810,0.05856353591160221,5983,-295,0
2020-03-13T00:00:00.000Z,10,126,125,7,5,114,6,0,1810,0.06961325966850829,4121,-282,0
2020-03-14T00:00:00.000Z,20,165,163,6,5,154,4,0,1810,0.09116022099447514,3692,-291,0
2020-03-15T00:00:00.000Z,37,205,203,9,7,189,6,0,1810,0.1132596685082873,5489,-292,0
2020-03-16T00:00:00.000Z,27,225,219,11,6,208,7,0,1810,0.1243093922651934,4757,-235,0
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1810,0.143646408839779,4338,-186,0
2020-03-18T00:00:00.000Z,54,313,274,17,12,284,7,1,1810,0.1729281767955801,3920,-88,0
2020-03-19T00:00:00.000Z,31,300,269,21,12,267,12,0,1810,0.1657458563535912,4053,43,0
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1810,0.161878453038674,3207,219,0
2020-03-21T00:00:00.000Z,35,283,280,27,22,234,15,0,1810,0.156353591160221,2905,400,0
2020-03-22T00:00:00.000Z,54,331,312,38,33,260,22,0,1810,0.1828729281767956,4523,614,0
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1810,0.2005524861878453,4053,935,0
2020-03-24T00:00:00.000Z,82,406,354,48,49,309,26,3,1810,0.2243093922651934,3963,1322,0
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1810,0.2359116022099448,3666,1677,0
2020-03-26T00:00:00.000Z,82,483,430,56,67,360,31,5,1810,0.2668508287292818,3925,2156,0
2020-03-27T00:00:00.000Z,110,534,484,66,71,397,37,2,1810,0.2950276243093923,3267,2521,0
2020-03-28T00:00:00.000Z,53,530,499,70,83,377,41,1,1810,0.292817679558011,2834,2961,0
2020-03-29T00:00:00.000Z,70,559,532,80,89,390,50,3,1810,0.3088397790055248,4289,3423,0
2020-03-30T00:00:00.000Z,121,638,589,89,105,444,54,1,1810,0.3524861878453039,3886,3872,0
2020-03-31T00:00:00.000Z,111,687,644,98,116,473,64,4,1810,0.3795580110497238,4005,4481,0
2020-04-01T00:00:00.000Z,147,777,736,111,144,522,72,8,1810,0.4292817679558011,4088,4327,689
2020-04-02T00:00:00.000Z,115,820,734,113,146,561,79,9,1810,0.4530386740331492,4284,4912,720
2020-04-03T00:00:00.000Z,97,818,729,131,160,527,93,5,1810,0.4519337016574586,3494,5420,717
2020-04-04T00:00:00.000Z,73,800,762,140,171,489,107,6,1810,0.4419889502762431,3155,5745,718
2020-04-05T00:00:00.000Z,100,833,747,135,194,504,107,7,1810,0.4602209944751382,4495,6247,693
2020-04-06T00:00:00.000Z,94,816,703,147,209,460,110,8,1810,0.450828729281768,4088,6527,796
2020-04-07T00:00:00.000Z,72,756,660,160,204,392,106,7,1810,0.4176795580110497,4313,6772,819
2020-04-08T00:00:00.000Z,57,703,625,166,196,341,115,9,1810,0.3883977900552486,3511,6945,859
2020-04-09T00:00:00.000Z,65,674,640,166,189,319,117,9,1810,0.3723756906077348,3363,7053,944
2020-04-10T00:00:00.000Z,55,680,606,170,173,337,128,8,1810,0.3756906077348066,4086,7175,1002
2020-04-11T00:00:00.000Z,40,631,599,182,163,286,130,6,1810,0.3486187845303868,3172,7289,1061
2020-04-12T00:00:00.000Z,90,675,626,177,175,323,130,7,1810,0.3729281767955801,4965,7424,1074
2020-04-13T00:00:00.000Z,91,699,633,192,169,338,137,8,1810,0.3861878453038674,4653,7405,1181
2020-04-14T00:00:00.000Z,75,684,636,178,173,333,134,8,1810,0.3779005524861879,4376,7367,1229
2020-04-15T00:00:00.000Z,69,691,664,180,175,336,133,13,1810,0.381767955801105,3492,7312,1238
2020-04-16T00:00:00.000Z,51,705,643,181,162,362,137,7,1810,0.3895027624309392,5388,7129,1366
2020-04-17T00:00:00.000Z,48,668,614,165,163,340,124,9,1810,0.369060773480663,4188,7089,1348
