name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Pardesiyya,10,אדום,112.8,30,-7,78,אדום,2022-07-11T00:00:00.000Z,מעל 90%,89.59,72.21,117.3
Daliyat Al-Karmel,9.2,אדום,29.1,28,-38,41,אדום,2022-07-11T00:00:00.000Z,64.52,54.85,38.26,23.0
Yoqne'am Illit,10,אדום,89.8,37,-3,214,אדום,2022-07-11T00:00:00.000Z,80.95,77.64,62.01,88.9
Rame,10,אדום,54.1,35,-10,35,אדום,2022-07-11T00:00:00.000Z,81.31,72.21,49.27,45.1
Meshhed,8.8,אדום,24.8,35,5,25,אדום,2022-07-11T00:00:00.000Z,64.39,55.13,29.58,29.5
Yad Binyamin,6.4,כתום,16.5,17,-37,קטן מ-15,כתום,2022-07-11T00:00:00.000Z,59.21,53.19,36.22,
Jaljulye,9.8,אדום,29.1,30,42,28,אדום,2022-07-11T00:00:00.000Z,60.87,52.44,29.54,27.2
Qalansawe,8.1,אדום,28.1,24,-32,78,אדום,2022-07-11T00:00:00.000Z,63.15,53.08,28.16,33.2
Ibtin,4.5,כתום,13.9,5,0,קטן מ-15,ירוק,2022-07-11T00:00:00.000Z,63.49,56.74,32.04,
Shetulim,10,אדום,176.8,58,117,29,אדום,2022-07-11T00:00:00.000Z,72.86,68.23,51.89,138.6
Shibli-Umm Al-Ghanam,9.8,אדום,42.2,30,30,21,אדום,2022-07-11T00:00:00.000Z,73.56,65.32,41.48,34.1
Qadima-Zoran,10,אדום,97.3,40,-23,234,אדום,2022-07-11T00:00:00.000Z,79.00,75.84,60.03,103.0
A'sam,5.5,אפור,8.3,25,0,קטן מ-15,צהוב,2022-07-11T00:00:00.000Z,11.04,9.15,2.67,
Or Aqiva,10,אדום,99.4,33,-9,203,אדום,2022-07-11T00:00:00.000Z,75.82,70.58,52.00,104.5
Ma'alot-Tarshiha,10,אדום,108.3,30,34,207,אדום,2022-07-11T00:00:00.000Z,74.11,69.66,52.13,93.4
Zur Hadassa,10,כתום,38.9,39,-22,36,אדום,2022-07-11T00:00:00.000Z,64.52,60.69,46.51,31.1
Sayyid,3.8,אפור,4.6,14,0,קטן מ-15,ירוק,2022-07-11T00:00:00.000Z,16.79,13.32,3.52,
Kefar Weradim,10,אדום,123.7,43,38,57,אדום,2022-07-11T00:00:00.000Z,88.84,86.08,72.21,103.7
Peqi'in (Buqei'a),9.9,כתום,53.8,29,14,24,אדום,2022-07-11T00:00:00.000Z,70.70,60.48,39.72,40.4
Kafar Qara,9.2,אדום,20.7,28,-55,55,אדום,2022-07-11T00:00:00.000Z,68.86,61.24,38.41,28.5
Rekhasim,9.2,אדום,29.6,29,11,53,אדום,2022-07-11T00:00:00.000Z,47.65,35.08,20.11,40.2
Qiryat Shemona,10,אדום,114.8,42,15,246,אדום,2022-07-11T00:00:00.000Z,77.71,73.30,57.37,109.5
Rosh Pinna,10,אדום,111.4,51,12,38,אדום,2022-07-11T00:00:00.000Z,73.43,70.58,55.52,117.5
Mazkeret Batya,10,אדום,104.7,36,-9,140,אדום,2022-07-11T00:00:00.000Z,מעל 90%,86.21,66.46,92.7
