coronaOccupancy,normalOccupancy,isolatedTeam
200,,0
41,,0
39,,0
39,,0
39,,0
36,,0
36,,0
31,,0
30,,0
30,,0
28.999999999999996,,0
28.000000000000004,,0
23,,0
20,,0
20,,0
19,,0
17,,0
13,,0
12,,0
11,,0
9,,0
7.000000000000001,,0
6,,0
4,,0
3,,0
2,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
