name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,0
שערי צדק,,95.9459457397461,58
אסותא אשדוד,,,21
בני ציון,,70.20785522460938,26
ברזילי,,71.5,59
הדסה עין כרם,,108.7719268798828,32
הכרמל,,73.61962890625,9
הלל יפה,,83.49514770507812,25
המרכזי בעמק,,72.93103790283203,88
המשפחה הקדושה,,,0
הסקוטי,,115.6028366088867,1
השרון ק. גולדה,,62.65560150146484,9
וולפסון,,69.10688018798828,30
זיו צפת,,77.23342895507812,8
לניאדו,,75.20891571044922,76
אל מקאסד,,,0
מעייני הישועה,,89.13738250732422,20
נהריה,,74.27385711669922,25
סוראסקי,,98.804443359375,51
סורוקה,,70.28670501708984,24
סנט ג'וזף,,,0
סנט וינסנט,,59.70149230957031,2
פוריה,,66.19718170166016,12
קפלן,,84.11552429199219,33
רבין ק. בילינסון,,88.62275695800781,66
"רמב""ם",,86.80412292480469,27
שיבא,,88.417724609375,50
שמיר (אסף הרופא),,62.40179443359375,38
שניידר,,,0
מאיר,,70.95115661621094,31
