gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,3 חודשים,250663,11.2,4,0.2,13,1.2,41,0.8
זכר,0-9,שנה,333838,11.9,5,0.1,20,0.7,75,0.6
זכר,0-9,6 חודשים,299088,11.8,5,0.2,18,1,60,0.7
זכר,0-9,חודש אחרון,133739,12.9,2,0.1,11,1.3,28,0.7
זכר,0-9,מתחילת קורונה,393150,11,7,0.1,28,0.5,99,0.4
נקבה,0-9,שנה,251919,9,3,0.1,11,0.4,53,0.4
נקבה,0-9,חודש אחרון,91050,8.7,0,0,6,0.7,23,0.6
נקבה,0-9,מתחילת קורונה,300477,8.4,4,0,14,0.2,63,0.2
נקבה,0-9,6 חודשים,222640,8.8,1,0,7,0.4,40,0.5
נקבה,0-9,3 חודשים,180193,8.1,1,0.1,7,0.6,29,0.5
זכר,10-19,מתחילת קורונה,397887,11.2,5,0,23,0.4,69,0.3
זכר,10-19,חודש אחרון,112912,10.8,2,0.1,9,1.1,15,0.4
זכר,10-19,שנה,309017,11,3,0.1,15,0.6,43,0.3
זכר,10-19,6 חודשים,280102,11.1,3,0.1,14,0.8,32,0.4
זכר,10-19,3 חודשים,246579,11,2,0.1,9,0.8,22,0.4
נקבה,10-19,6 חודשים,260139,10.3,2,0.1,12,0.7,25,0.3
נקבה,10-19,שנה,286955,10.2,3,0.1,14,0.5,39,0.3
נקבה,10-19,חודש אחרון,94982,9.1,1,0.1,6,0.7,8,0.2
נקבה,10-19,מתחילת קורונה,362515,10.2,6,0.1,19,0.3,62,0.2
נקבה,10-19,3 חודשים,226038,10.1,1,0.1,7,0.6,14,0.3
זכר,20-29,3 חודשים,120911,5.4,3,0.2,10,0.9,31,0.6
זכר,20-29,6 חודשים,136976,5.4,6,0.2,20,1.1,71,0.8
זכר,20-29,חודש אחרון,48781,4.7,2,0.1,7,0.8,19,0.5
זכר,20-29,מתחילת קורונה,221920,6.2,25,0.2,50,0.9,209,0.8
זכר,20-29,שנה,155080,5.5,13,0.3,35,1.3,128,1
נקבה,20-29,3 חודשים,184109,8.2,4,0.2,11,1,23,0.4
נקבה,20-29,שנה,229071,8.2,8,0.2,24,0.9,127,1
נקבה,20-29,חודש אחרון,75473,7.3,4,0.3,9,1.1,15,0.4
נקבה,20-29,מתחילת קורונה,305159,8.6,20,0.2,55,1,248,0.9
נקבה,20-29,6 חודשים,206187,8.2,6,0.2,14,0.8,74,0.8
זכר,30-39,6 חודשים,143212,5.7,17,0.6,37,2.1,171,2
זכר,30-39,חודש אחרון,59440,5.7,5,0.4,17,2,35,0.9
זכר,30-39,מתחילת קורונה,209366,5.9,50,0.5,94,1.6,569,2.1
זכר,30-39,שנה,160252,5.7,29,0.7,56,2.1,279,2.1
זכר,30-39,3 חודשים,127299,5.7,8,0.4,22,2,47,0.9
נקבה,30-39,6 חודשים,221689,8.8,12,0.4,27,1.5,165,1.9
נקבה,30-39,שנה,244133,8.7,18,0.4,55,2.1,295,2.3
נקבה,30-39,חודש אחרון,93003,8.9,4,0.3,7,0.8,36,0.9
נקבה,30-39,מתחילת קורונה,300176,8.4,35,0.3,89,1.6,546,2
נקבה,30-39,3 חודשים,197485,8.8,4,0.2,10,0.9,55,1
זכר,40-49,6 חודשים,130860,5.2,44,1.4,83,4.6,354,4
זכר,40-49,שנה,145532,5.2,65,1.5,138,5.2,612,4.7
זכר,40-49,3 חודשים,118921,5.3,16,0.8,44,4.1,121,2.3
זכר,40-49,חודש אחרון,56015,5.4,9,0.6,25,2.9,81,2.1
זכר,40-49,מתחילת קורונה,186959,5.2,115,1.1,238,4.2,1305,4.7
נקבה,40-49,חודש אחרון,84078,8.1,6,0.4,14,1.6,42,1.1
נקבה,40-49,מתחילת קורונה,260749,7.3,74,0.7,138,2.4,892,3.2
נקבה,40-49,שנה,211105,7.5,39,0.9,73,2.7,446,3.4
נקבה,40-49,3 חודשים,177294,7.9,10,0.5,20,1.9,73,1.4
נקבה,40-49,6 חודשים,192978,7.6,19,0.6,45,2.5,259,3
זכר,50-59,חודש אחרון,36035,3.5,29,2,66,7.7,187,4.7
זכר,50-59,מתחילת קורונה,123661,3.5,363,3.6,519,9.1,2152,7.8
זכר,50-59,3 חודשים,77524,3.5,47,2.5,89,8.2,254,4.7
זכר,50-59,שנה,92357,3.3,159,3.6,248,9.3,890,6.8
זכר,50-59,6 חודשים,82974,3.3,99,3.2,161,9,554,6.3
נקבה,50-59,שנה,131267,4.7,95,2.1,143,5.4,691,5.3
נקבה,50-59,3 חודשים,112347,5,31,1.6,51,4.7,180,3.4
נקבה,50-59,חודש אחרון,54183,5.2,21,1.5,39,4.6,130,3.3
נקבה,50-59,מתחילת קורונה,167243,4.7,190,1.9,249,4.3,1495,5.4
נקבה,50-59,6 חודשים,119715,4.7,57,1.9,89,5,399,4.6
זכר,60-69,3 חודשים,52147,2.3,118,6.2,122,11.3,474,8.8
זכר,60-69,שנה,61592,2.2,378,8.5,340,12.7,1277,9.8
זכר,60-69,מתחילת קורונה,83072,2.3,937,9.3,877,15.3,3124,11.4
זכר,60-69,6 חודשים,55156,2.2,243,8,220,12.3,844,9.6
זכר,60-69,חודש אחרון,23018,2.2,77,5.4,97,11.4,333,8.4
נקבה,60-69,חודש אחרון,34355,3.3,51,3.6,59,6.9,262,6.6
נקבה,60-69,מתחילת קורונה,105730,3,517,5.1,463,8.1,2115,7.7
נקבה,60-69,6 חודשים,76081,3,179,5.9,161,9,643,7.3
נקבה,60-69,3 חודשים,72034,3.2,70,3.7,75,7,346,6.5
נקבה,60-69,שנה,83647,3,268,6,241,9,997,7.6
זכר,70-79,שנה,33474,1.2,605,13.6,377,14.1,1564,12
זכר,70-79,מתחילת קורונה,44195,1.2,1533,15.2,987,17.2,3582,13
זכר,70-79,חודש אחרון,12402,1.2,184,12.9,134,15.7,569,14.4
זכר,70-79,6 חודשים,29827,1.2,403,13.2,254,14.2,1073,12.3
זכר,70-79,3 חודשים,28356,1.3,243,12.7,164,15.2,748,14
נקבה,70-79,3 חודשים,34717,1.6,179,9.4,102,9.5,562,10.5
נקבה,70-79,שנה,40846,1.5,467,10.5,271,10.1,1287,9.9
נקבה,70-79,6 חודשים,36622,1.4,316,10.3,187,10.4,881,10.1
נקבה,70-79,חודש אחרון,16317,1.6,135,9.5,82,9.6,418,10.6
נקבה,70-79,מתחילת קורונה,51951,1.5,965,9.6,550,9.6,2608,9.5
זכר,80-89,6 חודשים,10880,0.4,536,17.5,192,10.7,1054,12
זכר,80-89,חודש אחרון,4739,0.5,296,20.8,110,12.9,600,15.2
זכר,80-89,מתחילת קורונה,17350,0.5,1772,17.5,611,10.7,2918,10.6
זכר,80-89,3 חודשים,10154,0.5,366,19.2,134,12.4,789,14.7
זכר,80-89,שנה,12521,0.4,757,17.1,262,9.8,1473,11.3
נקבה,80-89,3 חודשים,14505,0.6,363,19,119,11,816,15.2
נקבה,80-89,שנה,17629,0.6,739,16.7,230,8.6,1551,11.9
נקבה,80-89,חודש אחרון,7076,0.7,269,18.9,99,11.6,587,14.9
נקבה,80-89,6 חודשים,15526,0.6,517,16.9,162,9,1107,12.6
נקבה,80-89,מתחילת קורונה,24310,0.7,1628,16.1,463,8.1,2982,10.9
זכר,90+,מתחילת קורונה,4061,0.1,793,7.8,132,2.3,981,3.6
זכר,90+,6 חודשים,2459,0.1,257,8.4,44,2.5,385,4.4
זכר,90+,3 חודשים,2296,0.1,202,10.6,35,3.2,312,5.8
זכר,90+,שנה,2828,0.1,337,7.6,58,2.2,494,3.8
זכר,90+,חודש אחרון,1107,0.1,161,11.3,29,3.4,244,6.2
נקבה,90+,חודש אחרון,2042,0.2,167,11.7,28,3.3,309,7.8
נקבה,90+,שנה,5259,0.2,443,10,61,2.3,743,5.7
נקבה,90+,3 חודשים,4289,0.2,234,12.3,35,3.2,420,7.8
נקבה,90+,מתחילת קורונה,7863,0.2,1063,10.5,126,2.2,1457,5.3
נקבה,90+,6 חודשים,4597,0.2,333,10.9,46,2.6,568,6.5
