cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,84,180.68,4.66,צהוב,4649
אבו גוש,42,21.99,191,242.94,6.34,כתום,7862
אבו סנאן,52,34.44,151,105.55,6.43,כתום,14306
אבו קורינאת (שבט),קטן מ-15,אין מידע,16,24.02,5.92,צהוב,6661
אבו רובייעה (שבט),קטן מ-15,אין מידע,22,24.88,5.47,צהוב,8843
אבו רוקייק (שבט),קטן מ-15,אין מידע,16,15.65,2.64,ירוק,10222
אבטין,קטן מ-15,אין מידע,17,58.88,5.14,צהוב,2887
אבן יהודה,107,42.29,253,180.25,8.57,אדום,14036
אבני חפץ,קטן מ-15,אין מידע,20,96.20,6.66,כתום,2079
אום אל-פחם,223,41.14,542,95.57,6.67,כתום,56713
אום בטין,קטן מ-15,אין מידע,19,42.40,4.61,צהוב,4481
אופקים,146,34.11,428,132.19,8.73,אדום,32378
אור יהודה,100,25.06,399,109.06,7.96,אדום,36587
אור עקיבא,71,26.89,264,135.96,8.55,אדום,19417
אורנית,52,36.88,141,156.49,8.78,אדום,9010
אזור,45,29.80,151,114.15,8.51,אדום,13228
אחוזת ברק,32,44.44,72,300.25,10,אדום,2398
אילת,344,37.51,917,174.64,8.23,אדום,52507
אכסאל,33,26.61,124,82.45,6.17,כתום,15039
אלון שבות,39,52.70,74,237.87,8.87,אדום,3111
אליכין,19,29.69,64,184.65,9.79,אדום,3466
אלעד,50,31.25,160,32.53,4.43,ירוק,49179
אלעזר,קטן מ-15,אין מידע,39,159.31,9.31,אדום,2448
אלפי מנשה,67,39.64,169,210.96,9.96,אדום,8011
אלקנה,21,30.00,70,176.81,8.85,אדום,3959
אעבלין,43,44.33,97,71.77,5.8,צהוב,13515
אעצם (שבט),17,42.50,40,36.86,5.73,צהוב,10853
אפרת,94,48.45,194,169.88,9.37,אדום,11420
אריאל,130,36.83,353,172.30,9.89,אדום,20488
אשדוד,642,29.90,2147,94.86,8.16,אדום,226329
אשקלון,750,31.49,2382,162.66,8.99,אדום,146442
באקה אל-גרביה,117,36.34,322,105.75,6.86,כתום,30448
באר יעקב,152,43.18,352,122.15,9.21,אדום,28818
באר שבע,1048,30.25,3464,164.46,8.76,אדום,210624
בועיינה-נוג'ידאת,קטן מ-15,אין מידע,73,72.92,5.22,צהוב,10011
בוקעאתא,16,30.77,52,77.88,6.65,כתום,6677
ביר אל-מכסור,45,47.37,95,97.65,5.05,צהוב,9729
בית אל,23,45.10,51,86.06,9.05,אדום,5926
בית אריה,23,33.82,68,127.29,9.11,אדום,5342
בית ג'ן,36,37.11,97,79.71,9.4,אדום,12169
בית דגן,23,35.38,65,89.07,7.74,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,23,105.07,9.48,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,35,163.25,8.62,אדום,2144
בית שאן,111,28.76,386,203.37,8.91,אדום,18980
בית שמש,135,30.27,446,33.73,5.68,צהוב,132210
ביתר עילית,קטן מ-15,אין מידע,52,8.48,2.06,ירוק,61297
בני ברק,161,25.24,638,30.67,3.82,ירוק,208031
"בני עי""ש",17,27.42,62,89.83,8.18,אדום,6902
בנימינה-גבעת עדה,125,42.52,294,184.08,8.97,אדום,15971
"בסמ""ה",66,42.04,157,153.14,6.87,כתום,10252
בסמת טבעון,40,42.55,94,117.49,6.4,כתום,8001
בענה,קטן מ-15,אין מידע,38,45.13,4.49,ירוק,8421
ברכה,20,54.05,37,128.12,9.95,אדום,2888
בת חפר,27,30.00,90,170.52,9.36,אדום,5278
בת ים,310,22.93,1352,105.81,7.99,אדום,127772
