gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,332398,10.7,5,0.1,23,0.4,85,0.3
זכר,0-9,6 חודשים,256768,11.6,3,0.1,12,0.8,55,0.7
זכר,0-9,חודש אחרון,183205,10.9,1,0.1,7,1.1,28,0.8
זכר,0-9,שנה,283281,11.6,3,0.1,14,0.5,66,0.5
זכר,0-9,3 חודשים,192927,10.8,2,0.2,7,0.9,29,0.8
נקבה,0-9,6 חודשים,196245,8.9,1,0,5,0.3,32,0.4
נקבה,0-9,3 חודשים,139957,7.8,1,0.1,5,0.6,19,0.5
נקבה,0-9,מתחילת קורונה,259786,8.4,4,0,15,0.3,54,0.2
נקבה,0-9,שנה,218827,9,3,0.1,10,0.4,44,0.3
נקבה,0-9,חודש אחרון,129937,7.7,1,0.1,5,0.8,16,0.5
זכר,10-19,מתחילת קורונה,347871,11.2,4,0,19,0.4,60,0.2
זכר,10-19,6 חודשים,244334,11,2,0.1,10,0.6,28,0.3
זכר,10-19,3 חודשים,198469,11.1,1,0.1,4,0.5,15,0.4
זכר,10-19,חודש אחרון,186672,11.1,1,0.1,4,0.6,12,0.4
זכר,10-19,שנה,268488,11,2,0,11,0.4,39,0.3
נקבה,10-19,3 חודשים,185342,10.4,0,0,7,0.9,10,0.3
נקבה,10-19,6 חודשים,231279,10.4,1,0,11,0.7,24,0.3
נקבה,10-19,חודש אחרון,170489,10.1,0,0,6,0.9,8,0.2
נקבה,10-19,שנה,254589,10.4,1,0,14,0.5,40,0.3
נקבה,10-19,מתחילת קורונה,320915,10.3,4,0,19,0.4,61,0.2
זכר,20-29,חודש אחרון,95084,5.6,1,0.1,5,0.8,21,0.6
זכר,20-29,שנה,142861,5.9,14,0.3,37,1.4,140,1.1
זכר,20-29,6 חודשים,127350,5.7,5,0.2,18,1.1,69,0.8
זכר,20-29,3 חודשים,101537,5.7,2,0.2,7,0.9,24,0.6
זכר,20-29,מתחילת קורונה,202249,6.5,24,0.3,47,0.9,204,0.8
נקבה,20-29,מתחילת קורונה,274580,8.8,17,0.2,55,1,244,0.9
נקבה,20-29,שנה,208380,8.5,8,0.2,29,1.1,152,1.1
נקבה,20-29,3 חודשים,154070,8.6,1,0.1,11,1.4,22,0.6
נקבה,20-29,חודש אחרון,144541,8.6,1,0.1,8,1.3,14,0.4
נקבה,20-29,6 חודשים,187765,8.5,4,0.2,16,1,83,1
זכר,30-39,שנה,139855,5.7,32,0.8,53,2,343,2.6
זכר,30-39,מתחילת קורונה,183140,5.9,47,0.5,85,1.6,558,2.2
זכר,30-39,3 חודשים,101437,5.7,5,0.5,14,1.8,37,1
זכר,30-39,חודש אחרון,95941,5.7,3,0.4,11,1.7,27,0.8
זכר,30-39,6 חודשים,126411,5.7,16,0.6,30,1.9,176,2.1
נקבה,30-39,6 חודשים,193370,8.7,9,0.4,27,1.7,182,2.2
נקבה,30-39,מתחילת קורונה,259676,8.3,31,0.3,87,1.6,531,2.1
נקבה,30-39,חודש אחרון,148979,8.8,0,0,6,0.9,32,1
נקבה,30-39,שנה,210461,8.6,20,0.5,62,2.3,353,2.7
נקבה,30-39,3 חודשים,157700,8.8,0,0,10,1.3,45,1.2
זכר,40-49,6 חודשים,113839,5.1,38,1.5,77,4.8,365,4.4
