name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,95.69620513916016,130
יוספטל,,47.69230651855469,2
שמיר,,67.90123748779297,43
וולפסון,,74.81698608398438,24
זיו צפת,,74.9279556274414,35
הלל יפה,,86.40776824951172,41
נהריה,,76.76348876953125,35
ברזילי,,79.83333587646484,21
פוריה,,66.19718170166016,12
סוראסקי,,104.0136642456055,64
בני ציון,,75.28868103027344,26
רבין ק. בילינסון,,84.43113708496094,138
סורוקה,,72.89313507080078,76
מאיר,,69.79434204101562,51
קפלן,,88.26715087890625,90
"רמב""ם",,88.86598205566406,46
הכרמל,,72.39263916015625,34
השרון ק. גולדה,,67.63485717773438,43
הדסה עין כרם,,,153
הסקוטי,,107.518798828125,17
סנט וינסנט,,40.29850769042969,1
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,97.29729461669922,107
אל מקאסד,,,0
לניאדו,,86.3509750366211,131
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,98.73417663574219,41
אסותא אשדוד,,,11
שניידר,,,0
המרכזי בעמק,,72.06896209716797,53
