cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,26,33.07,5.06,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,28,19.57,3.76,ירוק,14306
אבן יהודה,35,26.72,131,93.33,7.67,אדום,14036
אום אל-פחם,37,50.68,73,12.87,3.7,ירוק,56713
אופקים,35,27.78,126,38.92,7.2,כתום,32378
אור יהודה,45,23.56,191,52.20,7.66,אדום,36587
אור עקיבא,22,27.85,79,40.69,7.25,כתום,19417
אורנית,16,21.05,76,84.35,8.49,אדום,9010
אזור,קטן מ-15,אין מידע,51,38.55,6.71,כתום,13228
אחוזת ברק,קטן מ-15,אין מידע,26,108.42,8.53,אדום,2398
אילת,40,21.62,185,35.23,5.93,צהוב,52507
אכסאל,קטן מ-15,אין מידע,26,17.29,3.58,ירוק,15039
אלון שבות,16,50.00,32,102.86,8.73,אדום,3111
אליכין,קטן מ-15,אין מידע,16,46.16,7.36,כתום,3466
אלפי מנשה,16,22.86,70,87.38,8.86,אדום,8011
אלקנה,קטן מ-15,אין מידע,51,128.82,8.37,אדום,3959
אעבלין,קטן מ-15,אין מידע,27,19.98,3.48,ירוק,13515
אפרת,18,26.87,67,58.67,8.5,אדום,11420
אריאל,24,26.67,90,43.93,6.99,כתום,20488
אשדוד,179,21.70,825,36.45,6.68,כתום,226329
אשקלון,180,24.69,729,49.78,7.1,כתום,146442
באקה אל-גרביה,24,35.82,67,22.00,5.24,צהוב,30448
באר יעקב,56,31.82,176,61.07,8.03,אדום,28818
באר שבע,352,27.22,1293,61.39,7.42,כתום,210624
בית אריה,קטן מ-15,אין מידע,24,44.93,8.42,אדום,5342
בית דגן,קטן מ-15,אין מידע,27,37.00,6.83,כתום,7298
בית חשמונאי,קטן מ-15,אין מידע,18,82.23,7.92,אדום,2189
בית יצחק-שער חפר,15,50.00,30,139.93,9.8,אדום,2144
בית שאן,24,24.24,99,52.16,6.48,כתום,18980
בית שמש,27,16.88,160,12.10,5.75,צהוב,132210
בני ברק,15,11.63,129,6.20,3.64,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,23,33.32,7.65,אדום,6902
בנימינה-גבעת עדה,28,24.14,116,72.63,8.29,אדום,15971
"בסמ""ה",קטן מ-15,אין מידע,25,24.39,5.09,צהוב,10252
בת חפר,קטן מ-15,אין מידע,22,41.68,7.44,כתום,5278
בת ים,103,17.79,579,45.32,6.88,כתום,127772
ג'לג'וליה,קטן מ-15,אין מידע,23,22.34,4.08,ירוק,10295
ג'סר א-זרקא,קטן מ-15,אין מידע,23,15.22,3.12,ירוק,15113
ג'ת,קטן מ-15,אין מידע,22,17.96,4.72,צהוב,12252
גבעת אבני,קטן מ-15,אין מידע,17,81.73,6.78,כתום,2080
גבעת ברנר,קטן מ-15,אין מידע,22,82.55,8.53,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,44,22.91,6.83,כתום,19205
גבעת שמואל,48,25.13,191,70.13,7.27,כתום,27236
