day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,10
2021-09-08T00:00:00.000Z,11
2021-09-09T00:00:00.000Z,189
2021-09-10T00:00:00.000Z,381
2021-09-11T00:00:00.000Z,463
2021-09-12T00:00:00.000Z,4930
2021-09-13T00:00:00.000Z,13078
2021-09-14T00:00:00.000Z,24108
2021-09-15T00:00:00.000Z,29003
2021-09-16T00:00:00.000Z,29861
2021-09-17T00:00:00.000Z,34727
2021-09-18T00:00:00.000Z,35724
2021-09-19T00:00:00.000Z,52555
2021-09-20T00:00:00.000Z,60723
2021-09-21T00:00:00.000Z,62919
2021-09-22T00:00:00.000Z,74141
2021-09-23T00:00:00.000Z,88386
2021-09-24T00:00:00.000Z,94854
2021-09-25T00:00:00.000Z,96016
2021-09-26T00:00:00.000Z,113790
2021-09-27T00:00:00.000Z,125176
2021-09-28T00:00:00.000Z,127697
2021-09-29T00:00:00.000Z,147865
2021-09-30T00:00:00.000Z,171078
2021-10-01T00:00:00.000Z,179520
2021-10-02T00:00:00.000Z,181177
2021-10-03T00:00:00.000Z,211863
2021-10-04T00:00:00.000Z,238914
2021-10-05T00:00:00.000Z,267546
2021-10-06T00:00:00.000Z,291146
2021-10-07T00:00:00.000Z,320667
2021-10-08T00:00:00.000Z,332568
2021-10-09T00:00:00.000Z,334506
2021-10-10T00:00:00.000Z,369879
2021-10-11T00:00:00.000Z,397628
2021-10-12T00:00:00.000Z,426444
2021-10-13T00:00:00.000Z,447930
2021-10-14T00:00:00.000Z,472721
2021-10-15T00:00:00.000Z,481610
2021-10-16T00:00:00.000Z,482981
2021-10-17T00:00:00.000Z,511425
2021-10-18T00:00:00.000Z,532472
2021-10-19T00:00:00.000Z,554665
2021-10-20T00:00:00.000Z,571987
2021-10-21T00:00:00.000Z,592332
2021-10-22T00:00:00.000Z,598828
2021-10-23T00:00:00.000Z,599766
2021-10-24T00:00:00.000Z,621744
2021-10-25T00:00:00.000Z,639529
2021-10-26T00:00:00.000Z,657886
2021-10-27T00:00:00.000Z,670925
2021-10-28T00:00:00.000Z,677528
2021-10-29T00:00:00.000Z,678605
2021-10-30T00:00:00.000Z,678859
2021-10-31T00:00:00.000Z,684791
2021-11-01T00:00:00.000Z,690351
2021-11-02T00:00:00.000Z,695670
2021-11-03T00:00:00.000Z,700004
2021-11-04T00:00:00.000Z,704151
2021-11-05T00:00:00.000Z,705182
2021-11-06T00:00:00.000Z,705451
2021-11-07T00:00:00.000Z,709369
2021-11-08T00:00:00.000Z,712710
2021-11-09T00:00:00.000Z,716500
2021-11-10T00:00:00.000Z,720289
2021-11-11T00:00:00.000Z,724266
2021-11-12T00:00:00.000Z,725272
