date,amount,recovered
2020-10-26T00:00:00.000Z,884,1112
2020-10-27T00:00:00.000Z,887,884
2020-10-28T00:00:00.000Z,723,1296
2020-10-29T00:00:00.000Z,644,1508
2020-10-30T00:00:00.000Z,680,1051
2020-10-31T00:00:00.000Z,228,794
2020-11-01T00:00:00.000Z,658,1407
2020-11-02T00:00:00.000Z,787,765
2020-11-03T00:00:00.000Z,846,678
2020-11-04T00:00:00.000Z,769,956
2020-11-05T00:00:00.000Z,570,941
2020-11-06T00:00:00.000Z,691,724
2020-11-07T00:00:00.000Z,212,584
2020-11-08T00:00:00.000Z,534,977
2020-11-09T00:00:00.000Z,720,715
2020-11-10T00:00:00.000Z,675,589
2020-11-11T00:00:00.000Z,763,810
2020-11-12T00:00:00.000Z,836,885
2020-11-13T00:00:00.000Z,761,708
2020-11-14T00:00:00.000Z,292,422
2020-11-15T00:00:00.000Z,625,874
2020-11-16T00:00:00.000Z,874,575
2020-11-17T00:00:00.000Z,829,534
2020-11-18T00:00:00.000Z,795,737
2020-11-19T00:00:00.000Z,770,693
2020-11-20T00:00:00.000Z,774,652
2020-11-21T00:00:00.000Z,422,444
2020-11-22T00:00:00.000Z,765,941
2020-11-23T00:00:00.000Z,958,581
2020-11-24T00:00:00.000Z,857,484
2020-11-25T00:00:00.000Z,1076,825
2020-11-26T00:00:00.000Z,1076,873
2020-11-27T00:00:00.000Z,1027,650
2020-11-28T00:00:00.000Z,315,295
