CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007096774193548388,2020-03-02T00:00:00.000Z,1,5632,33,0,1550
0,0,10,0,0,10,10,0.006451612903225806,2020-03-03T00:00:00.000Z,0,7857,36,0,1550
0,0,11,0,0,11,11,0.007096774193548388,2020-03-04T00:00:00.000Z,0,7012,34,0,1550
0,0,12,1,0,13,13,0.008387096774193548,2020-03-05T00:00:00.000Z,1,7012,34,0,1550
1,0,14,2,0,16,16,0.01032258064516129,2020-03-06T00:00:00.000Z,1,5177,35,0,1550
2,0,17,3,0,20,20,0.01290322580645161,2020-03-07T00:00:00.000Z,1,4861,35,0,1550
4,0,21,5,0,26,26,0.0167741935483871,2020-03-08T00:00:00.000Z,2,7330,38,0,1550
5,0,33,6,0,39,39,0.02516129032258065,2020-03-09T00:00:00.000Z,7,6205,29,0,1550
5,0,53,6,0,59,59,0.03806451612903226,2020-03-10T00:00:00.000Z,2,6021,42,0,1550
6,0,73,7,1,81,81,0.05225806451612904,2020-03-11T00:00:00.000Z,10,5980,40,0,1550
6,0,95,7,1,103,101,0.0664516129032258,2020-03-12T00:00:00.000Z,6,5983,41,0,1550
6,0,112,7,4,123,122,0.07935483870967742,2020-03-13T00:00:00.000Z,10,4121,55,0,1550
4,0,152,6,4,162,161,0.1045161290322581,2020-03-14T00:00:00.000Z,20,3692,45,0,1550
6,0,187,9,6,202,200,0.1303225806451613,2020-03-15T00:00:00.000Z,37,5491,44,0,1550
7,0,205,11,5,221,215,0.1425806451612903,2020-03-16T00:00:00.000Z,27,4759,102,0,1550
7,0,238,12,6,256,256,0.1651612903225807,2020-03-17T00:00:00.000Z,46,4338,151,0,1550
7,0,279,16,11,306,269,0.1974193548387097,2020-03-18T00:00:00.000Z,54,3920,251,0,1550
12,0,263,21,11,295,264,0.1903225806451613,2020-03-19T00:00:00.000Z,31,4053,381,0,1550
12,1,252,23,14,289,251,0.1864516129032258,2020-03-20T00:00:00.000Z,30,3207,558,0,1550
15,0,229,27,21,277,273,0.1787096774193548,2020-03-21T00:00:00.000Z,34,2905,742,0,1550
22,0,255,37,32,324,305,0.2090322580645161,2020-03-22T00:00:00.000Z,54,4523,957,0,1550
24,0,274,42,36,352,323,0.2270967741935484,2020-03-23T00:00:00.000Z,58,4053,1276,0,1550
26,3,301,45,48,394,343,0.2541935483870968,2020-03-24T00:00:00.000Z,82,3963,1669,0,1550
28,1,311,49,53,413,397,0.2664516129032258,2020-03-25T00:00:00.000Z,81,3666,2027,0,1550
31,5,345,54,65,464,413,0.2993548387096774,2020-03-26T00:00:00.000Z,83,3925,2509,0,1550
36,2,381,65,69,515,469,0.3322580645161291,2020-03-27T00:00:00.000Z,110,3267,2876,0,1550
41,0,362,69,82,513,485,0.3309677419354839,2020-03-28T00:00:00.000Z,53,2834,3317,0,1550
50,3,377,78,88,543,515,0.3503225806451613,2020-03-29T00:00:00.000Z,70,4289,3782,0,1550
54,1,427,87,105,619,570,0.3993548387096774,2020-03-30T00:00:00.000Z,122,3886,4241,0,1550
64,4,455,98,114,667,627,0.4303225806451613,2020-03-31T00:00:00.000Z,111,4005,4857,0,1550
72,8,515,111,143,769,728,0.4961290322580645,2020-04-01T00:00:00.000Z,147,4088,4704,689,1550
79,10,555,113,145,813,727,0.5245161290322581,2020-04-02T00:00:00.000Z,115,4284,5292,720,1550
93,5,515,130,159,804,719,0.5187096774193548,2020-04-03T00:00:00.000Z,97,3494,5802,717,1550
107,6,481,139,171,791,752,0.5103225806451613,2020-04-04T00:00:00.000Z,73,3155,6132,718,1550
106,6,498,135,194,827,743,0.5335483870967742,2020-04-05T00:00:00.000Z,100,4495,6637,693,1550
110,7,458,147,209,814,702,0.5251612903225806,2020-04-06T00:00:00.000Z,93,4088,6913,796,1550
106,7,388,159,201,748,656,0.4825806451612903,2020-04-07T00:00:00.000Z,72,4313,7176,819,1550
115,9,335,166,193,694,621,0.447741935483871,2020-04-08T00:00:00.000Z,57,3511,7352,859,1550
117,9,312,166,187,665,634,0.4290322580645161,2020-04-09T00:00:00.000Z,65,3363,7478,944,1550
128,8,330,170,170,670,598,0.432258064516129,2020-04-10T00:00:00.000Z,56,4086,7603,1002,1550
130,6,283,182,162,627,595,0.4045161290322581,2020-04-11T00:00:00.000Z,39,3172,7717,1061,1550
130,7,316,177,174,667,620,0.4303225806451613,2020-04-12T00:00:00.000Z,90,4965,7880,1074,1550
137,8,330,192,169,691,629,0.4458064516129032,2020-04-13T00:00:00.000Z,91,4653,7884,1181,1550
134,8,328,178,170,676,631,0.4361290322580645,2020-04-14T00:00:00.000Z,75,4376,7846,1229,1550
133,13,318,180,174,672,654,0.4335483870967742,2020-04-15T00:00:00.000Z,68,3492,7812,1238,1550
136,7,358,181,162,701,642,0.452258064516129,2020-04-16T00:00:00.000Z,51,5387,7633,1366,1550
125,9,335,166,163,664,615,0.4283870967741936,2020-04-17T00:00:00.000Z,48,4188,7598,1348,1550
118,11,328,174,141,643,618,0.4148387096774194,2020-04-18T00:00:00.000Z,42,3825,7185,1661,1550
118,8,316,157,147,620,570,0.4,2020-04-19T00:00:00.000Z,40,5788,7152,1707,1550
