cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,0,0,17,21.62,3.42,ירוק,7862
Afula,קטן מ-15,אין מידע,153,26.92,7.39,כתום,56844
Akko,קטן מ-15,אין מידע,94,18.98,5.26,צהוב,49517
Arad,קטן מ-15,אין מידע,45,16.56,7.35,כתום,27170
Ari'el,קטן מ-15,אין מידע,47,22.94,8.59,אדום,20488
Ashdod,47,11.11,423,18.69,5.71,צהוב,226329
Ashqelon,24,7.87,305,20.83,6.17,כתום,146442
Atlit,קטן מ-15,אין מידע,18,18.53,7.92,אדום,9716
Bat Yam,16,6.15,260,20.35,5.54,צהוב,127772
Be'er Sheva,47,8.94,526,24.97,6.16,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,46,15.96,7.45,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,137,6.59,5.18,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,44,23.18,7.35,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,72,5.45,5.83,צהוב,132210
Dimona,קטן מ-15,אין מידע,63,18.02,4.74,צהוב,34954
Elat,קטן מ-15,אין מידע,69,13.14,7.79,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,34,24.22,7.04,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,33,13.82,5.96,צהוב,23887
Ganne Tiqwa,קטן מ-15,אין מידע,48,22.32,8.07,אדום,21508
Gedera,קטן מ-15,אין מידע,60,20.83,5.06,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,45,16.52,5.52,צהוב,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,20,10.41,6.53,כתום,19205
Giv'atayim,קטן מ-15,אין מידע,104,17.09,6.29,כתום,60872
Hadera,קטן מ-15,אין מידע,184,18.60,5.45,צהוב,98928
Haifa,41,6.97,588,20.63,5.59,צהוב,284981
Harish,קטן מ-15,אין מידע,32,16.32,8.16,אדום,19608
Herzliyya,15,8.77,171,17.24,5.52,צהוב,99208
Hod Hasharon,??? ?-15,??? ????,104,16.06,5.54,????,64755
Holon,24,7.00,343,17.45,5.61,צהוב,196510
Jerusalem,47,5.45,862,9.05,4.67,צהוב,952916
Judeide-Maker,קטן מ-15,אין מידע,21,9.84,3.37,ירוק,21331
Karmi'el,קטן מ-15,אין מידע,107,23.17,7.36,כתום,46190
Kefar Sava,17,9.66,176,17.31,5.8,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,34,13.01,4.46,ירוק,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,21,24.03,9.64,אדום,8738
Lehavim,קטן מ-15,אין מידע,16,24.09,5.91,צהוב,6641
Lod,15,14.85,101,12.50,5.79,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,68,17.99,6.89,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,27,12.19,4.39,ירוק,22158
Mazkeret Batya,קטן מ-15,אין מידע,26,17.22,7.04,כתום,15095
Metar,קטן מ-15,אין מידע,22,22.08,8.85,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,40,16.43,7.8,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,58,22.49,8.37,אדום,25790
Modi'in Illit,קטן מ-15,אין מידע,21,2.67,2.79,ירוק,78775
Modi'in-Makkabbim-Re'ut,20,11.30,177,18.68,7.32,כתום,94744
Mughar,קטן מ-15,אין מידע,16,6.88,5.21,צהוב,23271
Nahariyya,קטן מ-15,אין מידע,133,22.47,7.16,כתום,59189
Nazareth,קטן מ-15,אין מידע,30,3.86,2.43,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,86,17.02,6.64,כתום,50532
Nesher,קטן מ-15,אין מידע,48,20.04,5.77,צהוב,23947
Netanya,27,8.16,331,14.81,5.19,צהוב,223562
Netivot,קטן מ-15,אין מידע,31,7.86,5.96,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,152,36.23,8.23,אדום,41950
Ofaqim,קטן מ-15,אין מידע,47,14.52,5.25,צהוב,32378
Omer,קטן מ-15,אין מידע,17,22.46,6.26,כתום,7569
Or Aqiva,קטן מ-15,אין מידע,26,13.39,3.93,ירוק,19417
Or Yehuda,קטן מ-15,אין מידע,51,13.94,6.17,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,68,15.58,6.18,כתום,43646
Petah Tiqwa,43,8.37,514,20.52,6.74,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,28,12.33,6.11,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,112,18.89,6.7,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,112,26.89,8.68,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,70,11.96,5.88,צהוב,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,21,8.63,3.78,ירוק,24346
Qiryat Motzkin,קטן מ-15,אין מידע,117,25.74,5.57,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,82,20.11,6.47,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,87,38.72,7.29,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,26,14.23,6.18,כתום,18266
Qiryat Yam,??? ?-15,??? ????,106,26.91,6.64,????,39389
Ra'annana,קטן מ-15,אין מידע,151,19.62,6.46,כתום,76958
Rahat,קטן מ-15,אין מידע,16,2.17,2.11,ירוק,73671
Ramat Gan,16,6.61,242,14.51,4.91,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,75,15.80,5.87,צהוב,47482
Ramat Yishay,קטן מ-15,אין מידע,17,21.53,6.78,כתום,7896
Ramla,קטן מ-15,אין מידע,112,14.56,5.23,צהוב,76903
Rehovot,קטן מ-15,אין מידע,265,18.12,5.78,צהוב,146213
Rishon Leziyyon,39,9.07,430,16.80,5.72,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,91,13.51,6.27,כתום,67337
Sakhnin,קטן מ-15,אין מידע,18,5.59,3.38,ירוק,32220
Sederot,קטן מ-15,אין מידע,45,15.57,6.14,כתום,28899
Shefar'am,קטן מ-15,אין מידע,26,6.13,3.16,ירוק,42400
Shelomi,קטן מ-15,אין מידע,18,26.72,7.05,כתום,6736
Shoham,קטן מ-15,אין מידע,39,18.55,8.81,אדום,21029
Tel Aviv - Yafo,39,5.98,652,13.01,5.32,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,23,17.09,4.58,צהוב,13461
Tiberias,קטן מ-15,אין מידע,81,17.73,5.14,צהוב,45686
