gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,11818,4.5,0,0,3,0.8,7,0.3,362,3.8
זכר,0-9,שנה,310785,9.3,5,0.1,22,1,71,0.7,2002,5.1
זכר,0-9,6 חודשים,33520,4.9,1,0.1,5,0.7,15,0.4,618,3.8
זכר,0-9,חודש אחרון,781,2.6,0,0,1,1.2,0,0,37,2.6
זכר,0-9,מתחילת קורונה,441896,9.6,8,0.1,34,0.5,124,0.4,3289,3.7
נקבה,0-9,שנה,248977,7.5,2,0.1,10,0.5,49,0.5,1628,4.1
נקבה,0-9,3 חודשים,10371,3.9,0,0,1,0.3,4,0.2,278,2.9
נקבה,0-9,מתחילת קורונה,363507,7.9,5,0,17,0.3,78,0.2,2666,3
נקבה,0-9,6 חודשים,28345,4.1,0,0,1,0.1,12,0.3,486,3
נקבה,0-9,חודש אחרון,1048,3.5,0,0,0,0,0,0,30,2.1
זכר,10-19,שנה,296945,8.9,5,0.1,14,0.6,37,0.3,501,1.3
זכר,10-19,3 חודשים,8460,3.2,0,0,1,0.3,3,0.1,95,1
זכר,10-19,6 חודשים,28477,4.2,0,0,1,0.1,5,0.1,140,0.9
זכר,10-19,מתחילת קורונה,439716,9.5,7,0.1,25,0.4,82,0.3,1086,1.2
זכר,10-19,חודש אחרון,1021,3.4,0,0,0,0,0,0,10,0.7
נקבה,10-19,שנה,298266,8.9,4,0.1,12,0.6,25,0.2,543,1.4
נקבה,10-19,3 חודשים,9412,3.6,0,0,0,0,3,0.1,71,0.7
נקבה,10-19,6 חודשים,29967,4.4,1,0.1,2,0.3,6,0.2,159,1
נקבה,10-19,חודש אחרון,1597,5.4,0,0,0,0,0,0,7,0.5
נקבה,10-19,מתחילת קורונה,430418,9.3,8,0.1,23,0.4,81,0.3,1220,1.4
זכר,20-29,6 חודשים,29660,4.3,1,0.1,4,0.6,13,0.3,186,1.2
זכר,20-29,שנה,171030,5.1,4,0.1,21,1,57,0.5,558,1.4
זכר,20-29,3 חודשים,11599,4.4,1,0.2,2,0.5,7,0.3,102,1.1
זכר,20-29,מתחילת קורונה,269195,5.8,25,0.2,57,0.9,251,0.8,1675,1.9
זכר,20-29,חודש אחרון,861,2.9,0,0,1,1.2,2,0.8,13,0.9
נקבה,20-29,3 חודשים,16109,6.1,0,0,5,1.3,9,0.4,367,3.9
נקבה,20-29,6 חודשים,42028,6.1,0,0,6,0.9,15,0.4,665,4.1
נקבה,20-29,שנה,263327,7.9,7,0.2,20,0.9,61,0.6,2410,6.1
נקבה,20-29,מתחילת קורונה,381920,8.3,22,0.2,62,1,284,0.9,5426,6.1
נקבה,20-29,חודש אחרון,1500,5.1,0,0,0,0,2,0.8,35,2.5
זכר,30-39,שנה,190384,5.7,15,0.4,40,1.9,108,1,729,1.8
זכר,30-39,3 חודשים,14567,5.5,0,0,2,0.5,12,0.5,136,1.4
זכר,30-39,מתחילת קורונה,269559,5.8,53,0.5,106,1.6,643,2,2364,2.7
זכר,30-39,6 חודשים,38739,5.7,1,0.1,10,1.5,23,0.6,251,1.6
זכר,30-39,חודש אחרון,1202,4.1,0,0,0,0,1,0.4,15,1.1
נקבה,30-39,3 חודשים,19962,7.6,1,0.2,7,1.8,6,0.3,371,3.9
נקבה,30-39,שנה,289974,8.7,9,0.2,32,1.5,110,1,2404,6.1
נקבה,30-39,6 חודשים,53669,7.8,4,0.4,15,2.2,18,0.5,710,4.4
נקבה,30-39,חודש אחרון,1969,6.6,0,0,1,1.2,2,0.8,34,2.4
נקבה,30-39,מתחילת קורונה,389324,8.4,40,0.3,113,1.7,601,1.9,5495,6.2
זכר,40-49,6 חודשים,37697,5.5,6,0.6,14,2,42,1.1,325,2
זכר,40-49,שנה,178558,5.4,38,1,82,3.8,241,2.2,994,2.5
זכר,40-49,3 חודשים,13987,5.3,3,0.5,6,1.5,24,1.1,184,1.9
זכר,40-49,מתחילת קורונה,244138,5.3,125,1.1,270,4.2,1434,4.5,3742,4.2
זכר,40-49,חודש אחרון,1251,4.2,0,0,1,1.2,0,0,22,1.6
נקבה,40-49,3 חודשים,20191,7.6,2,0.3,5,1.3,18,0.8,180,1.9
נקבה,40-49,שנה,269115,8.1,19,0.5,39,1.8,165,1.5,1116,2.8
נקבה,40-49,6 חודשים,55176,8.1,5,0.5,11,1.6,30,0.8,332,2.1
נקבה,40-49,חודש אחרון,2305,7.8,0,0,2,2.3,1,0.4,23,1.6
נקבה,40-49,מתחילת קורונה,350567,7.6,80,0.7,144,2.2,982,3.1,3710,4.2
זכר,50-59,3 חודשים,12863,4.9,8,1.3,22,5.6,67,2.9,308,3.2
זכר,50-59,6 חודשים,33559,4.9,21,1.9,39,5.7,102,2.7,558,3.5
זכר,50-59,שנה,126812,3.8,105,2.7,167,7.7,467,4.3,1566,4
זכר,50-59,חודש אחרון,1284,4.3,1,2.2,7,8.1,4,1.5,49,3.5
זכר,50-59,מתחילת קורונה,171678,3.7,400,3.4,566,8.7,2301,7.2,5180,5.9
נקבה,50-59,3 חודשים,20370,7.7,6,0.9,13,3.3,46,2,251,2.6
נקבה,50-59,מתחילת קורונה,246852,5.3,205,1.8,269,4.1,1628,5.1,4131,4.7
נקבה,50-59,6 חודשים,53135,7.8,9,0.8,19,2.8,77,2,422,2.6
נקבה,50-59,שנה,192803,5.8,58,1.5,89,4.1,341,3.2,1264,3.2
נקבה,50-59,חודש אחרון,2422,8.2,0,0,3,3.5,6,2.3,37,2.6
זכר,60-69,6 חודשים,37891,5.5,56,5.1,96,14,301,7.9,1159,7.2
זכר,60-69,שנה,103154,3.1,272,7.1,271,12.5,954,8.8,2799,7.1
זכר,60-69,3 חודשים,15460,5.9,32,5.1,54,13.8,181,7.9,651,6.8
זכר,60-69,מתחילת קורונה,133390,2.9,1043,8.9,994,15.3,3501,11,7276,8.2
זכר,60-69,חודש אחרון,1694,5.7,4,8.7,17,19.8,20,7.6,119,8.5
נקבה,60-69,3 חודשים,22277,8.4,14,2.2,25,6.4,111,4.9,506,5.3
נקבה,60-69,6 חודשים,55747,8.1,30,2.8,47,6.8,194,5.1,904,5.6
נקבה,60-69,שנה,147187,4.4,167,4.3,161,7.5,669,6.2,2106,5.3
נקבה,60-69,חודש אחרון,2799,9.4,1,2.2,7,8.1,10,3.8,74,5.3
נקבה,60-69,מתחילת קורונה,180296,3.9,574,4.9,529,8.1,2364,7.4,5392,6.1
זכר,70-79,שנה,73916,2.2,518,13.4,333,15.4,1479,13.7,4093,10.4
זכר,70-79,3 חודשים,15412,5.8,83,13.1,68,17.3,327,14.3,1206,12.7
זכר,70-79,6 חודשים,36398,5.3,145,13.3,126,18.3,558,14.7,2004,12.4
זכר,70-79,חודש אחרון,2123,7.2,9,19.6,11,12.8,47,17.9,224,16
זכר,70-79,מתחילת קורונה,89324,1.9,1756,15,1106,17,4104,12.9,8396,9.5
נקבה,70-79,3 חודשים,20041,7.6,57,9,46,11.7,270,11.8,953,10
נקבה,70-79,שנה,92087,2.8,375,9.7,236,10.9,1151,10.6,3328,8.4
נקבה,70-79,6 חודשים,46349,6.8,96,8.8,72,10.5,415,10.9,1571,9.8
נקבה,70-79,חודש אחרון,3015,10.2,2,4.3,6,7,39,14.9,154,11
נקבה,70-79,מתחילת קורונה,109077,2.4,1112,9.5,633,9.7,3111,9.8,6805,7.7
זכר,80-89,שנה,28263,0.8,692,18,261,12.1,1584,14.7,3932,10
זכר,80-89,3 חודשים,6892,2.6,116,18.3,58,14.8,385,16.9,1195,12.6
זכר,80-89,מתחילת קורונה,35224,0.8,2062,17.6,707,10.9,3557,11.2,7106,8
זכר,80-89,6 חודשים,14967,2.2,194,17.8,94,13.7,627,16.5,1922,11.9
זכר,80-89,חודש אחרון,906,3.1,10,21.7,13,15.1,45,17.2,194,13.9
נקבה,80-89,שנה,38783,1.2,669,17.4,208,9.6,1643,15.2,4149,10.5
נקבה,80-89,3 חודשים,9977,3.8,115,18.2,47,12,388,17,1276,13.4
נקבה,80-89,6 חודשים,20316,3,193,17.7,67,9.7,633,16.7,2015,12.5
נקבה,80-89,חודש אחרון,1305,4.4,9,19.6,12,14,43,16.4,180,12.9
נקבה,80-89,מתחילת קורונה,48515,1.1,1898,16.2,528,8.1,3655,11.5,7646,8.6
זכר,90+,שנה,5823,0.2,407,10.6,70,3.2,664,6.1,1399,3.5
זכר,90+,3 חודשים,1471,0.6,83,13.1,14,3.6,150,6.6,405,4.3
זכר,90+,6 חודשים,2986,0.4,147,13.5,28,4.1,287,7.6,679,4.2
זכר,90+,מתחילת קורונה,7533,0.2,988,8.4,163,2.5,1246,3.9,2352,2.7
זכר,90+,חודש אחרון,196,0.7,3,6.5,2,2.3,15,5.7,54,3.9
נקבה,90+,שנה,10983,0.3,483,12.5,72,3.3,936,8.7,1980,5
נקבה,90+,3 חודשים,2982,1.1,112,17.7,13,3.3,265,11.6,616,6.5
נקבה,90+,מתחילת קורונה,14538,0.3,1289,11,159,2.4,1863,5.8,3541,4
נקבה,90+,6 חודשים,5719,0.8,180,16.5,31,4.5,427,11.2,1004,6.2
נקבה,90+,חודש אחרון,358,1.2,7,15.2,2,2.3,25,9.5,88,6.3
