cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,84,14.78,6.72,כתום,56844
Akko,קטן מ-15,אין מידע,46,9.29,4.12,ירוק,49517
Arad,קטן מ-15,אין מידע,25,9.20,6.41,כתום,27170
Ari'el,קטן מ-15,אין מידע,37,18.06,6.93,כתום,20488
Ashdod,19,10.00,190,8.39,5.73,צהוב,226329
Ashqelon,קטן מ-15,אין מידע,167,11.40,5.72,צהוב,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,17,5.58,3.44,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,159,12.44,4.82,צהוב,127772
Be'er Sheva,29,10.25,283,13.44,5.23,צהוב,210624
Bene Beraq,קטן מ-15,אין מידע,38,1.83,3.21,ירוק,208031
Bet Shemesh,קטן מ-15,אין מידע,24,1.82,3.83,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,7.78,אדום,15971
Dimona,קטן מ-15,אין מידע,22,6.29,3.2,ירוק,34954
Elat,קטן מ-15,אין מידע,29,5.52,4.67,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,17,12.11,6.86,כתום,14036
Ganne Tiqwa,קטן מ-15,אין מידע,35,16.27,7.5,אדום,21508
Gedera,קטן מ-15,אין מידע,25,8.68,5.42,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,32,11.75,6.46,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,70,11.50,6.46,כתום,60872
Hadera,קטן מ-15,אין מידע,134,13.55,5.68,צהוב,98928
Haifa,23,5.53,416,14.60,5.36,צהוב,284981
Harish,קטן מ-15,אין מידע,18,9.18,7.29,כתום,19608
Herzliyya,קטן מ-15,אין מידע,131,13.20,6.42,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,97,14.98,5.25,צהוב,64755
Holon,21,8.50,247,12.57,5.48,צהוב,196510
Jerusalem,25,7.02,356,3.74,3.45,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,84,18.19,5.92,צהוב,46190
Kefar Sava,קטן מ-15,אין מידע,167,16.43,5.65,צהוב,101664
Kefar Yona,0,0,38,14.54,4.99,צהוב,26140
Lod,קטן מ-15,אין מידע,29,3.59,2.7,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,36,9.52,5.8,צהוב,37802
Mevasseret Ziyyon,קטן מ-15,אין מידע,28,11.50,7.25,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,35,13.57,6.16,כתום,25790
Modi'in-Makkabbim-Re'ut,21,19.27,109,11.50,6.04,כתום,94744
Nahariyya,קטן מ-15,אין מידע,73,12.33,5.88,צהוב,59189
Nes Ziyyona,קטן מ-15,אין מידע,60,11.87,6.61,כתום,50532
Nesher,קטן מ-15,אין מידע,48,20.04,6.69,כתום,23947
Netanya,24,9.30,258,11.54,5.52,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,61,14.54,5.29,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,17,5.25,3.24,ירוק,32378
Or Aqiva,קטן מ-15,אין מידע,24,12.36,5.06,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,31,8.47,4.83,צהוב,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,40,9.16,5.07,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,19,28.58,5.39,צהוב,6647
Petah Tiqwa,33,9.30,355,14.18,6.23,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,28,12.33,5.55,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,68,11.47,5.65,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,76,18.25,7.19,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,51,8.71,4.96,צהוב,58550
Qiryat Motzkin,קטן מ-15,אין מידע,86,18.92,6.32,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,50,12.26,6.38,כתום,40778
Qiryat Shemona,קטן מ-15,אין מידע,23,10.24,6.28,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,29,15.88,6.16,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,43,10.92,4.46,ירוק,39389
Ra'annana,קטן מ-15,אין מידע,142,18.45,6.94,כתום,76958
Ramat Gan,קטן מ-15,אין מידע,209,12.53,6.92,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,58,12.22,6.83,כתום,47482
Ramat Yishay,קטן מ-15,אין מידע,17,21.53,6.79,כתום,7896
Ramla,קטן מ-15,אין מידע,60,7.80,3.4,ירוק,76903
Rehovot,קטן מ-15,אין מידע,188,12.86,7.54,אדום,146213
Rishon Leziyyon,28,8.67,323,12.62,6.42,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,66,9.80,6.74,כתום,67337
Sederot,קטן מ-15,אין מידע,19,6.57,6.2,כתום,28899
Shoham,קטן מ-15,אין מידע,18,8.56,4.48,ירוק,21029
Tayibe,קטן מ-15,אין מידע,16,3.59,1.49,ירוק,44582
Tel Aviv - Yafo,32,7.06,453,9.04,5.57,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,22,16.34,6.95,כתום,13461
Tiberias,קטן מ-15,אין מידע,70,15.32,5.97,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,27,11.12,4.88,צהוב,24285
Yavne,קטן מ-15,אין מידע,56,11.25,7.83,אדום,49759
Yehud,קטן מ-15,אין מידע,41,13.67,4.77,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,36,14.96,6.16,כתום,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,34,14.47,9.43,אדום,23503
