section,female,male,period,order_period
0-9,"{'amount': 33, 'percentage': 0.6}","{'amount': 42, 'percentage': 0.7}",3 חודשים,4
0-9,"{'amount': 20, 'percentage': 0.7}","{'amount': 16, 'percentage': 0.6}",חודש אחרון,5
0-9,"{'amount': 57, 'percentage': 0.5}","{'amount': 75, 'percentage': 0.6}",שנה,2
0-9,"{'amount': 41, 'percentage': 0.5}","{'amount': 57, 'percentage': 0.7}",6 חודשים,3
0-9,"{'amount': 67, 'percentage': 0.2}","{'amount': 101, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 62, 'percentage': 0.2}","{'amount': 70, 'percentage': 0.3}",מתחילת קורונה,1
10-19,"{'amount': 34, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 14, 'percentage': 0.2}","{'amount': 22, 'percentage': 0.4}",3 חודשים,4
10-19,"{'amount': 7, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.3}",חודש אחרון,5
10-19,"{'amount': 23, 'percentage': 0.3}","{'amount': 31, 'percentage': 0.4}",6 חודשים,3
20-29,"{'amount': 23, 'percentage': 0.4}","{'amount': 34, 'percentage': 0.6}",3 חודשים,4
20-29,"{'amount': 111, 'percentage': 0.9}","{'amount': 112, 'percentage': 0.9}",שנה,2
20-29,"{'amount': 7, 'percentage': 0.2}","{'amount': 15, 'percentage': 0.5}",חודש אחרון,5
20-29,"{'amount': 247, 'percentage': 0.9}","{'amount': 210, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 68, 'percentage': 0.8}","{'amount': 65, 'percentage': 0.8}",6 חודשים,3
30-39,"{'amount': 52, 'percentage': 0.9}","{'amount': 46, 'percentage': 0.8}",3 חודשים,4
30-39,"{'amount': 266, 'percentage': 2.1}","{'amount': 250, 'percentage': 2}",שנה,2
30-39,"{'amount': 138, 'percentage': 1.7}","{'amount': 145, 'percentage': 1.8}",6 חודשים,3
30-39,"{'amount': 20, 'percentage': 0.7}","{'amount': 20, 'percentage': 0.7}",חודש אחרון,5
30-39,"{'amount': 545, 'percentage': 2}","{'amount': 568, 'percentage': 2}",מתחילת קורונה,1
40-49,"{'amount': 74, 'percentage': 1.3}","{'amount': 130, 'percentage': 2.3}",3 חודשים,4
40-49,"{'amount': 406, 'percentage': 3.2}","{'amount': 564, 'percentage': 4.5}",שנה,2
40-49,"{'amount': 34, 'percentage': 1.2}","{'amount': 67, 'percentage': 2.4}",חודש אחרון,5
40-49,"{'amount': 224, 'percentage': 2.7}","{'amount': 315, 'percentage': 3.8}",6 חודשים,3
40-49,"{'amount': 900, 'percentage': 3.2}","{'amount': 1310, 'percentage': 4.7}",מתחילת קורונה,1
50-59,"{'amount': 181, 'percentage': 3.2}","{'amount': 269, 'percentage': 4.8}",3 חודשים,4
50-59,"{'amount': 628, 'percentage': 5}","{'amount': 824, 'percentage': 6.5}",שנה,2
50-59,"{'amount': 77, 'percentage': 2.7}","{'amount': 139, 'percentage': 4.9}",חודש אחרון,5
50-59,"{'amount': 358, 'percentage': 4.4}","{'amount': 504, 'percentage': 6.1}",6 חודשים,3
50-59,"{'amount': 1494, 'percentage': 5.4}","{'amount': 2167, 'percentage': 7.8}",מתחילת קורונה,1
60-69,"{'amount': 357, 'percentage': 6.3}","{'amount': 496, 'percentage': 8.8}",3 חודשים,4
60-69,"{'amount': 940, 'percentage': 7.5}","{'amount': 1218, 'percentage': 9.7}",שנה,2
60-69,"{'amount': 201, 'percentage': 7.1}","{'amount': 249, 'percentage': 8.8}",חודש אחרון,5
60-69,"{'amount': 2125, 'percentage': 7.6}","{'amount': 3156, 'percentage': 11.4}",מתחילת קורונה,1
60-69,"{'amount': 581, 'percentage': 7.1}","{'amount': 776, 'percentage': 9.4}",6 חודשים,3
70-79,"{'amount': 1257, 'percentage': 10}","{'amount': 1545, 'percentage': 12.3}",שנה,2
70-79,"{'amount': 598, 'percentage': 10.6}","{'amount': 787, 'percentage': 14}",3 חודשים,4
70-79,"{'amount': 314, 'percentage': 11.2}","{'amount': 388, 'percentage': 13.8}",חודש אחרון,5
70-79,"{'amount': 837, 'percentage': 10.2}","{'amount': 1027, 'percentage': 12.5}",6 חודשים,3
70-79,"{'amount': 2650, 'percentage': 9.5}","{'amount': 3629, 'percentage': 13.1}",מתחילת קורונה,1
80-89,"{'amount': 3029, 'percentage': 10.9}","{'amount': 2970, 'percentage': 10.7}",מתחילת קורונה,1
80-89,"{'amount': 851, 'percentage': 15.1}","{'amount': 841, 'percentage': 14.9}",3 חודשים,4
80-89,"{'amount': 398, 'percentage': 14.1}","{'amount': 435, 'percentage': 15.4}",חודש אחרון,5
80-89,"{'amount': 1525, 'percentage': 12.1}","{'amount': 1475, 'percentage': 11.7}",שנה,2
80-89,"{'amount': 1066, 'percentage': 13}","{'amount': 1026, 'percentage': 12.5}",6 חודשים,3
90+,"{'amount': 1486, 'percentage': 5.3}","{'amount': 1003, 'percentage': 3.6}",מתחילת קורונה,1
90+,"{'amount': 544, 'percentage': 6.6}","{'amount': 389, 'percentage': 4.7}",6 חודשים,3
90+,"{'amount': 441, 'percentage': 7.8}","{'amount': 336, 'percentage': 6}",3 חודשים,4
90+,"{'amount': 215, 'percentage': 7.6}","{'amount': 185, 'percentage': 6.6}",חודש אחרון,5
90+,"{'amount': 746, 'percentage': 5.9}","{'amount': 509, 'percentage': 4}",שנה,2
