city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,106526,11514,6061,51306,121
בני ברק,41990,4182,2120,13568,205
מודיעין עילית,21496,2426,1323,8528,305
פתח תקווה,16364,2230,1215,16174,90
תל אביב - יפו,19302,2087,1140,22231,45
בית שמש,16743,2049,1144,8320,153
אשדוד,20306,1807,1056,13926,80
ראשון לציון,10339,1282,738,12952,52
חיפה,13109,1255,703,13423,46
חולון,10544,1194,727,10533,64
נתניה,11898,1101,588,10645,51
רמלה,6636,1003,616,5566,131
רחובות,8356,994,593,7900,70
באר שבע,10430,973,563,11394,49
ביתר עילית,11462,957,548,3004,150
אלעד,10037,871,490,3112,182
אשקלון,7681,835,507,8029,58
רמת גן,5979,832,441,8325,56
לוד,6194,822,454,4607,103
קרית גת,5070,789,459,4606,134
בת ים,6599,763,409,6476,60
נצרת,7195,660,265,2432,84
נתיבות,4703,626,415,3122,155
קרית אתא,3392,584,360,4242,101
צפת,3250,561,340,2419,155
אופקים,2920,529,369,3274,158
ראש העין,4019,482,272,4303,74
אור יהודה,3219,463,265,2805,134
חדרה,4805,446,226,4549,46
גבעת זאב,3119,441,251,1632,223
מודיעין-מכבים-רעות,3872,398,249,5098,45
יבנה,3141,359,196,2831,74
מעלה אדומים,2931,353,192,2936,95
קרית מלאכי,2664,344,216,2039,138
כפר סבא,3174,321,180,4438,33
הרצליה,3191,307,149,4561,33
טבריה,3351,303,179,2637,66
רעננה,3088,282,109,3847,37
נהריה,2553,274,137,2719,45
רכסים,2594,260,121,859,201
שפרעם,3457,260,120,1578,63
עכו,2962,251,150,2494,49
הוד השרון,2046,243,164,3068,40
סח'נין,3850,236,136,1212,71
כרמיאל,2029,231,135,2552,50
נס ציונה,1805,230,124,2901,50
זכרון יעקב,1068,224,133,1453,99
בית ג'ן,1525,215,142,964,178
אילת,1546,212,153,2735,37
שדרות,1831,210,137,1668,74
נוף הגליל,2129,205,105,1769,46
עפולה,2784,204,108,2569,36
אום אל-פחם,4610,198,127,1129,35
טייבה,3291,193,101,1126,43
קרית מוצקין,1808,193,115,2231,42
יהוד,1532,192,98,1948,66
קרית ים,1756,189,113,2149,49
דימונה,1608,189,112,2163,52
כוכב יעקב,1586,188,85,737,204
באר יעקב,1660,186,127,1726,69
קרית אונו,1358,181,95,2106,48
גדרה,1276,178,125,1850,70
עראבה,1710,176,121,874,66
טמרה,3390,175,95,964,50
פרדס חנה-כרכור,1651,172,106,2381,41
דאלית אל-כרמל,1955,171,85,842,98
רמת השרון,1528,169,92,2460,37
מבשרת ציון,1504,168,84,1731,72
גבעת שמואל,1391,162,98,1632,63
"כפר חב""ד",996,162,111,824,232
כפר יונה,1019,161,85,1184,67
גבעתיים,1582,159,77,2756,29
עין מאהל,1394,148,68,439,107
אור עקיבא,1246,140,82,974,70
כפר כנא,1949,139,67,545,60
באקה אל-גרביה,2127,138,73,614,46
מגדל העמק,1573,137,81,1312,52
יפיע,1665,137,76,575,71
טירת כרמל,1004,137,79,1305,56
קרית ביאליק,1711,136,66,1860,33
מגאר,1481,133,85,971,58
ירכא,1727,132,65,613,84
קרית יערים,1248,131,59,654,205
דייר חנא,1123,131,85,572,122
חצור הגלילית,1071,126,63,717,125
מעלות-תרשיחא,1097,123,72,1143,54
שוהם,904,120,69,1393,60
כפר קאסם,2645,118,80,616,48
גן יבנה,1253,116,65,1288,52
חריש,853,110,63,773,54
אריאל,734,107,69,1109,59
מג'ד אל-כרום,1918,107,68,437,69
בית שאן,1247,104,50,1189,53
יקנעם עילית,827,103,54,1028,44
אבו גוש,921,103,52,535,127
עמנואל,486,102,63,279,229
גני תקווה,967,101,60,1085,48
טירה,2238,100,39,711,37
קרית עקרון,569,99,45,621,93
ריינה,1209,99,59,453,59
ג'דיידה-מכר,1526,95,56,666,45
טורעאן,1098,94,51,378,64
עספיא,1149,94,54,601,76
ירוחם,772,94,44,727,87
קרית שמונה,1110,92,71,937,42
גבע בנימין,482,90,51,455,164
קדימה-צורן,636,90,48,797,43
יאנוח-ג'ת,759,90,55,466,135
פקיעין (בוקייעה),781,90,57,381,151
קרית ארבע,535,88,40,656,119
ערד,1952,86,52,1056,31
אלון שבות,284,85,21,535,262
מעלה עירון,1511,84,56,361,55
רהט,2781,84,38,962,12
אכסאל,1200,84,52,473,55
יד בנימין,494,83,43,478,194
טובא-זנגריה,280,81,50,410,117
כפר מנדא,1484,81,25,319,39
אזור,814,81,52,675,66
חורפיש,718,79,57,640,122
תפרח,547,79,48,282,353
אפרת,789,73,32,1041,61
צור הדסה,533,71,46,646,73
מזכרת בתיה,574,71,47,948,47
ראמה,720,70,44,346,84
ג'ת,1014,70,51,391,57
טלמון,343,69,48,553,136
