name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Afula,10,אדום,134.2,38,24,697,אדום,2022-07-04T00:00:00.000Z,71.24,66.70,50.73,122.6
Pardes Hanna-Karkur,10,אדום,99.2,33,18,382,אדום,2022-07-04T00:00:00.000Z,72.67,68.86,52.17,87.5
Petah Tiqwa,10,אדום,114.5,36,16,2859,אדום,2022-07-04T00:00:00.000Z,79.01,73.88,57.08,114.2
Zefat,9.8,אדום,49.7,34,27,155,אדום,2022-07-04T00:00:00.000Z,45.13,39.99,26.83,42.6
Qiryat Motzkin,10,אדום,156.2,39,7,582,אדום,2022-07-04T00:00:00.000Z,83.36,79.94,65.25,128.0
Tel Mond,10,אדום,121.8,28,-4,150,אדום,2022-07-04T00:00:00.000Z,מעל 90%,87.58,69.71,111.4
Ganne Tiqwa,10,אדום,111.6,36,-10,275,אדום,2022-07-04T00:00:00.000Z,84.48,80.44,64.29,127.9
Atrash,3.3,אפור,5.6,13,0,קטן מ-15,ירוק,2022-07-04T00:00:00.000Z,10.06,8.23,2.64,
Rumat Heib,7.4,צהוב,76.3,23,60,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,59.21,52.24,27.19,
Mevasseret Ziyyon,10,אדום,93.6,37,-12,265,אדום,2022-07-04T00:00:00.000Z,83.95,79.41,64.44,108.8
Harish,10,אדום,105.1,47,94,181,אדום,2022-07-04T00:00:00.000Z,61.47,56.50,39.28,92.3
Zemer,9.2,אדום,31.8,28,-23,22,אדום,2022-07-04T00:00:00.000Z,66.22,58.22,34.60,30.5
Iksal,9.2,אדום,35.2,23,65,39,אדום,2022-07-04T00:00:00.000Z,67.43,58.57,32.54,25.9
Kafar Manda,6.7,אדום,11.6,10,-57,29,כתום,2022-07-04T00:00:00.000Z,61.90,52.13,26.14,14.1
Shelomi,10,אדום,117.3,35,-1,58,אדום,2022-07-04T00:00:00.000Z,77.39,73.11,56.28,86.1
Yavne'el,9.5,אדום,45.9,27,33,קטן מ-15,אדום,2022-07-04T00:00:00.000Z,41.26,36.76,25.18,
Lod,10,אדום,74.5,35,9,575,אדום,2022-07-04T00:00:00.000Z,64.88,58.14,39.87,71.2
Ashqelon,10,אדום,124.4,41,19,1796,אדום,2022-07-04T00:00:00.000Z,72.40,67.59,50.73,122.6
Nes Ziyyona,10,אדום,117.5,36,1,515,אדום,2022-07-04T00:00:00.000Z,78.06,74.73,58.70,101.9
Nazareth,10,אדום,54.2,37,17,385,אדום,2022-07-04T00:00:00.000Z,68.29,59.19,36.05,49.5
Netanya,10,אדום,102.6,30,29,2064,אדום,2022-07-04T00:00:00.000Z,71.67,67.22,50.89,92.3
Kafar Bara,5.8,צהוב,26.6,41,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,70.19,58.00,33.34,
Even Yehuda,10,אדום,114.0,27,15,151,אדום,2022-07-04T00:00:00.000Z,מעל 90%,88.82,70.38,107.6
Hawashla,2.7,אפור,8.5,40,0,קטן מ-15,ירוק,2022-07-04T00:00:00.000Z,13.87,12.04,4.17,
Mazkeret Batya,10,אדום,117.3,36,0,145,אדום,2022-07-04T00:00:00.000Z,מעל 90%,86.19,66.39,96.1
Qudeirat As-Sani,2,אפור,0.0,0,0, 0 ,ירוק,2022-07-04T00:00:00.000Z,8.29,6.97,2.03,0.0
Bir El-Maksur,9.6,אדום,37.0,29,38,29,אדום,2022-07-04T00:00:00.000Z,68.34,61.73,36.75,29.8
Merkaz Shappira,10,צהוב,95.9,43,53,קטן מ-15,אדום,2022-07-04T00:00:00.000Z,75.07,69.70,52.44,
Hazor Hagelilit,9.9,אדום,50.3,33,-27,57,אדום,2022-07-04T00:00:00.000Z,69.93,62.09,45.55,59.8
Tirat Karmel,10,אדום,137.5,36,23,291,אדום,2022-07-04T00:00:00.000Z,78.69,74.41,58.00,119.8
Dimona,10,אדום,148.5,34,3,495,אדום,2022-07-04T00:00:00.000Z,81.94,76.81,58.93,141.6
Jaljulye,7.3,כתום,20.4,19,61,27,כתום,2022-07-04T00:00:00.000Z,60.87,52.44,29.54,26.2
Kuseife,5.4,כתום,11.2,10,25,21,צהוב,2022-07-04T00:00:00.000Z,24.23,20.18,8.27,9.4
Yanuh-Jat,10,אדום,60.4,47,-31,30,אדום,2022-07-04T00:00:00.000Z,73.66,61.92,41.49,44.2
Lappid,10,כתום,119.4,57,7,21,אדום,2022-07-04T00:00:00.000Z,89.72,87.04,73.01,89.6
Ma'ale Iron,9.3,כתום,36.5,29,60,52,אדום,2022-07-04T00:00:00.000Z,62.29,51.71,27.92,33.9
El'azar,5.8,צהוב,28.6,46,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,86.89,81.33,59.84,
Efrat,10,אדום,40.3,42,-37,37,אדום,2022-07-04T00:00:00.000Z,85.56,79.30,58.52,32.4
Alfe Menashe,10,אדום,96.1,44,-4,68,אדום,2022-07-04T00:00:00.000Z,83.57,80.90,64.69,84.9
Mas'ade,3,ירוק,8.0,20,0,קטן מ-15,ירוק,2022-07-04T00:00:00.000Z,78.16,68.02,41.92,
Ka'abiyye-Tabbash-Hajajre,9.2,אדום,42.8,26,100,16,אדום,2022-07-04T00:00:00.000Z,60.62,52.06,26.81,28.5
Gedera,10,אדום,100.7,35,-1,291,אדום,2022-07-04T00:00:00.000Z,75.12,71.28,53.84,101.0
Pardesiyya,10,אדום,126.4,28,-25,88,אדום,2022-07-04T00:00:00.000Z,מעל 90%,89.59,72.15,132.4
Zur Hadassa,10,כתום,50.1,47,-38,50,אדום,2022-07-04T00:00:00.000Z,64.52,60.67,46.50,43.2
Rehovot,10,אדום,105.8,37,9,1331,אדום,2022-07-04T00:00:00.000Z,74.21,69.87,53.89,91.0
Beit Jann,9.6,כתום,37.0,42,200,39,אדום,2022-07-04T00:00:00.000Z,72.82,60.66,42.31,32.0
Kafar Misr,4.9,צהוב,21.6,25,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,68.68,58.39,33.80,
Ma'galim,6.6,צהוב,48.4,27,0,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,57.31,51.16,36.93,
Bir Hadage,4.5,ירוק,5.0,27,0,קטן מ-15,ירוק,2022-07-04T00:00:00.000Z,3.50,2.62,0.95,
Talmon,8.6,כתום,27.0,48,18,קטן מ-15,אדום,2022-07-04T00:00:00.000Z,74.88,66.90,46.14,
Nizzan,8.8,כתום,51.3,38,-56,20,אדום,2022-07-04T00:00:00.000Z,70.07,63.84,46.21,78.9
Ale Zahav,7.5,כתום,36.6,40,27,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,74.44,66.86,41.38,
Revava,6.2,כתום,25.0,36,0,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,71.25,63.29,40.67,
Bet She'an,10,אדום,105.4,45,4,256,אדום,2022-07-04T00:00:00.000Z,74.42,68.35,48.58,134.9
Zikhron Ya'aqov,10,אדום,95.7,49,-17,221,אדום,2022-07-04T00:00:00.000Z,80.67,76.92,62.43,94.0
Yehud,10,אדום,99.7,36,3,273,אדום,2022-07-04T00:00:00.000Z,82.17,77.77,62.45,91.0
Qiryat Bialik,10,אדום,130.1,37,2,492,אדום,2022-07-04T00:00:00.000Z,81.61,77.98,62.96,118.1
Qiryat Yam,10,אדום,134.8,34,14,486,אדום,2022-07-04T00:00:00.000Z,77.71,74.06,58.49,123.4
Jish(Gush Halav),5.6,צהוב,41.7,41,30,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,75.99,69.71,50.93,
Ein Naqquba,6,כתום,16.8,21,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,60.56,49.17,27.33,
Savyon,10,אדום,133.5,38,50,47,אדום,2022-07-04T00:00:00.000Z,מעל 90%,מעל 90%,83.73,116.2
Atlit,10,אדום,88.5,39,1,79,אדום,2022-07-04T00:00:00.000Z,73.90,70.36,53.62,81.3
Teqoa,7.1,צהוב,19.1,37,-28,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,62.66,56.57,37.20,
Geva Binyamin,9.9,כתום,57.3,50,83,31,אדום,2022-07-04T00:00:00.000Z,53.29,47.68,32.33,53.8
Modi'in Illit,7.7,אדום,5.1,30,2,39,אדום,2022-07-04T00:00:00.000Z,42.28,25.52,12.96,5.0
Kokhav Ya'aqov,6.8,כתום,12.3,25,-21,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,39.35,30.78,18.69,
Qiryat Tiv'on,10,אדום,121.0,29,14,220,אדום,2022-07-04T00:00:00.000Z,78.08,75.69,62.77,120.4
Ari'el,10,אדום,90.8,35,-9,143,אדום,2022-07-04T00:00:00.000Z,71.32,68.13,53.78,69.8
Allon Shevut,8.7,צהוב,61.1,55,46,18,אדום,2022-07-04T00:00:00.000Z,מעל 90%,84.54,66.18,57.9
Kefar Adummim,10,כתום,48.6,57,-37,18,אדום,2022-07-04T00:00:00.000Z,74.92,70.48,50.48,38.1
Daliyat Al-Karmel,10,אדום,48.7,43,35,60,אדום,2022-07-04T00:00:00.000Z,64.52,54.85,38.26,33.6
Uzeir,4.5,צהוב,5.9,10,0,קטן מ-15,ירוק,2022-07-04T00:00:00.000Z,65.62,59.16,31.05,
Jatt,9.9,אדום,40.0,30,63,34,אדום,2022-07-04T00:00:00.000Z,64.99,57.52,36.69,27.8
Ma'agan Mikha'el,10,אדום,144.3,65,25,19,אדום,2022-07-04T00:00:00.000Z,81.00,78.84,62.58,91.4
Hosha'aya,6.8,כתום,52.7,56,10,קטן מ-15,כתום,2022-07-04T00:00:00.000Z,מעל 90%,84.39,63.71,
Segev-Shalom,5.5,צהוב,8.8,10,-9,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,31.56,26.78,11.46,
Shilo,6,כתום,10.9,25,-9,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,55.27,48.56,29.55,
Mevo Horon,5.6,כתום,33.1,52,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,59.12,51.36,32.60,
Noqedim,6,צהוב,23.2,33,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,54.61,47.99,34.06,
Hod Hasharon,10,אדום,117.2,37,-3,747,אדום,2022-07-04T00:00:00.000Z,83.27,80.39,65.54,115.4
Binyamina-Giv'at Ada,10,אדום,99.6,47,25,133,אדום,2022-07-04T00:00:00.000Z,78.66,75.19,59.31,83.3
Kafar Kama,10,אדום,53.0,47,-14,16,אדום,2022-07-04T00:00:00.000Z,74.06,70.35,55.45,47.1
Sajur,10,אדום,64.2,40,-3,27,אדום,2022-07-04T00:00:00.000Z,78.19,68.00,48.37,61.9
Basmat Tab'un,6.3,כתום,36.2,7,-9,34,כתום,2022-07-04T00:00:00.000Z,58.68,53.24,29.85,42.5
Daburiyya,8,אדום,36.5,19,18,43,אדום,2022-07-04T00:00:00.000Z,68.74,59.27,37.52,40.3
Eli,7.8,כתום,24.5,36,-42,קטן מ-15,אדום,2022-07-04T00:00:00.000Z,66.02,59.55,41.32,
Rosh Pinna,10,אדום,105.2,43,41,35,אדום,2022-07-04T00:00:00.000Z,73.40,70.58,55.52,108.3
Bet Yizhaq-Sh. Hefer,10,כתום,116.6,50,4,30,אדום,2022-07-04T00:00:00.000Z,88.34,84.84,70.66,139.9
Tuba-Zangariyye,8.1,כתום,26.1,20,38,קטן מ-15,אדום,2022-07-04T00:00:00.000Z,65.46,59.01,32.15,
Kisra-Sumei,9.7,אדום,29.0,28,4,קטן מ-15,אדום,2022-07-04T00:00:00.000Z,71.62,61.09,35.65,
Ahuzzat Baraq,10,כתום,95.9,36,-4,24,אדום,2022-07-04T00:00:00.000Z,מעל 90%,87.99,68.97,100.1
Or Yehuda,10,אדום,88.8,30,12,304,אדום,2022-07-04T00:00:00.000Z,71.88,65.66,48.16,83.1
Nesher,10,אדום,134.5,41,17,272,אדום,2022-07-04T00:00:00.000Z,77.50,74.64,61.06,113.6
Abu Qureinat,4.4,אפור,7.5,21,0,קטן מ-15,ירוק,2022-07-04T00:00:00.000Z,9.83,8.44,3.21,
Metar,10,אדום,127.5,45,-2,114,אדום,2022-07-04T00:00:00.000Z,מעל 90%,89.89,70.60,114.4
Bat Hefer,10,כתום,100.4,50,-1,51,אדום,2022-07-04T00:00:00.000Z,88.29,85.05,70.52,96.6
Rosh Haayin,10,אדום,94.6,37,-1,638,אדום,2022-07-04T00:00:00.000Z,72.25,67.82,52.24,94.7
Mizpe Yeriho,5.3,כתום,23.4,31,-23,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,59.77,53.33,36.30,
Tur'an,9.9,אדום,35.4,29,88,42,אדום,2022-07-04T00:00:00.000Z,70.58,61.26,35.06,29.1
Ein Mahel,7.8,אדום,20.7,24,-26,27,אדום,2022-07-04T00:00:00.000Z,74.49,60.55,35.42,19.9
Omer,10,אדום,124.2,36,2,75,אדום,2022-07-04T00:00:00.000Z,מעל 90%,מעל 90%,81.05,99.1
Sulam,8.6,צהוב,64.2,40,41,18,אדום,2022-07-04T00:00:00.000Z,80.02,70.13,44.11,68.0
Rame,8.9,אדום,60.5,31,113,43,אדום,2022-07-04T00:00:00.000Z,81.31,72.21,49.27,55.4
Sheikh Dannun,6,צהוב,23.8,16,0,קטן מ-15,צהוב,2022-07-04T00:00:00.000Z,65.60,57.73,32.77,
'Qazir,10,כתום,98.1,55,38,20,אדום,2022-07-04T00:00:00.000Z,68.24,65.95,52.25,67.6
