name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.17721557617188,354
סנט וינסנט,,,0
שמיר,,75.4208755493164,139
וולפסון,,75.5490493774414,49
זיו צפת,,80.97982788085938,63
הלל יפה,,,107
נהריה,,,0
ברזילי,,79.6357650756836,132
פוריה,,76.05633544921875,45
סוראסקי,,118.7019653320313,176
בני ציון,,81.75519561767578,66
רבין ק. בילינסון,,90.34564971923828,133
סורוקה,,75.44757080078125,234
מאיר,,87.01799774169922,209
קפלן,,86.04240417480469,35
המרכזי בעמק,,76.54723358154297,94
"רמב""ם",,92.93032836914062,125
רבין ק. השרון,,75.93360900878906,24
יוספטל,,69.23076629638672,10
הדסה עין כרם,,99.0740737915039,166
הדסה הר הצופים,,91.66666412353516,49
הסקוטי,,,39
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,100.8505477905273,71
אל מקאסד,,,0
לניאדו,,,0
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,45
שניידר,,,0
הכרמל,,80.98159790039062,91
