section,female,male,period,order_period
0-9,"{'amount': 61, 'percentage': 0.2}","{'amount': 92, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 22, 'percentage': 0.5}","{'amount': 31, 'percentage': 0.8}",חודש אחרון,5
0-9,"{'amount': 25, 'percentage': 0.6}","{'amount': 35, 'percentage': 0.8}",3 חודשים,4
0-9,"{'amount': 39, 'percentage': 0.4}","{'amount': 60, 'percentage': 0.7}",6 חודשים,3
0-9,"{'amount': 50, 'percentage': 0.4}","{'amount': 71, 'percentage': 0.5}",שנה,2
10-19,"{'amount': 12, 'percentage': 0.3}","{'amount': 19, 'percentage': 0.4}",3 חודשים,4
10-19,"{'amount': 40, 'percentage': 0.3}","{'amount': 43, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 15, 'percentage': 0.4}",חודש אחרון,5
10-19,"{'amount': 62, 'percentage': 0.2}","{'amount': 64, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 24, 'percentage': 0.3}","{'amount': 31, 'percentage': 0.3}",6 חודשים,3
20-29,"{'amount': 13, 'percentage': 0.3}","{'amount': 23, 'percentage': 0.6}",חודש אחרון,5
20-29,"{'amount': 83, 'percentage': 0.9}","{'amount': 72, 'percentage': 0.8}",6 חודשים,3
20-29,"{'amount': 22, 'percentage': 0.5}","{'amount': 28, 'percentage': 0.6}",3 חודשים,4
20-29,"{'amount': 245, 'percentage': 0.9}","{'amount': 205, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 146, 'percentage': 1.1}","{'amount': 135, 'percentage': 1}",שנה,2
30-39,"{'amount': 39, 'percentage': 1}","{'amount': 35, 'percentage': 0.9}",חודש אחרון,5
30-39,"{'amount': 53, 'percentage': 1.2}","{'amount': 42, 'percentage': 0.9}",3 חודשים,4
30-39,"{'amount': 186, 'percentage': 2.1}","{'amount': 181, 'percentage': 2}",6 חודשים,3
30-39,"{'amount': 340, 'percentage': 2.5}","{'amount': 329, 'percentage': 2.5}",שנה,2
30-39,"{'amount': 544, 'percentage': 2}","{'amount': 560, 'percentage': 2.1}",מתחילת קורונה,1
40-49,"{'amount': 499, 'percentage': 3.7}","{'amount': 680, 'percentage': 5.1}",שנה,2
40-49,"{'amount': 278, 'percentage': 3.1}","{'amount': 381, 'percentage': 4.3}",6 חודשים,3
40-49,"{'amount': 62, 'percentage': 1.4}","{'amount': 105, 'percentage': 2.3}",3 חודשים,4
40-49,"{'amount': 50, 'percentage': 1.2}","{'amount': 79, 'percentage': 2}",חודש אחרון,5
40-49,"{'amount': 877, 'percentage': 3.3}","{'amount': 1292, 'percentage': 4.9}",מתחילת קורונה,1
50-59,"{'amount': 1454, 'percentage': 5.5}","{'amount': 2108, 'percentage': 7.9}",מתחילת קורונה,1
50-59,"{'amount': 122, 'percentage': 3}","{'amount': 185, 'percentage': 4.6}",חודש אחרון,5
50-59,"{'amount': 145, 'percentage': 3.2}","{'amount': 211, 'percentage': 4.7}",3 חודשים,4
50-59,"{'amount': 426, 'percentage': 4.8}","{'amount': 579, 'percentage': 6.5}",6 חודשים,3
50-59,"{'amount': 749, 'percentage': 5.6}","{'amount': 964, 'percentage': 7.2}",שנה,2
60-69,"{'amount': 290, 'percentage': 6.5}","{'amount': 401, 'percentage': 9}",3 חודשים,4
60-69,"{'amount': 2055, 'percentage': 7.7}","{'amount': 3046, 'percentage': 11.5}",מתחילת קורונה,1
60-69,"{'amount': 259, 'percentage': 6.4}","{'amount': 352, 'percentage': 8.7}",חודש אחרון,5
60-69,"{'amount': 658, 'percentage': 7.4}","{'amount': 870, 'percentage': 9.8}",6 חודשים,3
60-69,"{'amount': 1037, 'percentage': 7.8}","{'amount': 1323, 'percentage': 9.9}",שנה,2
70-79,"{'amount': 466, 'percentage': 10.4}","{'amount': 624, 'percentage': 13.9}",3 חודשים,4
70-79,"{'amount': 1287, 'percentage': 9.6}","{'amount': 1576, 'percentage': 11.8}",שנה,2
70-79,"{'amount': 415, 'percentage': 10.3}","{'amount': 578, 'percentage': 14.3}",חודש אחרון,5
70-79,"{'amount': 2513, 'percentage': 9.5}","{'amount': 3449, 'percentage': 13}",מתחילת קורונה,1
70-79,"{'amount': 867, 'percentage': 9.8}","{'amount': 1099, 'percentage': 12.4}",6 חודשים,3
80-89,"{'amount': 1100, 'percentage': 12.4}","{'amount': 1054, 'percentage': 11.9}",6 חודשים,3
80-89,"{'amount': 686, 'percentage': 15.3}","{'amount': 662, 'percentage': 14.8}",3 חודשים,4
80-89,"{'amount': 643, 'percentage': 15.9}","{'amount': 612, 'percentage': 15.1}",חודש אחרון,5
80-89,"{'amount': 1530, 'percentage': 11.4}","{'amount': 1425, 'percentage': 10.7}",שנה,2
80-89,"{'amount': 2858, 'percentage': 10.8}","{'amount': 2787, 'percentage': 10.5}",מתחילת קורונה,1
90+,"{'amount': 712, 'percentage': 5.3}","{'amount': 439, 'percentage': 3.3}",שנה,2
90+,"{'amount': 557, 'percentage': 6.3}","{'amount': 342, 'percentage': 3.8}",6 חודשים,3
90+,"{'amount': 353, 'percentage': 7.9}","{'amount': 239, 'percentage': 5.3}",3 חודשים,4
90+,"{'amount': 329, 'percentage': 8.1}","{'amount': 232, 'percentage': 5.7}",חודש אחרון,5
90+,"{'amount': 1393, 'percentage': 5.2}","{'amount': 908, 'percentage': 3.4}",מתחילת קורונה,1
