gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,שנה,311117,11.8,4,0.1,18,0.7,71,0.5
זכר,0-9,6 חודשים,284576,11.8,4,0.1,16,0.9,60,0.7
זכר,0-9,3 חודשים,223450,11.1,3,0.2,11,1.2,35,0.8
זכר,0-9,חודש אחרון,202495,11.7,1,0.1,10,1.3,31,0.8
זכר,0-9,מתחילת קורונה,364041,10.9,6,0.1,25,0.5,92,0.3
נקבה,0-9,חודש אחרון,140253,8.1,1,0.1,7,0.9,22,0.5
נקבה,0-9,3 חודשים,161480,8,1,0.1,7,0.8,25,0.6
נקבה,0-9,מתחילת קורונה,281263,8.4,4,0,14,0.3,61,0.2
נקבה,0-9,6 חודשים,214664,8.9,1,0,7,0.4,39,0.4
נקבה,0-9,שנה,237450,9,3,0.1,11,0.4,50,0.4
זכר,10-19,חודש אחרון,192569,11.1,1,0.1,7,0.9,15,0.4
זכר,10-19,שנה,290608,11,2,0,13,0.5,43,0.3
זכר,10-19,6 חודשים,267251,11.1,2,0.1,12,0.7,31,0.3
זכר,10-19,3 חודשים,223651,11.1,1,0.1,7,0.8,19,0.4
זכר,10-19,מתחילת קורונה,373758,11.2,4,0,21,0.4,64,0.2
נקבה,10-19,3 חודשים,206757,10.3,1,0.1,8,0.9,12,0.3
נקבה,10-19,מתחילת קורונה,342488,10.3,5,0.1,20,0.4,62,0.2
נקבה,10-19,חודש אחרון,168783,9.7,1,0.1,7,0.9,9,0.2
נקבה,10-19,שנה,272459,10.3,2,0,15,0.5,40,0.3
נקבה,10-19,6 חודשים,249866,10.4,2,0.1,12,0.7,24,0.3
זכר,20-29,חודש אחרון,90385,5.2,1,0.1,7,0.9,23,0.6
זכר,20-29,שנה,149111,5.7,12,0.3,37,1.4,135,1
זכר,20-29,3 חודשים,110626,5.5,2,0.2,9,1,28,0.6
זכר,20-29,6 חודשים,134325,5.6,5,0.2,20,1.2,72,0.8
זכר,20-29,מתחילת קורונה,211275,6.3,24,0.3,49,0.9,205,0.8
נקבה,20-29,חודש אחרון,140760,8.1,2,0.2,9,1.2,13,0.3
נקבה,20-29,6 חודשים,200360,8.3,5,0.2,16,0.9,83,0.9
נקבה,20-29,מתחילת קורונה,289906,8.7,18,0.2,55,1,245,0.9
נקבה,20-29,שנה,220024,8.4,9,0.2,29,1.1,146,1.1
נקבה,20-29,3 חודשים,169046,8.4,2,0.2,12,1.3,22,0.5
זכר,30-39,6 חודשים,136677,5.7,16,0.6,30,1.8,181,2
זכר,30-39,שנה,150102,5.7,29,0.7,51,1.9,329,2.5
זכר,30-39,3 חודשים,113767,5.6,5,0.4,14,1.5,42,0.9
זכר,30-39,חודש אחרון,97521,5.6,2,0.2,9,1.2,35,0.9
זכר,30-39,מתחילת קורונה,195381,5.9,47,0.5,85,1.5,560,2.1
נקבה,30-39,מתחילת קורונה,280695,8.4,33,0.3,89,1.6,544,2
נקבה,30-39,חודש אחרון,155208,9,2,0.2,6,0.8,39,1
נקבה,30-39,6 חודשים,211465,8.8,11,0.4,28,1.6,186,2.1
נקבה,30-39,3 חודשים,178296,8.8,2,0.2,11,1.2,53,1.2
נקבה,30-39,שנה,228855,8.7,20,0.5,59,2.2,340,2.5
זכר,40-49,שנה,134631,5.1,66,1.6,139,5.1,680,5.1
זכר,40-49,6 חודשים,123558,5.1,40,1.5,79,4.6,381,4.3
זכר,40-49,מתחילת קורונה,173548,5.2,110,1.2,231,4.2,1292,4.9
זכר,40-49,3 חודשים,105859,5.2,11,0.9,38,4.2,105,2.3
