section,female,male,period,order_period
0-9,"{'amount': 280763, 'percentage': 8.4}","{'amount': 363021, 'percentage': 10.9}",מתחילת קורונה,1
0-9,"{'amount': 139690, 'percentage': 8.1}","{'amount': 201540, 'percentage': 11.7}",חודש אחרון,5
0-9,"{'amount': 160920, 'percentage': 8}","{'amount': 222491, 'percentage': 11.1}",3 חודשים,4
0-9,"{'amount': 214117, 'percentage': 8.9}","{'amount': 283604, 'percentage': 11.8}",6 חודשים,3
0-9,"{'amount': 236923, 'percentage': 9}","{'amount': 310124, 'percentage': 11.8}",שנה,2
10-19,"{'amount': 206154, 'percentage': 10.3}","{'amount': 222792, 'percentage': 11.1}",3 חודשים,4
10-19,"{'amount': 271867, 'percentage': 10.3}","{'amount': 289737, 'percentage': 11}",שנה,2
10-19,"{'amount': 168179, 'percentage': 9.7}","{'amount': 191714, 'percentage': 11.1}",חודש אחרון,5
10-19,"{'amount': 341912, 'percentage': 10.3}","{'amount': 372871, 'percentage': 11.2}",מתחילת קורונה,1
10-19,"{'amount': 249271, 'percentage': 10.4}","{'amount': 266383, 'percentage': 11.1}",6 חודשים,3
20-29,"{'amount': 140279, 'percentage': 8.1}","{'amount': 90040, 'percentage': 5.2}",חודש אחרון,5
20-29,"{'amount': 199871, 'percentage': 8.3}","{'amount': 133986, 'percentage': 5.6}",6 חודשים,3
20-29,"{'amount': 168561, 'percentage': 8.4}","{'amount': 110283, 'percentage': 5.5}",3 חודשים,4
20-29,"{'amount': 289405, 'percentage': 8.7}","{'amount': 210947, 'percentage': 6.3}",מתחילת קורונה,1
20-29,"{'amount': 219532, 'percentage': 8.4}","{'amount': 148774, 'percentage': 5.7}",שנה,2
30-39,"{'amount': 154659, 'percentage': 9}","{'amount': 97125, 'percentage': 5.6}",חודש אחרון,5
30-39,"{'amount': 177743, 'percentage': 8.8}","{'amount': 113375, 'percentage': 5.6}",3 חודשים,4
30-39,"{'amount': 210913, 'percentage': 8.8}","{'amount': 136284, 'percentage': 5.7}",6 חודשים,3
30-39,"{'amount': 228298, 'percentage': 8.7}","{'amount': 149714, 'percentage': 5.7}",שנה,2
30-39,"{'amount': 280140, 'percentage': 8.4}","{'amount': 194992, 'percentage': 5.9}",מתחילת קורונה,1
40-49,"{'amount': 195444, 'percentage': 7.4}","{'amount': 134270, 'percentage': 5.1}",שנה,2
40-49,"{'amount': 181666, 'percentage': 7.6}","{'amount': 123196, 'percentage': 5.1}",6 חודשים,3
40-49,"{'amount': 158840, 'percentage': 7.9}","{'amount': 105492, 'percentage': 5.2}",3 חודשים,4
40-49,"{'amount': 137242, 'percentage': 8}","{'amount': 90656, 'percentage': 5.3}",חודש אחרון,5
40-49,"{'amount': 242017, 'percentage': 7.3}","{'amount': 173190, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 154765, 'percentage': 4.6}","{'amount': 115167, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 87364, 'percentage': 5.1}","{'amount': 59590, 'percentage': 3.5}",חודש אחרון,5
