name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,98.86075592041016,52
יוספטל,,43.07692337036133,10
שמיר,,73.28843688964844,36
וולפסון,,77.30599975585938,19
זיו צפת,,80.40345764160156,19
הלל יפה,,96.11650848388672,22
נהריה,,78.28492736816406,25
ברזילי,,79.13907623291016,28
פוריה,,62.81690216064453,5
סוראסקי,,117.3356094360352,57
בני ציון,,91.2240219116211,10
רבין ק. בילינסון,,86.70658874511719,40
סורוקה,,74.71958923339844,18
מאיר,,80.97686004638672,15
קפלן,,77.43682098388672,29
"רמב""ם",,98.05327606201172,24
הכרמל,,80.1635971069336,10
השרון ק. גולדה,,62.65560150146484,7
הדסה עין כרם,,,61
הסקוטי,,52.6315803527832,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,1
שערי צדק,,107.4938583374023,32
אל מקאסד,,,0
לניאדו,,100.5571060180664,20
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,98.10126495361328,14
אסותא אשדוד,,,2
שניידר,,,0
סנט וינסנט,,27.61194038391113,2
המרכזי בעמק,,74.48275756835938,24
