priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,United States ,כתום,2,81619,303,0.37,2022-08-17T00:00:00.000Z,271,32
LastMonth,Belarus ,כתום,2,239,1,0.42,2022-08-17T00:00:00.000Z,1,0
LastMonth,Sri Lanka ,כתום,2,254,3,1.18,2022-08-17T00:00:00.000Z,1,2
LastMonth,Mongolia ,כתום,2,24,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Bahamas,כתום,2,48,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Ghana ,כתום,2,121,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Brazil,כתום,2,1679,1,0.06,2022-08-17T00:00:00.000Z,1,0
LastMonth,Luxembourg  ,כתום,2,104,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Uzbekistan ,כתום,2,1792,11,0.61,2022-08-17T00:00:00.000Z,9,2
LastMonth,Canada,כתום,2,9562,54,0.56,2022-08-17T00:00:00.000Z,52,2
LastMonth,Wallis And Futuna Islands,כתום,2,5,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Greece ,כתום,2,102968,999,0.97,2022-08-17T00:00:00.000Z,999,0
LastMonth,Angola ,כתום,2,84,1,1.19,2022-08-17T00:00:00.000Z,1,0
LastMonth,Djibouti,כתום,2,3,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Hungary,כתום,2,16746,243,1.45,2022-08-17T00:00:00.000Z,239,4
LastMonth,Zimbabwe ,כתום,2,52,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Moldova,כתום,2,3471,31,0.89,2022-08-17T00:00:00.000Z,28,3
LastMonth,Qatar,כתום,2,29,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Kuwait  ,כתום,2,3,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Czech Republic,כתום,2,13927,238,1.71,2022-08-17T00:00:00.000Z,236,2
LastMonth,Montenegro,כתום,2,4645,125,2.69,2022-08-17T00:00:00.000Z,125,0
LastMonth,Mali  ,כתום,2,14,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Grenada,כתום,2,19,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Malaysia ,כתום,2,8,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Uganda ,כתום,2,153,1,0.65,2022-08-17T00:00:00.000Z,1,0
LastMonth,Cameroon ,כתום,2,72,4,5.56,2022-08-17T00:00:00.000Z,1,3
LastMonth,Bosnia And Herzegovina ,כתום,2,335,1,0.3,2022-08-17T00:00:00.000Z,0,1
LastMonth,Yemen  ,כתום,2,8,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Falkland Islands (Malvinas),כתום,2,1,0,0,2022-08-17T00:00:00.000Z,0,0
LastMonth,Chile  ,כתום,2,150,1,0.67,2022-08-17T00:00:00.000Z,1,0
month3,Venezuela,כתום,2,145,1,0.69,2022-08-17T00:00:00.000Z,1,0
month3,Lesotho ,כתום,2,20,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Benin ,כתום,2,8,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Micronesia,כתום,2,2,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Sweden  ,כתום,2,4984,71,1.42,2022-08-17T00:00:00.000Z,70,1
month3,Vanuatu ,כתום,2,2,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Croatia ,כתום,2,4557,158,3.47,2022-08-17T00:00:00.000Z,156,2
month3,Bolivia ,כתום,2,111,3,2.7,2022-08-17T00:00:00.000Z,3,0
month3,Singapore ,כתום,2,1935,23,1.19,2022-08-17T00:00:00.000Z,18,5
month3,Comoros Islands,כתום,2,2,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Nepal ,כתום,2,692,41,5.92,2022-08-17T00:00:00.000Z,1,40
month3,Vatican,כתום,2,13,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Macao,כתום,2,5,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Guam ,כתום,2,15,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Somalia,כתום,2,3,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Nicaragua ,כתום,2,3,0,0,2022-08-17T00:00:00.000Z,0,0
month3,Hungary,כתום,2,50535,1273,2.52,2022-08-17T00:00:00.000Z,1262,11
month3,Zimbabwe ,כתום,2,151,10,6.62,2022-08-17T00:00:00.000Z,10,0
month3,Hong Kong,כתום,2,776,9,1.16,2022-08-17T00:00:00.000Z,8,1
month3,Montenegro,כתום,2,11932,666,5.58,2022-08-17T00:00:00.000Z,666,0
month3,Czech Republic,כתום,2,34338,912,2.66,2022-08-17T00:00:00.000Z,909,3
