priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
year,Turkey,כתום,2,696235,11466,1.65,2023-01-05T00:00:00.000Z,11093,372
year,Belgium,כתום,2,75495,1187,1.57,2023-01-05T00:00:00.000Z,1083,104
year,Tanzania,כתום,2,9595,174,1.81,2023-01-05T00:00:00.000Z,170,4
year,Cuba ,כתום,2,590,11,1.86,2023-01-05T00:00:00.000Z,11,0
year,Lesotho ,כתום,2,27,0,0,2023-01-05T00:00:00.000Z,0,0
year,Paraguay ,כתום,2,410,4,0.98,2023-01-05T00:00:00.000Z,2,2
year,Republic Of Kosovo,כתום,2,284,12,4.23,2023-01-05T00:00:00.000Z,11,1
year,Ukraine ,כתום,2,22305,1974,8.85,2023-01-05T00:00:00.000Z,1794,180
year,Trinidad And Tobago,כתום,2,52,1,1.92,2023-01-05T00:00:00.000Z,1,0
year,El Salvador ,כתום,2,411,5,1.22,2023-01-05T00:00:00.000Z,1,4
year,Brunei,כתום,2,12,0,0,2023-01-05T00:00:00.000Z,0,0
year,Guinea-Bissau  ,כתום,2,5,0,0,2023-01-05T00:00:00.000Z,0,0
year,Croatia ,כתום,2,12581,318,2.53,2023-01-05T00:00:00.000Z,314,4
year,Serbia,כתום,2,11261,166,1.47,2023-01-05T00:00:00.000Z,161,5
year,Nepal ,כתום,2,2325,157,6.75,2023-01-05T00:00:00.000Z,26,131
year,Macao,כתום,2,19,4,21.05,2023-01-05T00:00:00.000Z,4,0
year,Vatican,כתום,2,28,0,0,2023-01-05T00:00:00.000Z,0,0
year,Georgia ,כתום,2,127701,4639,3.63,2023-01-05T00:00:00.000Z,4616,23
year,North Korea,כתום,2,11116,98,0.88,2023-01-05T00:00:00.000Z,52,46
year,Cyprus ,כתום,2,224630,3350,1.49,2023-01-05T00:00:00.000Z,3316,34
year,Democratic Republic Of The Congo,כתום,2,130,1,0.77,2023-01-05T00:00:00.000Z,1,0
year,Swaziland  ,כתום,2,24,0,0,2023-01-05T00:00:00.000Z,0,0
year,Estonia,כתום,2,2855,44,1.54,2023-01-05T00:00:00.000Z,42,2
year,Hong Kong,כתום,2,3165,21,0.66,2023-01-05T00:00:00.000Z,16,5
year,Bahrain,כתום,2,3672,75,2.04,2023-01-05T00:00:00.000Z,64,11
year,Kazakhstan,כתום,2,2895,50,1.73,2023-01-05T00:00:00.000Z,44,6
year,Lithuania,כתום,2,26686,645,2.42,2023-01-05T00:00:00.000Z,639,6
year,Finland,כתום,2,22104,594,2.69,2023-01-05T00:00:00.000Z,576,18
year,Panama  ,כתום,2,4272,54,1.26,2023-01-05T00:00:00.000Z,48,6
year,Niger  ,כתום,2,24,0,0,2023-01-05T00:00:00.000Z,0,0
year,Japan,כתום,2,8506,167,1.96,2023-01-05T00:00:00.000Z,75,92
year,Guinea ,כתום,2,132,1,0.76,2023-01-05T00:00:00.000Z,1,0
year,Eritrea ,כתום,2,7,0,0,2023-01-05T00:00:00.000Z,0,0
year,Yemen  ,כתום,2,120,3,2.5,2023-01-05T00:00:00.000Z,3,0
year,Saint Helena ,כתום,2,3,0,0,2023-01-05T00:00:00.000Z,0,0
year,Saint Kitts And Nevis ,כתום,2,11,0,0,2023-01-05T00:00:00.000Z,0,0
year,Falkland Islands (Malvinas),כתום,2,6,1,16.67,2023-01-05T00:00:00.000Z,1,0
year,Virgin Islands,כתום,2,31,1,3.23,2023-01-05T00:00:00.000Z,1,0
year,Antigua And Barbuda,כתום,2,75,0,0,2023-01-05T00:00:00.000Z,0,0
year,Norway  ,כתום,2,11917,246,2.06,2023-01-05T00:00:00.000Z,228,18
year,Russia,כתום,2,111933,1348,1.2,2023-01-05T00:00:00.000Z,1138,210
year,Bhutan ,כתום,2,20,2,10,2023-01-05T00:00:00.000Z,2,0
year,Spain ,כתום,2,239751,5334,2.22,2023-01-05T00:00:00.000Z,5192,142
year,Chile  ,כתום,2,2564,27,1.05,2023-01-05T00:00:00.000Z,17,10
year,Portugal ,כתום,2,61694,2127,3.45,2023-01-05T00:00:00.000Z,2094,33
year,Liberia ,כתום,2,132,0,0,2023-01-05T00:00:00.000Z,0,0
year,Burundi ,כתום,2,41,0,0,2023-01-05T00:00:00.000Z,0,0
