section,female,male,period
0-9,"{'amount': 1361, 'percentage': 1.4}","{'amount': 1327, 'percentage': 1.3}",3 חודשים
0-9,"{'amount': 234475, 'percentage': 7.1}","{'amount': 296155, 'percentage': 8.9}",שנה
0-9,"{'amount': 9883, 'percentage': 3}","{'amount': 11014, 'percentage': 3.4}",6 חודשים
0-9,"{'amount': 446, 'percentage': 1.2}","{'amount': 479, 'percentage': 1.3}",חודש אחרון
0-9,"{'amount': 365107, 'percentage': 7.7}","{'amount': 443086, 'percentage': 9.4}",מתחילת קורונה
10-19,"{'amount': 12190, 'percentage': 3.7}","{'amount': 10081, 'percentage': 3.1}",6 חודשים
10-19,"{'amount': 434912, 'percentage': 9.2}","{'amount': 442530, 'percentage': 9.4}",מתחילת קורונה
10-19,"{'amount': 4224, 'percentage': 4.2}","{'amount': 2985, 'percentage': 3}",3 חודשים
10-19,"{'amount': 284618, 'percentage': 8.6}","{'amount': 285022, 'percentage': 8.6}",שנה
10-19,"{'amount': 1538, 'percentage': 4}","{'amount': 1145, 'percentage': 3}",חודש אחרון
20-29,"{'amount': 6652, 'percentage': 6.6}","{'amount': 4207, 'percentage': 4.2}",3 חודשים
20-29,"{'amount': 2572, 'percentage': 6.7}","{'amount': 1798, 'percentage': 4.7}",חודש אחרון
20-29,"{'amount': 388616, 'percentage': 8.2}","{'amount': 273510, 'percentage': 5.8}",מתחילת קורונה
20-29,"{'amount': 259647, 'percentage': 7.8}","{'amount': 168816, 'percentage': 5.1}",שנה
20-29,"{'amount': 20458, 'percentage': 6.3}","{'amount': 14107, 'percentage': 4.3}",6 חודשים
30-39,"{'amount': 6935, 'percentage': 6.9}","{'amount': 4829, 'percentage': 4.8}",3 חודשים
30-39,"{'amount': 286310, 'percentage': 8.7}","{'amount': 189019, 'percentage': 5.7}",שנה
30-39,"{'amount': 23648, 'percentage': 7.3}","{'amount': 17122, 'percentage': 5.3}",6 חודשים
30-39,"{'amount': 2679, 'percentage': 7}","{'amount': 1987, 'percentage': 5.2}",חודש אחרון
30-39,"{'amount': 396219, 'percentage': 8.4}","{'amount': 274613, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 268739, 'percentage': 8.1}","{'amount': 177794, 'percentage': 5.4}",שנה
40-49,"{'amount': 8337, 'percentage': 8.3}","{'amount': 4876, 'percentage': 4.8}",3 חודשים
40-49,"{'amount': 25395, 'percentage': 7.8}","{'amount': 16700, 'percentage': 5.1}",6 חודשים
40-49,"{'amount': 3125, 'percentage': 8.2}","{'amount': 1996, 'percentage': 5.2}",חודש אחרון
40-49,"{'amount': 358848, 'percentage': 7.6}","{'amount': 249296, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 196977, 'percentage': 6}","{'amount': 128693, 'percentage': 3.9}",שנה
50-59,"{'amount': 8792, 'percentage': 8.7}","{'amount': 4950, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 26087, 'percentage': 8}","{'amount': 15791, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 3243, 'percentage': 8.5}","{'amount': 1947, 'percentage': 5.1}",חודש אחרון
50-59,"{'amount': 255536, 'percentage': 5.4}","{'amount': 176943, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 153305, 'percentage': 4.6}","{'amount': 107709, 'percentage': 3.3}",שנה
60-69,"{'amount': 9051, 'percentage': 9}","{'amount': 6370, 'percentage': 6.3}",3 חודשים
60-69,"{'amount': 28145, 'percentage': 8.7}","{'amount': 19593, 'percentage': 6}",6 חודשים
60-69,"{'amount': 3235, 'percentage': 8.5}","{'amount': 2424, 'percentage': 6.3}",חודש אחרון
60-69,"{'amount': 189266, 'percentage': 4}","{'amount': 140120, 'percentage': 3}",מתחילת קורונה
70-79,"{'amount': 8450, 'percentage': 8.4}","{'amount': 6827, 'percentage': 6.8}",3 חודשים
70-79,"{'amount': 99081, 'percentage': 3}","{'amount': 79905, 'percentage': 2.4}",שנה
70-79,"{'amount': 25712, 'percentage': 7.9}","{'amount': 20191, 'percentage': 6.2}",6 חודשים
70-79,"{'amount': 2965, 'percentage': 7.7}","{'amount': 2513, 'percentage': 6.6}",חודש אחרון
70-79,"{'amount': 117474, 'percentage': 2.5}","{'amount': 96566, 'percentage': 2}",מתחילת קורונה
80-89,"{'amount': 13402, 'percentage': 4.1}","{'amount': 9498, 'percentage': 2.9}",6 חודשים
80-89,"{'amount': 4784, 'percentage': 4.8}","{'amount': 3387, 'percentage': 3.4}",3 חודשים
80-89,"{'amount': 1848, 'percentage': 4.8}","{'amount': 1349, 'percentage': 3.5}",חודש אחרון
80-89,"{'amount': 53255, 'percentage': 1.1}","{'amount': 38839, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 43020, 'percentage': 1.3}","{'amount': 31456, 'percentage': 1}",שנה
90+,"{'amount': 12331, 'percentage': 0.4}","{'amount': 6656, 'percentage': 0.2}",שנה
90+,"{'amount': 4082, 'percentage': 1.3}","{'amount': 2171, 'percentage': 0.7}",6 חודשים
90+,"{'amount': 16019, 'percentage': 0.3}","{'amount': 8462, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 1503, 'percentage': 1.5}","{'amount': 852, 'percentage': 0.8}",3 חודשים
90+,"{'amount': 635, 'percentage': 1.7}","{'amount': 350, 'percentage': 0.9}",חודש אחרון
