section,female,male,period
0-9,"{'amount': 216391, 'percentage': 8}","{'amount': 279482, 'percentage': 10.3}",6 חודשים
0-9,"{'amount': 11700, 'percentage': 5.4}","{'amount': 15056, 'percentage': 6.9}",חודש אחרון
0-9,"{'amount': 336753, 'percentage': 8.4}","{'amount': 416943, 'percentage': 10.4}",מתחילת קורונה
0-9,"{'amount': 279082, 'percentage': 8.7}","{'amount': 348421, 'percentage': 10.9}",שנה
0-9,"{'amount': 127487, 'percentage': 8.1}","{'amount': 170886, 'percentage': 10.9}",3 חודשים
10-19,"{'amount': 135815, 'percentage': 8.7}","{'amount': 145543, 'percentage': 9.3}",3 חודשים
10-19,"{'amount': 317293, 'percentage': 9.9}","{'amount': 320877, 'percentage': 10.1}",שנה
10-19,"{'amount': 265337, 'percentage': 9.8}","{'amount': 270017, 'percentage': 10}",6 חודשים
10-19,"{'amount': 11186, 'percentage': 5.1}","{'amount': 11509, 'percentage': 5.3}",חודש אחרון
10-19,"{'amount': 401738, 'percentage': 10}","{'amount': 417365, 'percentage': 10.4}",מתחילת קורונה
20-29,"{'amount': 224025, 'percentage': 8.3}","{'amount': 143854, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 15420, 'percentage': 7.1}","{'amount': 11262, 'percentage': 5.2}",חודש אחרון
20-29,"{'amount': 345042, 'percentage': 8.6}","{'amount': 243562, 'percentage': 6.1}",מתחילת קורונה
20-29,"{'amount': 261476, 'percentage': 8.2}","{'amount': 172753, 'percentage': 5.4}",שנה
20-29,"{'amount': 119868, 'percentage': 7.6}","{'amount': 76432, 'percentage': 4.9}",3 חודשים
30-39,"{'amount': 241680, 'percentage': 8.9}","{'amount': 155762, 'percentage': 5.8}",6 חודשים
30-39,"{'amount': 19563, 'percentage': 9}","{'amount': 14540, 'percentage': 6.7}",חודש אחרון
30-39,"{'amount': 343781, 'percentage': 8.5}","{'amount': 236640, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 281556, 'percentage': 8.8}","{'amount': 183938, 'percentage': 5.8}",שנה
30-39,"{'amount': 142223, 'percentage': 9.1}","{'amount': 92382, 'percentage': 5.9}",3 חודשים
40-49,"{'amount': 220245, 'percentage': 8.1}","{'amount': 144743, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 18918, 'percentage': 8.7}","{'amount': 13328, 'percentage': 6.1}",חודש אחרון
40-49,"{'amount': 303576, 'percentage': 7.5}","{'amount': 211536, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 249535, 'percentage': 7.8}","{'amount': 167491, 'percentage': 5.2}",שנה
40-49,"{'amount': 131171, 'percentage': 8.4}","{'amount': 86169, 'percentage': 5.5}",3 חודשים
50-59,"{'amount': 146102, 'percentage': 5.4}","{'amount': 96748, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 16331, 'percentage': 7.5}","{'amount': 10442, 'percentage': 4.8}",חודש אחרון
50-59,"{'amount': 90914, 'percentage': 5.8}","{'amount': 58280, 'percentage': 3.7}",3 חודשים
50-59,"{'amount': 162362, 'percentage': 5.1}","{'amount': 109498, 'percentage': 3.4}",שנה
50-59,"{'amount': 201107, 'percentage': 5}","{'amount': 142199, 'percentage': 3.5}",מתחילת קורונה
60-69,"{'amount': 98308, 'percentage': 3.6}","{'amount': 69013, 'percentage': 2.5}",6 חודשים
60-69,"{'amount': 14569, 'percentage': 6.7}","{'amount': 9751, 'percentage': 4.5}",חודש אחרון
60-69,"{'amount': 131948, 'percentage': 3.3}","{'amount': 99593, 'percentage': 2.5}",מתחילת קורונה
60-69,"{'amount': 108210, 'percentage': 3.4}","{'amount': 77201, 'percentage': 2.4}",שנה
60-69,"{'amount': 62523, 'percentage': 4}","{'amount': 41630, 'percentage': 2.7}",3 חודשים
70-79,"{'amount': 50490, 'percentage': 1.9}","{'amount': 40746, 'percentage': 1.5}",6 חודשים
70-79,"{'amount': 9288, 'percentage': 4.3}","{'amount': 7415, 'percentage': 3.4}",חודש אחרון
70-79,"{'amount': 33051, 'percentage': 2.1}","{'amount': 25694, 'percentage': 1.6}",3 חודשים
70-79,"{'amount': 55801, 'percentage': 1.7}","{'amount': 45163, 'percentage': 1.4}",שנה
70-79,"{'amount': 67787, 'percentage': 1.7}","{'amount': 56305, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 20597, 'percentage': 0.8}","{'amount': 14440, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 3680, 'percentage': 1.7}","{'amount': 2696, 'percentage': 1.2}",חודש אחרון
80-89,"{'amount': 30506, 'percentage': 0.8}","{'amount': 21443, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 23279, 'percentage': 0.7}","{'amount': 16435, 'percentage': 0.5}",שנה
80-89,"{'amount': 13580, 'percentage': 0.9}","{'amount': 9385, 'percentage': 0.6}",3 חודשים
90+,"{'amount': 6749, 'percentage': 0.2}","{'amount': 3501, 'percentage': 0.1}",שנה
90+,"{'amount': 5927, 'percentage': 0.2}","{'amount': 3069, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 3801, 'percentage': 0.2}","{'amount': 2020, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 999, 'percentage': 0.5}","{'amount': 555, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 9536, 'percentage': 0.2}","{'amount': 4782, 'percentage': 0.1}",מתחילת קורונה
