city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,128404,3553,1818,47657,37
תל אביב - יפו,25891,1081,550,28267,24
נתניה,16509,831,413,16061,38
באר שבע,14596,769,430,17481,39
אשקלון,11570,640,360,12349,44
ראשון לציון,14622,628,337,16185,26
פתח תקווה,21282,591,297,16872,24
אשדוד,25253,589,304,15174,26
רהט,4591,517,295,2537,75
חיפה,16346,488,225,15548,18
בני ברק,48096,487,237,8257,24
חולון,14391,463,241,11234,25
בת ים,9482,409,216,8861,32
רמלה,9384,366,207,5674,48
רחובות,11115,355,191,11921,25
נצרת,8825,354,187,2206,45
חדרה,6661,324,167,7087,33
אום אל-פחם,5872,322,197,1731,57
בית שמש,20064,317,162,5507,24
לוד,8438,261,151,5474,33
נתיבות,6915,232,140,3708,58
קרית גת,7200,210,110,4151,36
רמת גן,7798,208,113,16770,14
אופקים,4226,194,109,3644,58
ראש העין,5360,192,105,6652,30
דימונה,2440,180,75,3313,50
מודיעין עילית,25106,173,84,2828,22
צפת,4747,172,102,2086,47
טייבה,4373,168,110,1662,38
אור יהודה,4278,168,93,2976,49
שדרות,2791,168,90,3689,59
קרית מלאכי,4042,167,100,2100,67
טבריה,4439,166,86,2668,36
אילת,2432,143,96,7306,25
כפר כנא,2390,143,82,675,61
טירה,2622,140,85,1076,52
שפרעם,4041,139,63,1981,33
הרצליה,4177,138,73,5619,15
עכו,4003,137,71,3570,27
באקה אל-גרביה,2666,133,79,1013,44
נוף הגליל,2815,132,65,5509,30
כפר סבא,4006,131,84,6340,13
קרית אתא,4616,126,62,4141,22
מודיעין-מכבים-רעות,4756,123,78,6178,14
אלעד,11527,119,59,2018,25
כפר קאסם,3225,117,71,659,48
יבנה,4280,116,62,3052,24
פרדס חנה-כרכור,2286,115,79,3593,27
חריש,1486,113,65,1668,55
נס ציונה,2403,111,77,3971,24
יפיע,2181,110,66,474,57
ערערה,1924,104,58,659,51
מגדל העמק,2067,103,68,2601,39
ריינה,1644,103,44,433,61
מעלות-תרשיחא,1529,102,56,2034,45
רעננה,3780,96,43,4601,13
ביתר עילית,12837,95,50,1360,15
הוד השרון,2746,93,59,4955,15
סח'נין,4316,93,48,1198,28
בית ג'ן,1816,92,52,871,76
חורה,804,90,71,625,49
ערד,2377,89,45,2663,33
מגאר,2038,88,29,1112,38
מעלה אדומים,3724,87,61,4264,23
עפולה,3739,84,39,3497,15
בית שאן,1640,83,50,1524,42
ערערה-בנגב,897,83,50,326,44
כסיפה,824,83,63,494,45
תל שבע,502,82,44,491,39
ירכא,2058,81,53,566,51
באר יעקב,2235,76,43,2454,28
משהד,765,72,36,234,81
נהריה,3264,71,42,3314,12
כפר קרע,1635,71,40,623,36
עראבה,2240,71,38,605,27
קרני שומרון,714,70,49,1292,73
טמרה,3813,70,39,1056,20
אבו סנאן,1276,69,44,980,51
ג'דיידה-מכר,2008,68,34,600,33
קרית ביאליק,2201,65,36,2182,16
כסרא-סמיע,947,64,30,289,72
כרמיאל,2449,63,34,2543,14
לקיה,640,61,35,328,38
גבעת זאב,3759,60,29,1147,30
בענה,943,59,40,480,70
קרית מוצקין,2331,59,30,2471,13
כוכב יעקב,1877,59,28,788,64
אור עקיבא,1600,59,35,1022,30
כפר יאסיף,932,59,47,610,55
כפר מנדא,1651,59,25,334,28
גדרה,1798,58,38,2209,23
מג'ד אל-כרום,2174,58,35,435,37
טורעאן,1280,55,38,317,37
בסמת טבעון,475,55,38,380,69
קרית ים,2308,54,27,2771,14
ג'ת,1236,52,33,515,42
זרזיר,472,52,34,302,60
מעלה עירון,1819,52,29,335,34
קרית יערים,1501,52,25,684,81
בועיינה-נוג'ידאת,897,52,31,429,50
עין מאהל,1602,51,33,294,37
קלנסווה,2445,51,28,656,22
ג'לג'וליה,951,50,31,345,48
"כפר חב""ד",1344,50,23,981,71
גן יבנה,1641,48,25,1802,21
גני תקווה,1310,48,21,1479,23
יאנוח-ג'ת,1140,47,17,264,71
טירת כרמל,1379,47,21,1222,19
רכסים,3104,46,27,612,36
כפר יונה,1400,45,22,1677,19
עספיא,1385,45,34,488,36
שגב-שלום,286,44,24,220,39
קרית ארבע,824,43,22,789,58
רמת השרון,1895,43,18,3510,9
אזור,1126,43,24,1068,35
פקיעין (בוקייעה),965,42,35,593,70
דאלית אל-כרמל,2268,41,29,438,23
אבן יהודה,644,41,24,1250,30
נשר,972,41,26,1425,19
גבעת שמואל,1715,39,26,2277,15
אפרת,1012,39,24,1921,33
זכרון יעקב,1363,38,23,1215,17
ראמה,919,37,24,454,44
יהוד,1912,36,23,1335,12
אבו גוש,1235,36,22,863,44
ירוחם,960,36, 11-14 ,1112,33
ביר אל-מכסור,596,36,20,212,35
ג'סר א-זרקא,935,36,18,572,24
מצפה רמון,269,34,20,1091,68
גבעתיים,1999,34,19,2736,6
אכסאל,1479,34,20,310,22
זמר,563,33,25,297,46
אעבלין,1169,32,28,471,24
קרית אונו,1747,32,21,2070,8
"בסמ""ה",879,31, 11-14 ,240,28
קרית עקרון,873,31,17,749,29
אריאל,1007,31,  6-10  ,1118,17
אבו ג'ווייעד (שבט),58,30, 11-14 ,380,65
דבוריה,1195,30, 11-14 ,402,28
מצפה יריחו,234,29,21,686,119
קדימה-צורן,1128,29,22,1491,14
מבשרת ציון,1887,29,15,2100,12
נחף,1219,28, 11-14 ,199,21
יד בנימין,653,28,23,691,66
צור הדסה,690,26,22,730,27
חצור הגלילית,1378,26,15,839,26
שילה,391,26,22,989,56
דייר חנא,1461,26, 11-14 ,324,24
כעביה-טבאש-חג'אג'רה,557,24,  6-10  ,169,40
יקנעם עילית,1137,23, 11-14 ,1490,10
עתלית,356,21,  6-10  ,677,23
שייח' דנון,223,21, 11-14 ,146,71
אבטין,212,20,  6-10  ,113,70
גני מודיעין,354,20, 11-14 ,223,59
אלפי מנשה,317,20,17,1299,25
גבע בנימין,655,20, 11-14 ,396,36
בנימינה-גבעת עדה,585,20,18,877,14
פוריידיס,1207,19,  6-10  ,283,14
עילוט,655,19,  6-10  ,140,22
תל מונד,485,19,  6-10  ,1348,15
עלי,381,19,  6-10  ,561,46
עיילבון,598,18,  6-10  ,231,31
סלמה,358,17,15,145,48
כוכב השחר,274,17,  6-10  ,879,66
בית אל,520,17,  1-5  ,748,30
בית דגן,524,17,  6-10  ,399,26
שבלי - אום אל-גנם,562,16,  1-5  ,220,25
מסעודין אל-עזאזמה,61,16,  6-10  ,113,9
מוקייבלה,389,16,  6-10  ,144,38
תקוע,259,16,  6-10  ,529,38
אטרש (שבט),42,15, 11-14 ,58,42
טובא-זנגריה,480,15,  1-5  ,144,22
עפרה,268,15, 11-14 ,404,48
שוהם,1089,15,  6-10  ,835,8
אלון שבות,367, קטן מ-15 ,  6-10  ,647,34
צור משה,112, קטן מ-15 ,  1-5  ,172,11
בת חפר,235, קטן מ-15 ,  1-5  ,213,8
שמשית,104, קטן מ-15 ,  1-5  ,103,4
קרית טבעון,548, קטן מ-15 ,  6-10  ,1126,5
בית יצחק-שער חפר,80, קטן מ-15 ,  1-5  ,186,10
אעצם (שבט),45, קטן מ-15 ,  1-5  ,81,7
אורנית,349, קטן מ-15 ,  6-10  ,474,6
רומת הייב,112, קטן מ-15 ,  1-5  ,48,37
חשמונאים,453, קטן מ-15 ,  6-10  ,466,31
פסגות,192, קטן מ-15 ,  1-5  ,384,33
כאוכב אבו אל-היג'א,421, קטן מ-15 ,  1-5  ,102,23
תפרח,701, קטן מ-15 ,  6-10  ,77,40
אלקנה,297, קטן מ-15 ,  1-5  ,326,13
קיסריה,244, קטן מ-15 ,  1-5  ,412,14
נופית,99, קטן מ-15 ,  0  ,92,4
הושעיה,146, קטן מ-15 ,  1-5  ,170,10
קצר א-סר, קטן מ-15 , קטן מ-15 ,  0  ,19,8
ראש פינה,144, קטן מ-15 ,  1-5  ,247,32
הר אדר,212, קטן מ-15 ,  1-5  ,222,15
