coronaOccupancy,isolatedTeam,name,normalOccupancy
250,10,אסותא אשדוד,
120,26,פוריה,65.35211181640625
109.6153846153846,47,שערי צדק,99.14005279541016
103.92156862745101,27,שמיר (אסף הרופא),63.29966354370117
103.3333333333333,63,לניאדו,82.72980499267578
94.33962264150944,96,הדסה עין כרם,106.6126861572266
83.33333333333334,36,שיבא,97.02531433105469
83.33333333333334,2,הסקוטי,95.03546142578125
81.66666666666667,48,"רמב""ם",92.2680435180664
76.66666666666667,12,בני ציון,81.75519561767578
74.07407407407408,5,מעייני הישועה,91.69329071044922
74.07407407407408,0,סנט ג'וזף,
70,25,הלל יפה,84.8543701171875
61.53846153846154,16,זיו צפת,88.76080322265625
58.46153846153847,30,נהריה,75.24205017089844
57.14285714285714,54,ברזילי,74.16666412353516
55.55555555555556,10,הכרמל,63.59918212890625
52,52,רבין ק. בילינסון,86.82634735107422
45.58823529411765,28,וולפסון,67.05709838867188
39.50617283950617,36,המרכזי בעמק,75
38.88888888888889,34,סוראסקי,106.1485900878906
34.14634146341464,89,מאיר,66.32390594482422
30,22,קפלן,87.3646240234375
29.268292682926827,8,השרון ק. גולדה,53.52696990966797
24.35897435897436,45,סורוקה,71.50304412841797
0,19,שניידר,79.74683380126953
