name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,101.7088623046875,10
אוגוסטה ויקטוריה,,,0
שמיר,,69.69696807861328,9
וולפסון,,80.67350006103516,4
זיו צפת,,75.21614074707031,5
הלל יפה,,,0
נהריה,,,0
ברזילי,,,0
פוריה,,77.46479034423828,2
סוראסקי,,,0
בני ציון,,86.37413024902344,7
רבין ק. בילינסון,,91.65673065185547,4
סורוקה,,77.23785400390625,15
מאיר,,91.131103515625,1
קפלן,,86.21907806396484,2
"רמב""ם",,89.24180603027344,13
הכרמל,,80.57259368896484,2
הדסה עין כרם,,101.32275390625,15
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,110.3280715942383,6
לניאדו,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,0
רבין ק. השרון,,59.33609771728516,6
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,78.50162506103516,10
