Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,62,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7444,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24897,32341,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44629,76970,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62864,139834,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73371,213205,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38475,251680,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32597,284277,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104460,388737,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134912,523649,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156142,679791,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152946,832737,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158389,991126,10.66,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71328,1062454,11.43,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71664,1134118,12.2,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149573,1283691,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,152018,1435709,15.44,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,125010,1560719,16.78,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103192,1663911,17.89,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115927,1779838,19.14,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66375,1846213,19.85,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44490,1890703,20.33,23,33,0,0,0,0
2021-01-10T00:00:00.000Z,37578,1928281,20.74,5990,6023,0.06,0,0,0
2021-01-11T00:00:00.000Z,21076,1949357,20.96,19243,25266,0.27,0,0,0
2021-01-12T00:00:00.000Z,23962,1973319,21.22,35645,60911,0.66,0,0,0
2021-01-13T00:00:00.000Z,51967,2025286,21.78,56839,117750,1.27,0,0,0
2021-01-14T00:00:00.000Z,56365,2081651,22.38,68793,186543,2.01,0,0,0
2021-01-15T00:00:00.000Z,30676,2112327,22.71,35900,222443,2.39,0,0,0
2021-01-16T00:00:00.000Z,29401,2141728,23.03,25994,248437,2.67,0,0,0
2021-01-17T00:00:00.000Z,68327,2210055,23.77,84527,332964,3.58,0,0,0
2021-01-18T00:00:00.000Z,69627,2279682,24.51,120329,453293,4.87,0,0,0
2021-01-19T00:00:00.000Z,72721,2352403,25.3,137697,590990,6.36,0,0,0
2021-01-20T00:00:00.000Z,76685,2429088,26.12,143603,734593,7.9,0,0,0
2021-01-21T00:00:00.000Z,69807,2498895,26.87,164233,898826,9.67,0,0,0
2021-01-22T00:00:00.000Z,37784,2536679,27.28,71026,969852,10.43,0,0,0
2021-01-23T00:00:00.000Z,39898,2576577,27.71,53516,1023368,11,0,0,0
2021-01-24T00:00:00.000Z,68996,2645573,28.45,140537,1163905,12.52,0,0,0
2021-01-25T00:00:00.000Z,80791,2726364,29.32,139353,1303258,14.01,0,0,0
2021-01-26T00:00:00.000Z,78562,2804926,30.16,126252,1429510,15.37,0,0,0
2021-01-27T00:00:00.000Z,77781,2882707,31,124885,1554395,16.72,0,0,0
2021-01-28T00:00:00.000Z,79419,2962126,31.85,130459,1684854,18.12,0,0,0
2021-01-29T00:00:00.000Z,36568,2998694,32.25,64707,1749561,18.81,0,0,0
2021-01-30T00:00:00.000Z,34337,3033031,32.62,42702,1792263,19.27,0,0,0
2021-01-31T00:00:00.000Z,73212,3106243,33.4,59409,1851672,19.91,0,0,0
2021-02-01T00:00:00.000Z,82374,3188617,34.29,35271,1886943,20.29,0,0,0
2021-02-02T00:00:00.000Z,69934,3258551,35.04,30993,1917936,20.62,0,0,0
2021-02-03T00:00:00.000Z,60141,3318692,35.69,51325,1969261,21.18,0,0,0
2021-02-04T00:00:00.000Z,72481,3391173,36.47,57998,2027259,21.8,0,0,0
2021-02-05T00:00:00.000Z,33824,3424997,36.83,28711,2055970,22.11,0,0,0
2021-02-06T00:00:00.000Z,21563,3446560,37.06,22172,2078142,22.35,0,0,0
2021-02-07T00:00:00.000Z,53992,3500552,37.64,68612,2146754,23.09,0,0,0
2021-02-08T00:00:00.000Z,58534,3559086,38.27,65309,2212063,23.79,0,0,0
2021-02-09T00:00:00.000Z,66215,3625301,38.98,67424,2279487,24.51,0,0,0
2021-02-10T00:00:00.000Z,70401,3695702,39.74,72124,2351611,25.29,0,0,0
2021-02-11T00:00:00.000Z,81006,3776708,40.61,71942,2423553,26.06,0,0,0
2021-02-12T00:00:00.000Z,38991,3815699,41.03,37490,2461043,26.46,0,0,0
2021-02-13T00:00:00.000Z,27392,3843091,41.33,30382,2491425,26.79,0,0,0
2021-02-14T00:00:00.000Z,74789,3917880,42.13,68953,2560378,27.53,0,0,0
2021-02-15T00:00:00.000Z,81387,3999267,43.01,75577,2635955,28.35,0,0,0
2021-02-16T00:00:00.000Z,83331,4082598,43.9,78141,2714096,29.19,0,0,0
2021-02-17T00:00:00.000Z,61854,4144452,44.57,75468,2789564,30,0,0,0
2021-02-18T00:00:00.000Z,69027,4213479,45.31,79608,2869172,30.85,0,0,0
2021-02-19T00:00:00.000Z,39581,4253060,45.74,38051,2907223,31.26,0,0,0
2021-02-20T00:00:00.000Z,31592,4284652,46.08,28680,2935903,31.57,0,0,0
2021-02-21T00:00:00.000Z,79338,4363990,46.93,78334,3014237,32.41,0,0,0
2021-02-22T00:00:00.000Z,84940,4448930,47.84,80460,3094697,33.28,0,0,0
2021-02-23T00:00:00.000Z,77224,4526154,48.67,70327,3165024,34.04,0,0,0
2021-02-24T00:00:00.000Z,60944,4587098,49.33,62966,3227990,34.71,0,0,0
2021-02-25T00:00:00.000Z,51598,4638696,49.88,64664,3292654,35.41,0,0,0
2021-02-26T00:00:00.000Z,25799,4664495,50.16,31934,3324588,35.75,0,0,0
2021-02-27T00:00:00.000Z,18275,4682770,50.36,21159,3345747,35.98,0,0,0
2021-02-28T00:00:00.000Z,40217,4722987,50.79,55793,3401540,36.58,0,0,0
2021-03-01T00:00:00.000Z,45565,4768552,51.28,61321,3462861,37.24,0,0,0
2021-03-02T00:00:00.000Z,41049,4809601,51.72,64642,3527503,37.93,0,0,0
2021-03-03T00:00:00.000Z,41863,4851464,52.17,66648,3594151,38.65,0,0,0
2021-03-04T00:00:00.000Z,39528,4890992,52.6,78964,3673115,39.5,0,0,0
2021-03-05T00:00:00.000Z,17201,4908193,52.78,40365,3713480,39.93,0,0,0
2021-03-06T00:00:00.000Z,10602,4918795,52.89,25297,3738777,40.2,0,0,0
2021-03-07T00:00:00.000Z,31017,4949812,53.23,72746,3811523,40.99,0,0,0
2021-03-08T00:00:00.000Z,27208,4977020,53.52,73162,3884685,41.77,0,0,0
2021-03-09T00:00:00.000Z,26584,5003604,53.81,76508,3961193,42.6,0,0,0
2021-03-10T00:00:00.000Z,23166,5026770,54.06,58565,4019758,43.23,0,0,0
2021-03-11T00:00:00.000Z,23113,5049883,54.3,68947,4088705,43.97,0,0,0
2021-03-12T00:00:00.000Z,11138,5061021,54.42,41330,4130035,44.41,0,0,0
