city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,158424,1527,873,58755,16
באר שבע,27463,305,161,19032,15
תל אביב - יפו,48129,301,121,41041,7
רחובות,20493,229,145,11764,16
פתח תקווה,36466,208,117,18263,8
מודיעין עילית,29649,200,110,1786,25
בני ברק,61738,196,93,7037,10
לוד,13735,181,96,8874,23
רהט,8119,154,82,3515,22
חיפה,28296,150,73,18406,6
נצרת,12727,147,79,6884,19
רמלה,15216,134,59,6715,18
בית שמש,27276,128,75,6147,10
אום אל-פחם,9682,119,73,3466,21
ראשון לציון,27558,117,64,16804,5
נתניה,33507,116,46,15922,5
חולון,26167,115,52,13011,6
אשקלון,20867,115,58,11091,8
בת ים,17352,111,53,9357,9
טייבה,8060,111,62,5460,25
אלעד,15412,109,61,2261,23
חדרה,13513,103,61,6288,11
תל שבע,1554,100,54,1322,47
אשדוד,41574,93,49,14937,4
ראש העין,9819,93,53,5330,14
רמת גן,14377,90,43,16481,6
צפת,7133,90,51,2601,25
סח'נין,6358,90,66,2202,27
עפולה,7576,86,45,4392,15
חורה,1679,81,33,971,44
ערד,5626,76,36,2718,28
אילת,6300,76,48,8381,13
שפרעם,5988,75,30,2057,18
כסיפה,1563,73,46,893,40
מגאר,3708,71,33,2046,31
טמרה,6009,68,48,3438,20
קרית גת,11915,68,22,4479,12
שגב-שלום,869,67,37,547,60
ביתר עילית,14595,66,39,1341,10
חריש,3521,65,46,2000,32
ג'סר א-זרקא,1645,65,41,1663,43
נוף הגליל,4575,64,31,3747,14
טירה,4958,63,23,3047,23
עכו,7308,63,27,3537,12
אופקים,7656,60,28,2981,18
נתיבות,10795,56,35,2331,14
הרצליה,8501,55,32,8521,6
דימונה,4383,55,18,3183,15
כפר מנדא,2326,55,16,898,27
לקיה,1446,55,19,539,35
משהד,1338,54,35,1288,61
מסעודין אל-עזאזמה,467,52,26,317,29
ערערה,3334,52,27,1068,26
בית שאן,3645,51,22,1146,26
מג'ד אל-כרום,2954,50,23,1288,32
טבריה,7800,49, 11-14 ,2978,11
אור יהודה,7393,49,28,2845,14
גדרה,3545,48,22,2960,19
רעננה,7627,46,18,5914,6
כפר קרע,2849,44,24,1131,23
בית אל,896,44,31,1665,78
ערערה-בנגב,1586,43,18,548,23
דבוריה,1706,43,20,856,40
מודיעין-מכבים-רעות,8527,43,21,6533,5
"בסמ""ה",1586,43,31,1317,39
עין מאהל,1989,42, 11-14 ,890,30
יפיע,3078,42,18,1148,22
כעביה-טבאש-חג'אג'רה,879,42,25,765,70
קלנסווה,4011,41,22,2212,18
קרית שמונה,2374,41,29,1731,19
קרית מלאכי,6372,41,28,2556,16
עראבה,3841,40,18,1818,15
מעלה אדומים,5802,39,23,2961,10
זרזיר,852,38,17,592,44
נהריה,6159,37,21,3951,6
קרית ים,4602,37,21,3051,10
באקה אל-גרביה,5048,36,26,2057,12
קרית ארבע,1258,35,28,860,47
ירכא,3277,35, 11-14 ,883,22
כפר כנא,3200,35, 11-14 ,1151,15
גבעת זאב,4874,34,15,1133,17
אכסאל,2361,34,27,1567,22
קרית מוצקין,4780,34,23,3655,7
כרמיאל,4379,34,15,3485,7
הוד השרון,5334,33,22,5102,5
דייר חנא,1996,32,16,927,30
יבנה,7822,32,15,3402,7
אבו סנאן,2078,31,15,1442,23
קרית יערים,2084,31,18,477,48
כפר קאסם,4945,28,17,2446,11
מעלות-תרשיחא,2784,28, 11-14 ,1682,12
כפר סבא,8333,28, 11-14 ,7030,3
בועיינה-נוג'ידאת,1596,26, 11-14 ,658,25
אעצם (שבט),204,26, 11-14 ,133,24
בענה,1484,25,19,897,30
פרדס חנה-כרכור,5466,25,  6-10  ,3127,6
רמת השרון,4023,25, 11-14 ,3857,6
אעבלין,1894,24,20,1024,18
קרני שומרון,1318,23,  6-10  ,907,24
יקנעם עילית,2206,23, 11-14 ,1778,10
שערי תקווה,725,23, 11-14 ,1051,41
באר יעקב,4204,22,  6-10  ,1868,8
יד בנימין,1128,22,18,800,52
"כפר חב""ד",2489,21,  6-10  ,490,30
גבעתיים,3951,20,  6-10  ,3605,4
מג'דל שמס,2049,20, 11-14 ,472,18
ג'דיידה-מכר,3316,20,  6-10  ,975,10
מעלה עירון,2932,20, 11-14 ,1202,13
ריינה,2434,20,  1-5  ,769,12
מגדל העמק,4159,19,  6-10  ,1991,7
גבע בנימין,1266,19,  6-10  ,331,35
שדרות,5243,18,  6-10  ,1537,6
אבו רוקייק (שבט),189,18, 11-14 ,122,18
דאלית אל-כרמל,3034,18,  6-10  ,670,10
שבלי - אום אל-גנם,822,17,  1-5  ,382,26
אפרת,1494,17,15,1111,14
כפר ברא,665,17, 11-14 ,683,44
אבו קורינאת (שבט),140,16,  6-10  ,64,24
טורעאן,2263,16,  6-10  ,709,11
חצור הגלילית,2250,16,  1-5  ,646,16
בית דגן,1002,16,  6-10  ,638,24
קרית אתא,8590,16,  6-10  ,3929,3
קרית ביאליק,4453,16, 11-14 ,2465,4
קצר א-סר,59,16,  1-5  ,42,62
עץ אפרים,384,15,  6-10  ,900,61
נחף,1876,15,  1-5  ,697,11
דייר אל-אסד,2108,15,  6-10  ,490,12
פוריידיס,1856,15,  6-10  ,805,11
סלמה,552,15,  6-10  ,264,42
ג'ולס,910, קטן מ-15 ,  1-5  ,349,2
עילוט,963, קטן מ-15 ,  6-10  ,359,16
אטרש (שבט),143, קטן מ-15 ,  1-5  ,85,25
רומת הייב,192, קטן מ-15 ,  1-5  ,78,9
עוזייר,246, קטן מ-15 ,  1-5  ,151,9
נוף איילון,388, קטן מ-15 ,  1-5  ,199,22
כאוכב אבו אל-היג'א,604, קטן מ-15 ,  1-5  ,208,13
תפרח,933, קטן מ-15 ,  1-5  ,44,18
בית אריה,537, קטן מ-15 ,  6-10  ,406,23
מבשרת ציון,2788, קטן מ-15 ,  6-10  ,1824,3
מסעדה,600, קטן מ-15 ,  0  ,85,2
שוהם,1903, קטן מ-15 ,  1-5  ,1337,1
זמר,1049, קטן מ-15 ,  1-5  ,289,3
קצרין,590, קטן מ-15 ,  1-5  ,496,7
נעלה,323, קטן מ-15 , 11-14 ,151,56
להבים,475, קטן מ-15 ,  1-5  ,384,3
נווה דניאל,432, קטן מ-15 ,  6-10  ,195,45
מיתר,789, קטן מ-15 ,  0  ,706,2
הושעיה,275, קטן מ-15 ,  1-5  ,259,29
רכסים,4984, קטן מ-15 ,  1-5  ,252,5
מצפה רמון,484, קטן מ-15 ,  1-5  ,309,10
אבן יהודה,1269, קטן מ-15 ,  0  ,980,2
קדימה-צורן,2252, קטן מ-15 ,  1-5  ,1656,4
קרית עקרון,1654, קטן מ-15 ,  1-5  ,802,8
שלומי,822, קטן מ-15 ,  1-5  ,275,1
כפר יאסיף,1540, קטן מ-15 ,  1-5  ,632,9
עין נקובא,621, קטן מ-15 ,  1-5  ,205,8
סביון,431, קטן מ-15 ,  1-5  ,690,7
ג'לג'וליה,1542, קטן מ-15 ,  6-10  ,957,12
אזור,1933, קטן מ-15 ,  1-5  ,812,6
עלי,596, קטן מ-15 ,  1-5  ,246,5
אבו ג'ווייעד (שבט),243, קטן מ-15 ,  1-5  ,489,13
עיילבון,859, קטן מ-15 ,  0  ,467,2
מעיליא,365, קטן מ-15 ,  0  ,224,9
מזרעה,505, קטן מ-15 ,  1-5  ,408,2
כפר מצר,360, קטן מ-15 ,  0  ,144,4
כוכב יאיר,776, קטן מ-15 ,  1-5  ,616,2
שילה,717, קטן מ-15 ,  6-10  ,474,26
גבעת אבני,222, קטן מ-15 ,  1-5  ,190,5
כסרא-סמיע,1226, קטן מ-15 ,  1-5  ,197,2
מזכרת בתיה,1542, קטן מ-15 ,  1-5  ,1191,1
כאבול,1900, קטן מ-15 ,  1-5  ,834,10
קרית אונו,3705, קטן מ-15 ,  1-5  ,3068,3
גני תקווה,2348, קטן מ-15 ,  0  ,3021,1
כפר יונה,3210, קטן מ-15 ,  1-5  ,1991,4
תל מונד,1104, קטן מ-15 ,  0  ,908,2
יבנאל,562, קטן מ-15 ,  6-10  ,326,26
נשר,1971, קטן מ-15 ,  6-10  ,1297,4
ראש פינה,283, קטן מ-15 ,  1-5  ,253,3
חשמונאים,656, קטן מ-15 ,  1-5  ,318,17
לא ידוע,424, קטן מ-15 ,  1-5  ,588,5
אבו תלול,80, קטן מ-15 , 11-14 ,44,61
בת חפר,466, קטן מ-15 ,  1-5  ,344,4
אום בטין,174, קטן מ-15 ,  1-5  ,88,24
אל סייד,95, קטן מ-15 ,  6-10  ,77,34
נס ציונה,4745, קטן מ-15 ,  1-5  ,2981,2
קדומים,627, קטן מ-15 ,  1-5  ,331,2
פדואל,392, קטן מ-15 ,  1-5  ,166,19
מייסר,241, קטן מ-15 ,  0  ,93,10
טלמון,976, קטן מ-15 ,  1-5  ,222,8
רבבה,573, קטן מ-15 ,  1-5  ,348,38
בוקעאתא,1072, קטן מ-15 ,  1-5  ,575,9
אריאל,1756, קטן מ-15 ,  1-5  ,1188,8
אלקנה,494, קטן מ-15 ,  0  ,265,5
אבו גוש,1544, קטן מ-15 ,  6-10  ,1525,17
ג'ש (גוש חלב),401, קטן מ-15 ,  1-5  ,124,3
ראמה,1433, קטן מ-15 ,  1-5  ,363,7
שעב,1091, קטן מ-15 ,  6-10  ,646,16
עספיא,1792, קטן מ-15 ,  1-5  ,554,10
עומר,699, קטן מ-15 ,  1-5  ,617,13
אבטין,390, קטן מ-15 ,  0  ,141,3
סולם,365, קטן מ-15 ,  1-5  ,174,7
יהוד,3715, קטן מ-15 ,  1-5  ,2579,5
עתלית,871, קטן מ-15 ,  1-5  ,702,5
צופים,327, קטן מ-15 ,  1-5  ,153,12
עלי זהב,590, קטן מ-15 ,  1-5  ,259,12
פקיעין (בוקייעה),1170, קטן מ-15 ,  1-5  ,301,12
לפיד,194, קטן מ-15 ,  1-5  ,132,5
גבעת שמואל,2971, קטן מ-15 ,  1-5  ,2184,2
אלעזר,285, קטן מ-15 ,  6-10  ,198,45
תקוע,539, קטן מ-15 ,  0  ,218,7
צור יצחק,511, קטן מ-15 ,  1-5  ,312,5
כוכב יעקב,2536, קטן מ-15 ,  1-5  ,397,13
בסמת טבעון,1106, קטן מ-15 ,  1-5  ,382,16
צור הדסה,965, קטן מ-15 ,  0  ,455,1
"בני עי""ש",941, קטן מ-15 ,  1-5  ,551,6
סאג'ור,682, קטן מ-15 ,  0  ,105,2
חורפיש,1256, קטן מ-15 ,  1-5  ,668,6
בית ג'ן,2350, קטן מ-15 ,  1-5  ,440,5
גן יבנה,2919, קטן מ-15 ,  1-5  ,1564,1
אלפי מנשה,740, קטן מ-15 ,  1-5  ,499,1
נאעורה,330, קטן מ-15 ,  1-5  ,90,12
גן נר,250, קטן מ-15 ,  1-5  ,220,30
רמת ישי,549, קטן מ-15 ,  1-5  ,556,11
כפר תבור,382, קטן מ-15 ,  1-5  ,306,4
כפר אדומים,470, קטן מ-15 ,  1-5  ,779,23
ג'ת,2028, קטן מ-15 ,  1-5  ,608,5
מוקייבלה,643, קטן מ-15 ,  1-5  ,149,14
מרכז שפירא,365, קטן מ-15 ,  1-5  ,205,13
ירוחם,1569, קטן מ-15 ,  6-10  ,690,13
אור עקיבא,2904, קטן מ-15 ,  1-5  ,1087,5
שייח' דנון,430, קטן מ-15 ,  1-5  ,326,17
מצפה יריחו,443, קטן מ-15 ,  0  ,101,4
קיסריה,487, קטן מ-15 , 11-14 ,655,25
בנימינה-גבעת עדה,1368, קטן מ-15 ,  6-10  ,1145,5
זכרון יעקב,2322, קטן מ-15 ,  1-5  ,1355,3
קודייראת א-צאנע(שבט),36, קטן מ-15 ,  1-5  ,23,15
קרית טבעון,1207, קטן מ-15 ,  1-5  ,1460,6
טירת כרמל,3021, קטן מ-15 ,  1-5  ,1394,5
ביר אל-מכסור,972, קטן מ-15 ,  1-5  ,480,12
ביר הדאג',125, קטן מ-15 ,  1-5  ,55,47
מבוא חורון,610, קטן מ-15 ,  1-5  ,171,31
עין קנייא,327, קטן מ-15 ,  1-5  ,30,4
גני מודיעין,535, קטן מ-15 ,  1-5  ,163,27
