section,female,male,period,order_period
0-9,"{'amount': 13, 'percentage': 0.2}","{'amount': 26, 'percentage': 0.5}",מתחילת קורונה,1
0-9,"{'amount': 6, 'percentage': 0.6}","{'amount': 12, 'percentage': 1.1}",3 חודשים,4
0-9,"{'amount': 6, 'percentage': 0.3}","{'amount': 17, 'percentage': 0.9}",6 חודשים,3
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 19, 'percentage': 0.7}",שנה,2
0-9,"{'amount': 6, 'percentage': 0.7}","{'amount': 11, 'percentage': 1.3}",חודש אחרון,5
10-19,"{'amount': 19, 'percentage': 0.3}","{'amount': 23, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 6, 'percentage': 0.7}","{'amount': 9, 'percentage': 1}",חודש אחרון,5
10-19,"{'amount': 7, 'percentage': 0.7}","{'amount': 9, 'percentage': 0.9}",3 חודשים,4
10-19,"{'amount': 12, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.8}",6 חודשים,3
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה,2
20-29,"{'amount': 25, 'percentage': 0.9}","{'amount': 36, 'percentage': 1.3}",שנה,2
20-29,"{'amount': 16, 'percentage': 0.9}","{'amount': 20, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 11, 'percentage': 1}","{'amount': 10, 'percentage': 1}",3 חודשים,4
20-29,"{'amount': 9, 'percentage': 1}","{'amount': 8, 'percentage': 0.9}",חודש אחרון,5
20-29,"{'amount': 55, 'percentage': 1}","{'amount': 50, 'percentage': 0.9}",מתחילת קורונה,1
30-39,"{'amount': 90, 'percentage': 1.6}","{'amount': 91, 'percentage': 1.6}",מתחילת קורונה,1
30-39,"{'amount': 28, 'percentage': 1.6}","{'amount': 34, 'percentage': 1.9}",6 חודשים,3
30-39,"{'amount': 56, 'percentage': 2.1}","{'amount': 55, 'percentage': 2}",שנה,2
30-39,"{'amount': 11, 'percentage': 1}","{'amount': 20, 'percentage': 1.9}",3 חודשים,4
30-39,"{'amount': 7, 'percentage': 0.8}","{'amount': 14, 'percentage': 1.6}",חודש אחרון,5
40-49,"{'amount': 77, 'percentage': 2.8}","{'amount': 142, 'percentage': 5.3}",שנה,2
40-49,"{'amount': 46, 'percentage': 2.6}","{'amount': 85, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 20, 'percentage': 1.9}","{'amount': 44, 'percentage': 4.2}",3 חודשים,4
40-49,"{'amount': 15, 'percentage': 1.7}","{'amount': 28, 'percentage': 3.2}",חודש אחרון,5
40-49,"{'amount': 139, 'percentage': 2.4}","{'amount': 238, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 52, 'percentage': 5}","{'amount': 86, 'percentage': 8.2}",3 חודשים,4
50-59,"{'amount': 42, 'percentage': 4.8}","{'amount': 67, 'percentage': 7.6}",חודש אחרון,5
50-59,"{'amount': 90, 'percentage': 5}","{'amount': 160, 'percentage': 8.9}",6 חודשים,3
50-59,"{'amount': 248, 'percentage': 4.4}","{'amount': 517, 'percentage': 9.1}",מתחילת קורונה,1
50-59,"{'amount': 149, 'percentage': 5.5}","{'amount': 254, 'percentage': 9.4}",שנה,2
60-69,"{'amount': 457, 'percentage': 8}","{'amount': 874, 'percentage': 15.4}",מתחילת קורונה,1
60-69,"{'amount': 59, 'percentage': 6.7}","{'amount': 98, 'percentage': 11.1}",חודש אחרון,5
60-69,"{'amount': 160, 'percentage': 8.9}","{'amount': 222, 'percentage': 12.4}",6 חודשים,3
60-69,"{'amount': 240, 'percentage': 8.9}","{'amount': 345, 'percentage': 12.8}",שנה,2
60-69,"{'amount': 72, 'percentage': 6.9}","{'amount': 120, 'percentage': 11.5}",3 חודשים,4
70-79,"{'amount': 547, 'percentage': 9.6}","{'amount': 978, 'percentage': 17.2}",מתחילת קורונה,1
70-79,"{'amount': 273, 'percentage': 10.1}","{'amount': 381, 'percentage': 14.1}",שנה,2
70-79,"{'amount': 186, 'percentage': 10.4}","{'amount': 255, 'percentage': 14.2}",6 חודשים,3
70-79,"{'amount': 83, 'percentage': 9.4}","{'amount': 143, 'percentage': 16.3}",חודש אחרון,5
70-79,"{'amount': 98, 'percentage': 9.4}","{'amount': 158, 'percentage': 15.1}",3 חודשים,4
80-89,"{'amount': 235, 'percentage': 8.7}","{'amount': 261, 'percentage': 9.7}",שנה,2
80-89,"{'amount': 163, 'percentage': 9.1}","{'amount': 191, 'percentage': 10.7}",6 חודשים,3
80-89,"{'amount': 117, 'percentage': 11.2}","{'amount': 129, 'percentage': 12.3}",3 חודשים,4
80-89,"{'amount': 102, 'percentage': 11.6}","{'amount': 111, 'percentage': 12.6}",חודש אחרון,5
80-89,"{'amount': 461, 'percentage': 8.1}","{'amount': 607, 'percentage': 10.7}",מתחילת קורונה,1
90+,"{'amount': 126, 'percentage': 2.2}","{'amount': 127, 'percentage': 2.2}",מתחילת קורונה,1
90+,"{'amount': 35, 'percentage': 3.3}","{'amount': 31, 'percentage': 3}",3 חודשים,4
90+,"{'amount': 62, 'percentage': 2.3}","{'amount': 54, 'percentage': 2}",שנה,2
90+,"{'amount': 47, 'percentage': 2.6}","{'amount': 41, 'percentage': 2.3}",6 חודשים,3
90+,"{'amount': 31, 'percentage': 3.5}","{'amount': 30, 'percentage': 3.4}",חודש אחרון,5
