gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,30-39,3 חודשים,193816,8.8,3,0.2,11,1,56,1.1
נקבה,30-39,חודש אחרון,117514,9,3,0.2,7,0.8,37,0.9
נקבה,30-39,6 חודשים,220795,8.8,12,0.4,28,1.6,173,1.9
זכר,40-49,חודש אחרון,70030,5.3,9,0.6,28,3.2,79,1.9
זכר,40-49,6 חודשים,130347,5.2,44,1.4,85,4.7,359,4
זכר,40-49,מתחילת קורונה,184728,5.2,114,1.1,238,4.2,1298,4.8
זכר,40-49,שנה,144023,5.2,67,1.5,142,5.3,620,4.7
זכר,40-49,3 חודשים,116737,5.3,15,0.8,44,4.2,114,2.2
נקבה,40-49,3 חודשים,173872,7.9,10,0.6,20,1.9,71,1.4
נקבה,40-49,שנה,208485,7.5,39,0.9,77,2.8,465,3.5
נקבה,40-49,חודש אחרון,105241,8,7,0.5,15,1.7,49,1.2
נקבה,40-49,מתחילת קורונה,257176,7.3,74,0.7,139,2.4,891,3.3
נקבה,40-49,6 חודשים,191571,7.6,19,0.6,46,2.6,272,3.1
זכר,50-59,3 חודשים,76069,3.5,43,2.4,86,8.2,249,4.8
זכר,50-59,מתחילת קורונה,122175,3.5,359,3.6,517,9.1,2152,7.9
זכר,50-59,חודש אחרון,45308,3.5,31,2.1,67,7.6,196,4.7
זכר,50-59,6 חודשים,82451,3.3,100,3.3,160,8.9,566,6.4
זכר,50-59,שנה,91268,3.3,162,3.7,254,9.4,925,7
נקבה,50-59,מתחילת קורונה,164787,4.7,189,1.9,248,4.4,1484,5.4
נקבה,50-59,חודש אחרון,67665,5.2,23,1.5,42,4.8,136,3.3
נקבה,50-59,שנה,129457,4.7,100,2.3,149,5.5,708,5.4
נקבה,50-59,6 חודשים,118501,4.7,58,1.9,90,5,402,4.5
נקבה,50-59,3 חודשים,109958,5,31,1.7,52,5,167,3.2
זכר,60-69,שנה,60744,2.2,384,8.7,345,12.8,1305,9.9
זכר,60-69,חודש אחרון,28426,2.2,93,6.2,98,11.1,364,8.7
זכר,60-69,3 חודשים,51088,2.3,116,6.5,120,11.5,462,8.9
זכר,60-69,6 חודשים,54596,2.2,252,8.3,222,12.4,864,9.7
זכר,60-69,מתחילת קורונה,81990,2.3,934,9.4,874,15.4,3115,11.4
נקבה,60-69,שנה,82287,3,269,6.1,240,8.9,1019,7.7
נקבה,60-69,6 חודשים,75023,3,178,5.8,160,8.9,658,7.4
נקבה,60-69,חודש אחרון,41809,3.2,48,3.2,59,6.7,272,6.5
נקבה,60-69,מתחילת קורונה,104044,3,511,5.1,457,8,2097,7.7
נקבה,60-69,3 חודשים,70389,3.2,66,3.7,72,6.9,339,6.5
זכר,70-79,6 חודשים,29319,1.2,405,13.3,255,14.2,1088,12.2
זכר,70-79,3 חודשים,27622,1.3,231,12.9,158,15.1,724,13.9
זכר,70-79,מתחילת קורונה,43449,1.2,1520,15.2,978,17.2,3556,13
זכר,70-79,שנה,32831,1.2,608,13.8,381,14.1,1574,11.9
זכר,70-79,חודש אחרון,15125,1.2,195,13,143,16.3,596,14.3
נקבה,70-79,3 חודשים,33845,1.5,169,9.4,98,9.4,547,10.5
נקבה,70-79,חודש אחרון,19580,1.5,135,9,83,9.4,441,10.5
נקבה,70-79,שנה,40112,1.4,472,10.7,273,10.1,1293,9.8
נקבה,70-79,6 חודשים,36049,1.4,311,10.2,186,10.4,890,10
נקבה,70-79,מתחילת קורונה,51064,1.4,954,9.6,547,9.6,2591,9.5
זכר,80-89,שנה,12289,0.4,742,16.8,261,9.7,1461,11
זכר,80-89,חודש אחרון,5729,0.4,301,20.1,111,12.6,641,15.3
זכר,80-89,3 חודשים,9893,0.4,341,19,129,12.3,767,14.8
זכר,80-89,מתחילת קורונה,17063,0.5,1746,17.5,607,10.7,2891,10.6
זכר,80-89,6 חודשים,10716,0.4,534,17.5,191,10.7,1069,12
נקבה,80-89,6 חודשים,15296,0.6,510,16.7,163,9.1,1111,12.5
נקבה,80-89,שנה,17352,0.6,728,16.5,235,8.7,1555,11.8
נקבה,80-89,מתחילת קורונה,23946,0.7,1604,16.1,461,8.1,2959,10.8
נקבה,80-89,3 חודשים,14135,0.6,339,18.9,117,11.2,791,15.2
נקבה,80-89,חודש אחרון,8558,0.7,287,19.2,102,11.6,637,15.2
זכר,90+,6 חודשים,2419,0.1,249,8.2,41,2.3,381,4.3
זכר,90+,מתחילת קורונה,3996,0.1,779,7.8,127,2.2,967,3.5
זכר,90+,חודש אחרון,1339,0.1,163,10.9,30,3.4,255,6.1
זכר,90+,3 חודשים,2233,0.1,188,10.5,31,3,300,5.8
זכר,90+,שנה,2769,0.1,327,7.4,54,2,488,3.7
נקבה,90+,חודש אחרון,2498,0.2,184,12.3,31,3.5,333,8
נקבה,90+,שנה,5209,0.2,435,9.8,62,2.3,745,5.6
נקבה,90+,מתחילת קורונה,7788,0.2,1050,10.5,126,2.2,1448,5.3
נקבה,90+,3 חודשים,4213,0.2,222,12.4,35,3.3,411,7.9
נקבה,90+,6 חודשים,4558,0.2,334,11,47,2.6,572,6.4
