name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Bareqet,3.4,ירוק,14.3,33,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,45.89,39.10,24.56,
Sederot,5.2,ירוק,5.2,13,50,25,צהוב,2022-10-28T00:00:00.000Z,66.71,60.97,44.50,8.7
Modi'in-Makkabbim-Re'ut,7.4,צהוב,9.4,18,56,106,כתום,2022-10-28T00:00:00.000Z,87.00,83.52,67.27,11.2
Tamra,1.3,ירוק,0.3,0,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,69.75,57.88,34.72,
Yavne'el,3.7,ירוק,4.6,8,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,41.26,36.80,25.18,
Nizzan,5.3,ירוק,27.6,57,0,קטן מ-15,צהוב,2022-10-28T00:00:00.000Z,70.07,63.84,46.21,
Bet Hashmonay,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,מעל 90%,מעל 90%,72.32,
Hawashla,1.1,אפור,0.0,0,0, 0 ,ירוק,2022-10-28T00:00:00.000Z,13.87,12.04,4.17,0.0
Rosh Pinna,3.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,73.46,70.62,55.55,
Mazkeret Batya,4.5,אדום,4.0,11,-9,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,מעל 90%,86.27,66.53,
Immanu'el,4.5,ירוק,2.4,50,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,29.10,23.22,12.41,
Nahef,2.7,ירוק,3.0,1,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,65.70,56.26,32.09,
Kefar Weradim,6.2,ירוק,23.7,37,30,קטן מ-15,כתום,2022-10-28T00:00:00.000Z,88.86,86.24,72.36,
Efrat,3.8,ירוק,4.4,17,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,85.67,79.47,58.66,
Ein Qiniyye,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-28T00:00:00.000Z,83.95,72.84,50.72,0.0
Mevasseret Ziyyon,6.8,אדום,11.9,23,44,43,כתום,2022-10-28T00:00:00.000Z,83.99,79.50,64.60,17.7
Tel Sheva,1.6,ירוק,0.5,2,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,32.41,27.73,12.37,
Harish,5.9,כתום,5.6,25,-15,17,צהוב,2022-10-28T00:00:00.000Z,61.56,56.58,39.38,8.7
Zemer,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,66.22,58.22,34.61,
Ganne Modi'in,3.1,ירוק,0.0,0,0, 0 ,ירוק,2022-10-28T00:00:00.000Z,38.19,33.09,20.67,0.0
Tel Mond,7.1,צהוב,11.1,19,25,21,כתום,2022-10-28T00:00:00.000Z,מעל 90%,87.66,69.85,15.6
Kefar Yona,5.5,ירוק,6.5,10,0,29,צהוב,2022-10-28T00:00:00.000Z,75.29,71.69,55.52,11.1
Ganne Tiqwa,6.7,אדום,11.6,18,19,33,כתום,2022-10-28T00:00:00.000Z,84.53,80.53,64.47,15.3
Abu Ghosh,3.4,צהוב,3.8,1,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,מעל 90%,מעל 90%,81.47,
Rekhasim,1.9,ירוק,0.8,1,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,47.65,35.08,20.14,
Atrash,3.5,אפור,0.0,0,0, 0 ,ירוק,2022-10-28T00:00:00.000Z,10.09,8.23,2.64,0.0
Rumat Heib,4.5,ירוק,9.5,20,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,59.21,52.24,27.24,
Hazor Hagelilit,3.3,ירוק,3.1,9,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,69.93,62.14,45.59,
Tirat Karmel,6.5,צהוב,9.9,17,60,29,כתום,2022-10-28T00:00:00.000Z,78.72,74.49,58.08,11.9
Dimona,7.8,ירוק,14.3,10,100,55,אדום,2022-10-28T00:00:00.000Z,81.97,76.86,59.02,15.7
Qiryat Tiv'on,4.8,ירוק,7.7,6,39,קטן מ-15,צהוב,2022-10-28T00:00:00.000Z,78.12,75.78,62.90,
Yirka,3.5,ירוק,1.2,3,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,65.41,54.45,34.50,
Meshhed,2.9,ירוק,2.4,7,0,קטן מ-15,ירוק,2022-10-28T00:00:00.000Z,64.39,55.13,29.59,
Arad,4.8,ירוק,4.0,7,-8,קטן מ-15,צהוב,2022-10-28T00:00:00.000Z,74.30,67.46,48.47,
