cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,71,12.49,7.75,אדום,56844
Akko,קטן מ-15,אין מידע,51,10.30,5.68,צהוב,49517
Arad,קטן מ-15,אין מידע,26,9.57,4.98,צהוב,27170
Ari'el,קטן מ-15,אין מידע,22,10.74,7.66,אדום,20488
Ashdod,24,6.22,386,17.05,7.68,אדום,226329
Ashqelon,34,10.86,313,21.37,7.78,אדום,146442
Azor,0,0,17,12.85,6.44,כתום,13228
Bat Yam,16,7.41,216,16.91,6.81,כתום,127772
Be'er Sheva,54,12.47,433,20.56,7.01,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,36,12.49,8.24,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,78,3.75,4.71,צהוב,208031
Bet She'an,0,0,19,10.01,6.55,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,32,2.42,5.45,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,22,13.77,6.25,כתום,15971
Dimona,17,17.53,97,27.75,7.79,אדום,34954
Efrat,קטן מ-15,אין מידע,19,16.64,8.14,אדום,11420
Elat,קטן מ-15,אין מידע,44,8.38,6.24,כתום,52507
Even Yehuda,0,0,28,19.95,9.29,אדום,14036
Gan Yavne,קטן מ-15,אין מידע,30,12.56,8.48,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,29,13.48,7,כתום,21508
Gedera,קטן מ-15,אין מידע,66,22.91,9.62,אדום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,42,15.42,7.11,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,102,16.76,5.71,צהוב,60872
Hadera,קטן מ-15,אין מידע,180,18.20,6.79,כתום,98928
Haifa,26,4.44,585,20.53,7.05,כתום,284981
Herzliyya,16,9.41,170,17.14,7.12,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,96,14.83,6.91,כתום,64755
Holon,25,8.71,287,14.60,7.07,כתום,196510
Jerusalem,36,5.22,689,7.23,5.74,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,85,18.40,7.97,אדום,46190
Kefar Sava,קטן מ-15,אין מידע,211,20.75,7.16,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,47,17.98,8.03,אדום,26140
Kokhav Ya'ir,0,0,20,22.89,9.64,אדום,8738
Lod,קטן מ-15,אין מידע,75,9.28,4.98,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,39,10.32,6.77,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,18,8.12,4.4,ירוק,22158
Mazkeret Batya,קטן מ-15,אין מידע,34,22.52,9.96,אדום,15095
Metar,קטן מ-15,אין מידע,17,17.06,8.19,אדום,9963
Mevasseret Ziyyon,0,0,43,17.66,7.92,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,39,15.12,8.17,אדום,25790
Modi'in-Makkabbim-Re'ut,קטן מ-15,אין מידע,113,11.93,8.21,אדום,94744
Nahariyya,16,14.29,112,18.92,8.94,אדום,59189
Nazareth,0,0,26,3.34,5.21,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,65,12.86,8.02,אדום,50532
Nesher,קטן מ-15,אין מידע,51,21.30,9.33,אדום,23947
Netanya,25,7.89,317,14.18,6.57,כתום,223562
Netivot,קטן מ-15,אין מידע,33,8.36,6.02,כתום,39456
Nof Hagalil,קטן מ-15,אין מידע,37,8.82,5.38,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,29,8.96,6.19,כתום,32378
Omer,0,0,16,21.14,5.86,צהוב,7569
Or Aqiva,קטן מ-15,אין מידע,30,15.45,6.81,כתום,19417
Or Yehuda,קטן מ-15,אין מידע,61,16.67,7.09,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,38,8.71,5.55,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,23,34.60,7.84,אדום,6647
Petah Tiqwa,45,8.11,555,22.16,7.58,אדום,250427
Qadima-Zoran,0,0,20,8.81,7.55,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,88,14.84,8.28,אדום,59291
Qiryat Bialik,קטן מ-15,אין מידע,90,21.61,9.07,אדום,41645
Qiryat Eqron,קטן מ-15,אין מידע,20,18.13,7.39,כתום,11034
Qiryat Gat,15,18.52,81,13.83,7.49,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,22,9.04,7.03,כתום,24346
Qiryat Motzkin,קטן מ-15,אין מידע,114,25.08,8.66,אדום,45461
Qiryat Ono,קטן מ-15,אין מידע,79,19.37,8.29,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,41,18.25,8.02,אדום,22470
Qiryat Tiv'on,0,0,26,14.23,6.59,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,67,17.01,7.92,אדום,39389
Ra'annana,17,11.64,146,18.97,6.53,כתום,76958
Ramat Gan,32,10.32,310,18.59,7.6,אדום,166746
Ramat Hasharon,קטן מ-15,אין מידע,83,17.48,8.32,אדום,47482
Ramla,קטן מ-15,אין מידע,74,9.62,5.81,צהוב,76903
Rehovot,16,6.75,237,16.21,8.12,אדום,146213
Rishon Leziyyon,35,7.76,451,17.62,6.92,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,95,14.11,8.28,אדום,67337
Sederot,קטן מ-15,אין מידע,27,9.34,7.42,כתום,28899
Sha'are Tiqwa,0,0,16,26.45,7.35,כתום,6049
Shelomi,קטן מ-15,אין מידע,16,23.75,9.64,אדום,6736
Shoham,קטן מ-15,אין מידע,33,15.69,9.11,אדום,21029
Tel Aviv - Yafo,36,5.61,642,12.81,6.53,כתום,501015
Tel Mond,קטן מ-15,אין מידע,53,39.37,6.87,כתום,13461
Tiberias,קטן מ-15,אין מידע,67,14.67,6.7,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,57,23.47,7.83,אדום,24285
Yavne,קטן מ-15,אין מידע,59,11.86,7.86,אדום,49759
Yehud,קטן מ-15,אין מידע,37,12.33,6.93,כתום,30003
Yeroham,קטן מ-15,אין מידע,17,15.92,8.23,אדום,10680
Yoqne'am Illit,קטן מ-15,אין מידע,41,17.04,8.6,אדום,24061
Zefat,קטן מ-15,אין מידע,21,5.77,7.55,אדום,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,17,7.23,6.09,כתום,23503
