averageInfected,begin_date,end_date,isCurrentWeek
8707,2021-08-22T00:00:00.000Z,2021-08-28T00:00:00.000Z,False
9416,2021-08-29T00:00:00.000Z,2021-09-04T00:00:00.000Z,False
7859,2021-09-05T00:00:00.000Z,2021-09-11T00:00:00.000Z,False
7529,2021-09-12T00:00:00.000Z,2021-09-18T00:00:00.000Z,True
