name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
פקיעין (בוקייעה),7,כתום,28.6,0.0801886792452,0,31,כתום,2021-09-11T00:00:00.000Z,61.64,55.84,52.1
עלי,6.9,אדום,75.8,0.0628465804066,-0.05555555555559999,46,אדום,2021-09-11T00:00:00.000Z,53.47,49.79,102.6
מג'ד אל-כרום,7.8,אדום,28.2,0.1271676300578,-0.3888888888889001,82,אדום,2021-09-11T00:00:00.000Z,61.86,50.16,52.6
ריינה,6.6,כתום,26.7,0.0756676557863,-0.15,96,כתום,2021-09-11T00:00:00.000Z,48.93,42.30,50.2
נוף איילון,5.5,צהוב,66.7,0.0406976744186,-0.06666666666669996,21,צהוב,2021-09-11T00:00:00.000Z,89.86,84.05,100.0
בסמת טבעון,9.6,אדום,113.7,0.1904761904761,0.2816901408450001,125,אדום,2021-09-11T00:00:00.000Z,54.42,49.09,156.2
כאוכב אבו אל-היג'א,7,צהוב,41.0,0.0496688741721,0.5,18,צהוב,2021-09-11T00:00:00.000Z,65.33,57.62,49.2
אכסאל,6.2,כתום,31.3,0.1098130841121,-0.02083333333339998,70,כתום,2021-09-11T00:00:00.000Z,62.12,54.28,46.5
לפיד,7.4,צהוב,64.0,0.0666666666666,0.5,20,צהוב,2021-09-11T00:00:00.000Z,84.48,81.71,85.3
נוקדים,7.3,אדום,58.0,0.0278293135435,-0.375,25,אדום,2021-09-11T00:00:00.000Z,43.07,39.71,96.7
בית שאן,7.3,אדום,82.2,0.1145602365114,-0.3882352941177,263,אדום,2021-09-11T00:00:00.000Z,68.93,62.99,138.6
שגב-שלום,8.1,צהוב,32.7,0.180487804878,1.8461538461538,50,צהוב,2021-09-11T00:00:00.000Z,26.59,22.08,44.1
בת ים,6.7,אדום,65.2,0.079362065692,-0.2258364312268,1307,אדום,2021-09-11T00:00:00.000Z,70.36,66.32,102.3
פרדסיה,6.5,אדום,51.2,0.0325123152709,-0.4426229508197001,60,אדום,2021-09-11T00:00:00.000Z,80.80,78.05,90.3
בית אריה,6.1,אדום,41.2,0.0544554455445,-0.6271186440678,34,אדום,2021-09-11T00:00:00.000Z,66.21,63.01,63.6
אלפי מנשה,7.6,אדום,89.9,0.0454258675078,0.01408450704219999,94,אדום,2021-09-11T00:00:00.000Z,75.91,73.24,117.3
גבעת אבני,4.6,ירוק,28.8,0.0199335548172,0, קטן מ-15 ,ירוק,2021-09-11T00:00:00.000Z,83.46,79.95,
קרני שומרון,7.2,אדום,84.3,0.0560553633217,-0.1208791208792001,111,אדום,2021-09-11T00:00:00.000Z,62.00,57.87,116.9
גני תקווה,6.3,כתום,61.4,0.0383052814857,-0.02222222222229997,193,כתום,2021-09-11T00:00:00.000Z,72.55,69.71,89.7
כפר האורנים,4.8,צהוב,7.6,0.0093023255813,0, קטן מ-15 ,צהוב,2021-09-11T00:00:00.000Z,77.25,74.55,
אלקנה,7.7,אדום,123.8,0.0682788051209,0.6333333333333,60,אדום,2021-09-11T00:00:00.000Z,71.43,67.44,151.6
קרית עקרון,6.5,אדום,48.0,0.0466960352422,-0.5309734513275,91,אדום,2021-09-11T00:00:00.000Z,65.77,61.73,82.5
