name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
אבטין,4.6,כתום,6.9,0.0322580645161,-0.3333333333334, קטן מ-15 ,כתום,2021-02-17T00:00:00.000Z,30.620020782819534,16.834083824038796,
ירושלים,6.6,כתום,34.1,0.1148910454658,-0.3615974818021001,6663,כתום,2021-02-17T00:00:00.000Z,29.450339799100867,18.53300815601795,69.9
קצרין,3.3,צהוב,13.3,0.0251256281407,-0.5833333333334,18,צהוב,2021-02-17T00:00:00.000Z,43.90568802451046,32.48967630211803,24.0
צור הדסה,5.8,כתום,32.0,0.070707070707,-0.26,59,כתום,2021-02-17T00:00:00.000Z,40.57883369330453,28.59611231101512,51.0
שלומי,4.8,כתום,14.8,0.030303030303,-0.5,21,כתום,2021-02-17T00:00:00.000Z,47.20902612826603,33.43230403800475,31.2
רהט,8.1,צהוב ,31.1,0.1747720364741,2.3188405797101,291,צהוב ,2021-02-17T00:00:00.000Z,16.10810223832987,8.327564441910656,39.5
אפרת,5.4,כתום,27.1,0.0449927431059,-0.5633802816902,64,כתום,2021-02-17T00:00:00.000Z,58.22241681260946,41.5061295971979,56.0
פתח תקווה,6,כתום,32.3,0.0703398738612,-0.4001484780995001,1641,כתום,2021-02-17T00:00:00.000Z,51.76518506391085,34.54699373470113,65.5
כפר קרע,6.6,כתום,22.2,0.0997624703087,0.07499999999999996,67,כתום,2021-02-17T00:00:00.000Z,31.257113295395754,19.16192446973616,34.7
כרמיאל,3.9,צהוב,9.7,0.0317124735729,-0.4827586206897,110,צהוב,2021-02-17T00:00:00.000Z,60.37021000216497,43.26044598397922,23.8
נוקדים,7.5,אדום ,50.3,0.0902777777777,-0.3809523809524,22,אדום ,2021-02-17T00:00:00.000Z,28.405572755417957,17.840557275541798,85.1
מעלות-תרשיחא,5.4,כתום,20.8,0.0497787610619,-0.3698630136987,90,כתום,2021-02-17T00:00:00.000Z,53.583355898546806,35.64852423503926,40.6
זמר,4.2,צהוב ,13.8,0.0571428571428,-0.2307692307693, קטן מ-15 ,צהוב ,2021-02-17T00:00:00.000Z,32.68724906548526,21.48691679357608,
יפיע,7.6,אדום ,43.0,0.2024390243902,0.06410256410249993,143,אדום ,2021-02-17T00:00:00.000Z,26.505337340657064,13.680174111306872,74.1
בית אל,3.3,צהוב,11.8,0.0197740112994,-0.6, קטן מ-15 ,צהוב,2021-02-17T00:00:00.000Z,41.59635504556193,28.771515356058046,
קרית מוצקין,5.5,צהוב,23.8,0.0572033898305,0.1368421052630999,183,צהוב,2021-02-17T00:00:00.000Z,68.15952134796859,50.53342425375597,40.3
זכרון יעקב,4.6,צהוב,22.6,0.0521653543307,-0.436170212766,85,צהוב,2021-02-17T00:00:00.000Z,63.864187550525465,46.39407735182743,36.2
עילוט,8.8,כתום,72.7,0.2431372549019,2.6470588235294,78,כתום,2021-02-17T00:00:00.000Z,20.20640318986748,7.65802744224229,91.5
קרית אונו,5.3,צהוב ,17.9,0.0443896424167,-0.3240740740741001,130,צהוב ,2021-02-17T00:00:00.000Z,64.96149884741772,48.36431409093139,31.9
עפולה,6.8,אדום ,27.1,0.0512138343864,-0.44,329,אדום ,2021-02-17T00:00:00.000Z,48.99901484765323,33.25944690732531,57.9
באר יעקב,6.5,כתום,42.0,0.0981496379726,0.02542372881349997,186,כתום,2021-02-17T00:00:00.000Z,43.11888403081407,28.135193281976544,64.5
יבנה,6.3,כתום,42.8,0.072126727334,-0.2419928825623,374,כתום,2021-02-17T00:00:00.000Z,48.493739825961136,32.69760244377902,75.2
שערי תקווה,7.2,צהוב,29.8,0.0443349753694,0.2857142857142001,29,צהוב,2021-02-17T00:00:00.000Z,45.51165481897834,30.004959497437593,47.9
טייבה,7.6,אדום ,51.4,0.1286191536748,-0.01716738197430001,366,אדום ,2021-02-17T00:00:00.000Z,28.67300704320129,13.902471849625408,82.1
מודיעין-מכבים-רעות,4.4,צהוב,14.5,0.0333333333333,-0.3657407407408,264,צהוב,2021-02-17T00:00:00.000Z,59.85708857552985,42.92092375242759,27.9
נעלה,7.5,אדום ,46.5,0.0539215686274,-0.5217391304348,26,אדום ,2021-02-17T00:00:00.000Z,34.630021141649046,21.183932346723044,109.9
נתניה,6.3,כתום,34.7,0.082463243128,-0.02760351317450005,1320,כתום,2021-02-17T00:00:00.000Z,46.70561186605953,32.45497893201886,59.0
קרית ארבע,7.1,כתום,64.0,0.0826010544815,-0.1754385964913,83,כתום,2021-02-17T00:00:00.000Z,35.93792540157909,22.297849169616118,113.0
בית שאן,5.2,כתום,27.4,0.0635910224438,-0.48,93,כתום,2021-02-17T00:00:00.000Z,49.32560590094837,30.922023182297153,49.0
בית שמש,6.6,כתום,45.3,0.12515749685,-0.3351831298558,1066,כתום,2021-02-17T00:00:00.000Z,22.22827320172453,14.039785190227668,80.6
גני תקווה,5,כתום,16.3,0.0375939849624,-0.5783132530121,71,כתום,2021-02-17T00:00:00.000Z,49.31653338292728,35.18690719732193,33.0
בית יצחק-שער חפר,4.4,ירוק,4.7,0.0147058823529,0, קטן מ-15 ,ירוק,2021-02-17T00:00:00.000Z,57.83582089552238,45.149253731343286,
הוואשלה (שבט),2.4,ירוק,4.3,0.125,0, קטן מ-15 ,ירוק,2021-02-17T00:00:00.000Z,1.148936170212766,,
אטרש (שבט),5.6,צהוב,13.9,0.3571428571428,0, קטן מ-15 ,צהוב,2021-02-17T00:00:00.000Z,1.8899388549193996,0.8615897720956087,
קרית גת,7.5,אדום ,67.8,0.1107391910739,-0.3544715447155,786,אדום ,2021-02-17T00:00:00.000Z,41.34585824081981,27.19555935098207,134.2
מצפה יריחו,2.4,ירוק,3.9,0.009900990099,0, קטן מ-15 ,ירוק,2021-02-17T00:00:00.000Z,31.11111111111111,18.51851851851852,
בני ברק,6.7,אדום,45.6,0.1229981622473,-0.4850624660511,2008,אדום,2021-02-17T00:00:00.000Z,21.217991549336396,11.919377400483581,96.5
חולון,6.7,כתום,38.4,0.0825939314273,-0.2063157894737,1302,כתום,2021-02-17T00:00:00.000Z,51.908299832069616,34.83741285430767,66.3
סייד (שבט),4.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-02-17T00:00:00.000Z,1.942645698427382,,
להבים,3.8,ירוק,3.0,0.0118343195266,0, קטן מ-15 ,ירוק,2021-02-17T00:00:00.000Z,74.235807860262,61.572052401746724,
אילת,5.8,כתום,28.0,0.0409858764885,-0.2575757575758,332,כתום,2021-02-17T00:00:00.000Z,50.2732968937475,32.51947359399699,63.2
יקיר,4.5,כתום,8.4,0.008,-0.1666666666667001, קטן מ-15 ,כתום,2021-02-17T00:00:00.000Z,37.274633123689725,24.10901467505241,
אור עקיבא,5.6,כתום,30.4,0.0762273901808,-0.2133333333334,104,כתום,2021-02-17T00:00:00.000Z,49.40516042643045,34.47494463614358,53.6
דאלית אל-כרמל,7.5,כתום,45.3,0.158203125,0.3500000000000001,109,כתום,2021-02-17T00:00:00.000Z,33.327734856119136,21.621319001231665,61.0
אלקנה,6.3,צהוב,53.0,0.0578512396694,1.1,23,צהוב,2021-02-17T00:00:00.000Z,53.32154584491033,38.11568577923718,58.1
באקה אל-גרביה,6.6,אדום ,25.9,0.1387900355871,-0.1938775510205,129,אדום ,2021-02-17T00:00:00.000Z,31.158039936941673,21.380714661061482,42.4
