gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,6 חודשים,59653,5.9,0,0,10,1,27,0.6,852,4.5
זכר,0-9,שנה,354154,9.9,5,0.1,25,1,86,0.6,2255,5.1
זכר,0-9,3 חודשים,22626,4.6,0,0,5,1.1,9,0.3,480,4
זכר,0-9,חודש אחרון,2785,3.9,0,0,3,1.4,4,0.4,143,3.5
זכר,0-9,מתחילת קורונה,441158,9.6,7,0.1,34,0.5,124,0.4,3257,3.7
נקבה,0-9,שנה,287666,8,2,0,10,0.4,56,0.4,1818,4.1
נקבה,0-9,3 חודשים,19328,3.9,0,0,1,0.2,9,0.3,374,3.1
נקבה,0-9,חודש אחרון,2353,3.3,0,0,1,0.5,2,0.2,110,2.7
נקבה,0-9,6 חודשים,48842,4.8,0,0,5,0.5,18,0.4,669,3.5
נקבה,0-9,מתחילת קורונה,362019,7.9,5,0,17,0.3,78,0.2,2630,3
זכר,10-19,מתחילת קורונה,438761,9.6,7,0.1,25,0.4,82,0.3,1077,1.2
זכר,10-19,6 חודשים,52171,5.2,1,0.1,4,0.4,8,0.2,187,1
זכר,10-19,3 חודשים,19923,4.1,0,0,1,0.2,4,0.1,106,0.9
זכר,10-19,חודש אחרון,1998,2.8,0,0,1,0.5,1,0.1,34,0.8
זכר,10-19,שנה,326879,9.1,5,0.1,16,0.6,41,0.3,581,1.3
נקבה,10-19,6 חודשים,53689,5.3,1,0.1,3,0.3,10,0.2,205,1.1
נקבה,10-19,שנה,328503,9.2,4,0.1,15,0.6,33,0.2,650,1.5
נקבה,10-19,3 חודשים,20671,4.2,0,0,0,0,5,0.2,124,1
נקבה,10-19,חודש אחרון,2230,3.1,0,0,0,0,0,0,28,0.7
נקבה,10-19,מתחילת קורונה,428299,9.4,8,0.1,23,0.4,81,0.3,1212,1.4
זכר,20-29,3 חודשים,22055,4.5,1,0.1,3,0.7,8,0.3,142,1.2
זכר,20-29,שנה,187258,5.2,6,0.1,23,0.9,92,0.7,691,1.5
זכר,20-29,מתחילת קורונה,268047,5.9,25,0.2,57,0.9,250,0.8,1665,1.9
זכר,20-29,6 חודשים,49131,4.9,2,0.1,7,0.7,18,0.4,245,1.3
זכר,20-29,חודש אחרון,3202,4.4,1,0.4,2,0.9,6,0.6,49,1.2
נקבה,20-29,3 חודשים,30529,6.2,0,0,6,1.3,14,0.5,521,4.3
נקבה,20-29,6 חודשים,71085,7.1,0,0,6,0.6,18,0.4,846,4.4
נקבה,20-29,שנה,283993,7.9,8,0.2,24,0.9,106,0.8,2833,6.4
נקבה,20-29,מתחילת קורונה,379901,8.3,22,0.2,62,1,284,0.9,5401,6.2
נקבה,20-29,חודש אחרון,4459,6.2,0,0,2,0.9,6,0.6,145,3.6
זכר,30-39,שנה,205307,5.7,22,0.5,47,1.8,207,1.5,953,2.1
זכר,30-39,3 חודשים,27532,5.6,0,0,3,0.7,14,0.5,179,1.5
זכר,30-39,חודש אחרון,3948,5.5,0,0,2,0.9,6,0.6,51,1.3
זכר,30-39,6 חודשים,60892,6,4,0.3,19,2,32,0.7,316,1.7
זכר,30-39,מתחילת קורונה,267958,5.9,53,0.5,106,1.6,641,2,2345,2.7
