instituteDesc,occupancy,gOccupancy,occupancyDate
Shmuel Harofe                 ,83.3,78.6,2022-09-07T00:00:00.000Z
Yosephtal Hospital            ,87.5,49.2,2022-09-07T00:00:00.000Z
Chaim Sheba Medical Center    ,89.1,101.7,2022-09-07T00:00:00.000Z
Rambam                        ,93.9,87.2,2022-09-07T00:00:00.000Z
Laniado                       ,94.9,94.4,2022-09-07T00:00:00.000Z
      Ziv Hospital            ,104.7,80.7,2022-09-07T00:00:00.000Z
Hillel Yaffeh Medical Center  ,106.2,93.4,2022-09-07T00:00:00.000Z
Assuta Ashdod                 ,127.1,115.4,2022-09-07T00:00:00.000Z
