gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441350,9.6,7,0.1,34,0.5,124,0.4,3267,3.7
זכר,0-9,3 חודשים,21699,4.6,0,0,5,1.1,8,0.3,479,4
זכר,0-9,6 חודשים,50758,5.5,0,0,7,0.8,26,0.6,751,4.2
זכר,0-9,חודש אחרון,1027,2.7,0,0,1,0.6,2,0.3,80,3.1
זכר,0-9,שנה,338084,9.7,4,0.1,24,1,79,0.6,2174,5.1
נקבה,0-9,מתחילת קורונה,362452,7.9,5,0,17,0.3,78,0.2,2644,3
נקבה,0-9,שנה,273871,7.9,2,0,10,0.4,52,0.4,1750,4.1
נקבה,0-9,3 חודשים,18907,4,0,0,1,0.2,9,0.3,376,3.1
נקבה,0-9,חודש אחרון,1155,3.1,0,0,0,0,1,0.2,64,2.5
נקבה,0-9,6 חודשים,42441,4.6,0,0,3,0.4,13,0.3,595,3.3
זכר,10-19,מתחילת קורונה,438985,9.6,7,0.1,25,0.4,82,0.3,1080,1.2
זכר,10-19,3 חודשים,18713,4,0,0,1,0.2,4,0.1,106,0.9
זכר,10-19,6 חודשים,44208,4.8,0,0,1,0.1,5,0.1,159,0.9
זכר,10-19,שנה,314885,9.1,5,0.1,16,0.7,40,0.3,558,1.3
זכר,10-19,חודש אחרון,962,2.6,0,0,1,0.6,1,0.2,17,0.7
נקבה,10-19,מתחילת קורונה,428814,9.3,8,0.1,23,0.4,81,0.3,1217,1.4
נקבה,10-19,3 חודשים,19774,4.2,0,0,0,0,4,0.1,120,1
נקבה,10-19,6 חודשים,46129,5,1,0.1,2,0.2,9,0.2,188,1.1
נקבה,10-19,חודש אחרון,1260,3.4,0,0,0,0,0,0,17,0.7
נקבה,10-19,שנה,316520,9.1,4,0.1,14,0.6,31,0.3,619,1.5
זכר,20-29,מתחילת קורונה,268442,5.8,25,0.2,57,0.9,250,0.8,1666,1.9
זכר,20-29,3 חודשים,21146,4.5,1,0.1,3,0.7,8,0.3,139,1.2
זכר,20-29,שנה,179458,5.2,6,0.1,22,0.9,82,0.7,646,1.5
זכר,20-29,חודש אחרון,1545,4.1,0,0,1,0.6,2,0.3,25,1
זכר,20-29,6 חודשים,44731,4.8,2,0.2,7,0.8,13,0.3,222,1.2
נקבה,20-29,מתחילת קורונה,380582,8.3,22,0.2,62,1,284,0.9,5408,6.2
