name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
צור יצחק,2.4,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,51.69324221716022,50.250569476082006,
זכרון יעקב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,64.94490065098073,62.596264306684255,0.0
מעגלים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,47.8702807357212,44.09486931268151,0.0
כפר מצר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,53.34773218142549,48.99208063354932,0.0
בית דגן,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,61.468895587832286,58.68731159221705,
קרית שמונה,1.8,ירוק,0.4,0.002994011976,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,66.43524699599466,63.29773030707611,
אעצם (שבט),3.5,כתום,1.8,0.0555555555555,0, קטן מ-15 ,כתום,2021-04-27T00:00:00.000Z,6.459043582419607,5.058509167971989,
דאלית אל-כרמל,1.6,ירוק,1.1,0.0026809651474,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,51.56757361997537,46.528944127197406,
מודיעין עילית,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,22.390352269120914,16.95842589654078,
בית ג'ן,3.8,צהוב,10.7,0.0186781609195,0.3, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,55.59207823157203,49.15769578437012,
טבריה,2.2,ירוק,0.9,0.0061633281972,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,54.9774548001576,51.34614542748326,
שגב-שלום,4.5,ירוק,3.5,0.0666666666666,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,23.90536723163842,20.28601694915254,
אום בטין,3.9,ירוק,2.2,0.090909090909,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,10.778844008033921,8.435617049765677,
גני תקווה,1.8,ירוק,0.5,0.0016313213703,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,63.91110284545285,61.69332341454342,
פסוטה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,66.52023846877941,63.97866331973643,0.0
קיסריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,73.87580299785867,71.21698786581014,0.0
עיילבון,2.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,60.23179380729977,56.357031655422944,
אלקנה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,62.844152563778735,60.217226572366755,0.0
הושעיה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,65.00718046912398,62.03925323121111,0.0
מגדל העמק,1.6,ירוק,0.4,0.0020964360587,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,62.07056998836759,58.70492438929817,
כוכב השחר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,45.80479452054795,43.06506849315068,0.0
חורה,3.3,ירוק,1.7,0.0465116279069,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,19.928887347151157,16.828549128436386,
אבו תלול,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,6.797937177684013,6.282231598687295,0.0
תפרח,4.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,30.762371823450735,23.584485064645563,
מעיליא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,60.92449922958397,57.13405238828968,0.0
אבו סנאן,2,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,54.487627568852226,50.52425555710891,
שתולים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,60.582895365504065,56.28284758719542,0.0
עלי זהב,6.3,ירוק,39.2,0.0231481481481,0.5,16,ירוק,2021-04-27T00:00:00.000Z,40.20402825006539,38.242218153282764,41.9
נחף,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,50.10117664693098,45.02735516750356,0.0
בית חשמונאי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,66.97121973503883,64.64138876199178,0.0
עראבה,1.6,ירוק,0.0,0,-0.09090909090910004, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,51.88399177894496,46.66209941386922,
תל מונד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,70.3068122724909,67.84785677141372,0.0
קצר א-סר,2.7,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,6.308049535603716,5.688854489164086,0.0
ביר אל-מכסור,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,57.75516497070614,53.95210196320279,0.0
אלון שבות,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,67.85599485695919,64.44873031179685,0.0
כפר יונה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,57.7850038255547,55.554705432287676,0.0
קרית ביאליק,1.1,ירוק,0.5,0.0028818443804,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,68.58206267258976,65.94309040701165,
מצפה רמון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,52.20914528265483,49.565888481574376,0.0
אשקלון,0.3,ירוק,0.3,0.0014388489208,0,26,ירוק,2021-04-27T00:00:00.000Z,60.28530066510973,56.8033760806326,1.8
גבעת ברנר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,61.23827392120075,59.9624765478424,0.0
אבטין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,52.13023900242466,48.389331485971596,0.0
בני ברק,0.1,ירוק,0.1,0.0016778523489,-0.09090909090910004, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,30.763203561007735,25.51975426739284,
כפר ורדים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,75.63239308462238,73.32120109190173,0.0
עומר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,83.60417492403224,80.94860615669177,0.0
צופים,2.5,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,54.418985270049106,51.71849427168576,0.0
כפר כמא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,64.84098939929329,61.98468786808009,0.0
סלמה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,52.280082377169755,48.131803471609295,0.0
יפיע,1.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,50.31091304798425,45.56948906622448,
עין קנייא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,66.16892207186189,59.54269715352309,0.0
עמנואל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,21.199710913033005,18.54974704890388,0.0
כעביה-טבאש-חג'אג'רה,3.2,ירוק,3.6,0.1,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,48.92137635942236,44.44642538776966,
קרית אונו,1,ירוק,0.2,0.0011778563015,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,64.86095443621561,62.66614350875472,
משהד,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,51.4103623273929,46.35902277823675,
דייר חנא,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,56.89836504445932,51.0947509322115,
עספיא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,55.480700641990964,50.5508440992312,0.0
באקה אל-גרביה,2.1,צהוב,0.3,0.0059171597633,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,52.24645296899632,47.159090909090914,
עין מאהל,2,כתום,0.0,0,0, 0 ,כתום,2021-04-27T00:00:00.000Z,55.50387596899225,48.409007013658176,0.0
קרית ים,0.8,ירוק,0.5,0.002358490566,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,67.87681840107645,64.78712330853791,
אבו רובייעה (שבט),3,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,2.5896189076105394,2.0807418296958047,
עתלית,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,54.58007410456979,52.758336764100456,0.0
כפר קאסם,1.3,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,48.33718435385377,40.934972767783464,
רמת השרון,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,69.92544543195316,67.91415694368392,
עפולה,0.5,ירוק,0.2,0.0011976047904,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,59.740693828724226,56.48793188375202,0.0
כסרא-סמיע,2.2,צהוב,1.1,0.0034246575342,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,56.593896190688355,50.65716195143685,
חספין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,35.6411506582155,33.105802047781566,0.0
רמת גן,0.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,64.2078370695549,61.87554723951399,
כרמיאל,1.4,ירוק,0.6,0.0036363636363,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,68.04503139207621,65.2543840658151,
סביון,2.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,82.10135970333745,78.86279357231149,
מגאר,4.5,ירוק,10.7,0.0305164319248,1.5,30,ירוק,2021-04-27T00:00:00.000Z,59.838425508143175,55.33496626702763,12.9
ירוחם,3.6,ירוק,1.9,0.0059347181008,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,56.18913857677903,52.69662921348315,
לקיה,4.8,צהוב,4.1,0.0535714285714,-0.2857142857143,20,צהוב,2021-04-27T00:00:00.000Z,24.172140120415982,19.492337164750957,13.7
חיפה,0.7,ירוק,0.2,0.0010845986984,-0.09090909090910004,36,ירוק,2021-04-27T00:00:00.000Z,65.9693102347174,63.06560788263077,1.3
אפרת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,58.844133099824866,55.71803852889667,0.0
ערערה-בנגב,3.9,צהוב,2.1,0.025,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,26.023129323546495,20.784707186988435,
נווה דניאל,2,צהוב,0.0,0,0, 0 ,צהוב,2021-04-27T00:00:00.000Z,59.525862068965516,55.77586206896552,0.0
קדומים,2.6,ירוק,4.4,0.0194174757281,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,54.3350076435903,51.845381087573706,
כסיפה,2.7,ירוק,0.4,0.0133333333333,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,17.967704523151042,15.260058881256134,
עץ אפרים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,48.62348178137652,46.396761133603235,0.0
אלפי מנשה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,67.02034702284358,65.1104730994882,0.0
מזרעה,2,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,57.363954068896646,53.694458312531204,
קרית עקרון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,60.9026644915715,57.558455682436104,0.0
בת ים,1.4,ירוק,0.5,0.0020435967302,-0.2307692307693,18,ירוק,2021-04-27T00:00:00.000Z,64.83736655918354,61.25598722724853,1.4
בית שאן,1.6,ירוק,0.5,0.0032679738562,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,65.47418335089567,60.8113804004215,
אבו קורינאת (שבט),3.8,צהוב,4.5,0.06,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,4.098483711154481,3.242756342891458,
שוהם,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,75.89043701554995,73.27500118883447,
דבוריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,54.09099419584348,49.04512263621045,0.0
עילוט,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,46.75735897736602,41.6207341386185,
ביתר עילית,0.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,21.532864577385517,17.64034128913324,
מודיעין-מכבים-רעות,0.6,ירוק,0.1,0.0003856536829,-0.09090909090910004, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,65.46272059444398,63.03090433167272,
פדואל,3.8,צהוב,19.7,0.0153846153846,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,54.054054054054056,50.368550368550366,
יקיר,4.3,ירוק,8.4,0.0148148148148,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,50.02096436058701,47.50524109014675,
אופקים,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,52.050775217740444,47.949224782259556,
ערד,1.2,ירוק,0.4,0.0016835016835,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,64.81781376518218,59.45528156054471,
אבו גוש,3.9,צהוב,5.1,0.0094339622641,0, קטן מ-15 ,צהוב,2021-04-27T00:00:00.000Z,65.00890358687357,58.28033579241924,
ירושלים,2.4,ירוק,1.2,0.0080225820829,-0.03508771929830001,350,ירוק,2021-04-27T00:00:00.000Z,45.98096789223814,41.06762820647361,3.7
נתניה,1.9,ירוק,0.5,0.0020927799093,-0.6,40,ירוק,2021-04-27T00:00:00.000Z,59.67069537756864,56.28103166012113,1.8
אלעד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-04-27T00:00:00.000Z,25.441753594013704,21.037434677402956,0.0
כפר קרע,2.3,ירוק,1.0,0.0141843971631,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,55.28194516295913,50.30005173305743,
יאנוח-ג'ת,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-04-27T00:00:00.000Z,56.197494473102424,50.31687546057479,
