gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,416981,10.3,7,0.1,30,0.5,111,0.4
זכר,0-9,שנה,348643,10.8,5,0.1,22,0.9,80,0.7
זכר,0-9,חודש אחרון,6636,6.6,0,0,0,0,4,0.7
זכר,0-9,6 חודשים,278745,10.2,4,0.2,16,1.1,54,0.8
זכר,0-9,3 חודשים,72938,9.2,1,0.1,10,1.2,25,0.7
נקבה,0-9,חודש אחרון,4789,4.8,0,0,0,0,4,0.7
נקבה,0-9,6 חודשים,218845,8,2,0.1,8,0.6,37,0.5
נקבה,0-9,מתחילת קורונה,340942,8.4,5,0,15,0.2,73,0.3
נקבה,0-9,3 חודשים,56344,7.1,1,0.1,5,0.6,21,0.6
נקבה,0-9,שנה,282949,8.8,2,0,8,0.3,55,0.5
זכר,10-19,מתחילת קורונה,416786,10.3,7,0.1,23,0.4,77,0.3
זכר,10-19,חודש אחרון,4531,4.5,0,0,0,0,1,0.2
זכר,10-19,שנה,320528,9.9,5,0.1,14,0.6,41,0.3
זכר,10-19,6 חודשים,269068,9.8,4,0.2,9,0.6,26,0.4
זכר,10-19,3 חודשים,61351,7.8,2,0.2,5,0.6,8,0.2
נקבה,10-19,מתחילת קורונה,405933,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,חודש אחרון,4498,4.5,0,0,1,0.6,1,0.2
נקבה,10-19,שנה,320863,10,4,0.1,15,0.6,34,0.3
נקבה,10-19,6 חודשים,267817,9.8,2,0.1,10,0.7,16,0.2
נקבה,10-19,3 חודשים,59329,7.5,0,0,3,0.4,9,0.3
זכר,20-29,חודש אחרון,4179,4.2,0,0,1,0.6,3,0.5
זכר,20-29,6 חודשים,144231,5.3,2,0.1,11,0.8,41,0.6
זכר,20-29,מתחילת קורונה,243769,6,24,0.2,54,0.9,241,0.8
זכר,20-29,3 חודשים,38671,4.9,2,0.2,7,0.9,17,0.5
זכר,20-29,שנה,173223,5.4,5,0.1,22,0.9,90,0.7
נקבה,20-29,מתחילת קורונה,348372,8.6,22,0.2,57,0.9,271,0.9
נקבה,20-29,חודש אחרון,6165,6.1,0,0,1,0.6,1,0.2
נקבה,20-29,6 חודשים,226377,8.3,6,0.2,14,1,28,0.4
נקבה,20-29,שנה,264462,8.2,9,0.2,20,0.8,98,0.8
נקבה,20-29,3 חודשים,59447,7.5,1,0.1,3,0.4,8,0.2
זכר,30-39,חודש אחרון,6283,6.2,0,0,5,2.8,5,0.9
זכר,30-39,6 חודשים,156719,5.7,12,0.5,29,2,63,0.9
זכר,30-39,מתחילת קורונה,237647,5.9,53,0.5,102,1.7,622,2.2
זכר,30-39,3 חודשים,48608,6.2,6,0.5,21,2.6,29,0.9
זכר,30-39,שנה,185113,5.7,25,0.6,48,2,214,1.8
נקבה,30-39,מתחילת קורונה,347520,8.6,37,0.3,104,1.7,596,2.1
נקבה,30-39,שנה,285042,8.8,16,0.4,38,1.6,225,1.9
נקבה,30-39,חודש אחרון,8712,8.7,1,0.9,4,2.2,6,1.1
נקבה,30-39,6 חודשים,244507,8.9,5,0.2,18,1.3,72,1.1
נקבה,30-39,3 חודשים,71159,9,3,0.2,12,1.5,27,0.8
זכר,40-49,חודש אחרון,6052,6,0,0,5,2.8,11,1.9
זכר,40-49,6 חודשים,145785,5.3,21,0.8,55,3.9,148,2.2
זכר,40-49,מתחילת קורונה,212736,5.2,120,1.1,260,4.3,1395,4.8
זכר,40-49,3 חודשים,45673,5.8,9,0.7,24,2.9,67,2
זכר,40-49,שנה,168779,5.2,52,1.2,108,4.5,464,3.8
נקבה,40-49,מתחילת קורונה,307049,7.6,75,0.7,140,2.3,969,3.4
נקבה,40-49,שנה,252817,7.8,20,0.5,51,2.1,333,2.8
נקבה,40-49,חודש אחרון,8479,8.4,0,0,5,2.8,5,0.9
נקבה,40-49,6 חודשים,223120,8.2,13,0.5,25,1.8,89,1.3
נקבה,40-49,3 חודשים,68131,8.6,3,0.2,12,1.5,40,1.2
זכר,50-59,מתחילת קורונה,143226,3.5,382,3.6,544,9,2217,7.7
זכר,50-59,חודש אחרון,4866,4.8,3,2.6,15,8.3,17,3
