priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Algeria,כתום,2,2,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Venezuela,כתום,2,68,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Maldives,כתום,2,362,1,0.28,2022-11-10T00:00:00.000Z,1,0
LastMonth,Lao,כתום,2,22,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Cambodia  ,כתום,2,74,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Gibraltar ,כתום,2,8,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Taiwan,כתום,2,345,1,0.29,2022-11-10T00:00:00.000Z,0,1
LastMonth,Papua,כתום,2,1,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Republic Of Kosovo,כתום,2,16,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Paraguay ,כתום,2,75,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Burkina Faso ,כתום,2,2,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Iraq,כתום,2,17,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Poland,כתום,2,16850,42,0.25,2022-11-10T00:00:00.000Z,41,1
LastMonth,Latvia ,כתום,2,242,2,0.83,2022-11-10T00:00:00.000Z,2,0
LastMonth,Ivory Coast,כתום,2,76,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Haiti ,כתום,2,1,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Philippines,כתום,2,2583,4,0.15,2022-11-10T00:00:00.000Z,3,1
LastMonth,Andorra,כתום,2,1,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Myanmar  ,כתום,2,5,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Bolivia ,כתום,2,44,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Singapore ,כתום,2,1414,5,0.35,2022-11-10T00:00:00.000Z,5,0
LastMonth,Nepal ,כתום,2,93,4,4.3,2022-11-10T00:00:00.000Z,4,0
LastMonth,Uzbekistan ,כתום,2,1694,24,1.42,2022-11-10T00:00:00.000Z,24,0
LastMonth,Mexico,כתום,2,4091,10,0.24,2022-11-10T00:00:00.000Z,9,1
LastMonth,Georgia ,כתום,2,5934,89,1.5,2022-11-10T00:00:00.000Z,89,0
LastMonth,North Korea,כתום,2,2711,3,0.11,2022-11-10T00:00:00.000Z,3,0
LastMonth,Rwanda  ,כתום,2,253,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Afghanistan,כתום,2,1,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Cyprus ,כתום,2,19751,75,0.38,2022-11-10T00:00:00.000Z,75,0
LastMonth,Democratic Republic Of The Congo,כתום,2,10,0,0,2022-11-10T00:00:00.000Z,0,0
LastMonth,Estonia,כתום,2,372,0,0,2022-11-10T00:00:00.000Z,0,0
