cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,50,8.80,5.54,צהוב,56844
Akko,קטן מ-15,אין מידע,45,9.09,5.67,צהוב,49517
Arad,קטן מ-15,אין מידע,21,7.73,6.53,כתום,27170
Ari'el,קטן מ-15,אין מידע,24,11.71,5.14,צהוב,20488
Ashdod,36,13.33,270,11.93,6.57,כתום,226329
Ashqelon,46,20.18,228,15.57,7.18,כתום,146442
Azor,קטן מ-15,אין מידע,21,15.88,5.43,צהוב,13228
Bat Yam,קטן מ-15,אין מידע,157,12.29,5.47,צהוב,127772
Be'er Sheva,45,13.98,322,15.29,5.93,צהוב,210624
Be'er Ya'aqov,0,0,33,11.45,8.25,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,44,2.12,4.19,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,17,8.96,5.39,צהוב,18980
Bet Shemesh,קטן מ-15,אין מידע,19,1.44,2.56,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,7.23,כתום,15971
Dimona,קטן מ-15,אין מידע,93,26.61,6.43,כתום,34954
Elat,קטן מ-15,אין מידע,36,6.86,7.03,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,19,13.54,5.87,צהוב,14036
Gan Yavne,קטן מ-15,אין מידע,24,10.05,8.89,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,32,14.88,6.55,כתום,21508
Gedera,קטן מ-15,אין מידע,25,8.68,5.46,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,24,8.81,6.28,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,91,14.95,7.64,אדום,60872
Hadera,קטן מ-15,אין מידע,121,12.23,5.99,צהוב,98928
Haifa,37,9.18,403,14.14,5.97,צהוב,284981
Harish,קטן מ-15,אין מידע,18,9.18,7.59,אדום,19608
Herzliyya,קטן מ-15,אין מידע,137,13.81,6.87,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,79,12.20,5.78,צהוב,64755
Holon,44,15.33,287,14.60,7.28,כתום,196510
Jerusalem,32,6.63,483,5.07,4.95,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,73,15.80,7.02,כתום,46190
Kefar Sava,15,9.55,157,15.44,6.08,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,22,8.42,6.2,כתום,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,19,21.74,5.78,צהוב,8738
Lod,קטן מ-15,אין מידע,49,6.07,5.97,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,45,11.90,6.49,כתום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,20,9.03,7.18,כתום,22158
Mazkeret Batya,0,0,19,12.59,7.3,כתום,15095
Metar,קטן מ-15,אין מידע,21,21.08,7.94,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,63,25.88,9.5,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,21,8.14,5.62,צהוב,25790
Modi'in-Makkabbim-Re'ut,17,15.45,110,11.61,6.7,כתום,94744
Nahariyya,קטן מ-15,אין מידע,76,12.84,7.91,אדום,59189
Nazareth,קטן מ-15,אין מידע,24,3.09,3.69,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,59,11.68,7.59,אדום,50532
Nesher,קטן מ-15,אין מידע,29,12.11,6.16,כתום,23947
Netanya,25,10.50,238,10.65,5.74,צהוב,223562
Netivot,קטן מ-15,אין מידע,25,6.34,4.66,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,35,8.34,4.4,ירוק,41950
Ofaqim,קטן מ-15,אין מידע,27,8.34,3.81,ירוק,32378
Or Aqiva,קטן מ-15,אין מידע,29,14.94,8.42,אדום,19417
Or Yehuda,קטן מ-15,אין מידע,40,10.93,6.27,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,42,9.62,4.51,צהוב,43646
Petah Tiqwa,38,9.64,394,15.73,7.17,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,26,11.45,4.82,צהוב,22711
Qiryat Atta,קטן מ-15,אין מידע,58,9.78,4.67,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,68,16.33,7.76,אדום,41645
Qiryat Gat,קטן מ-15,אין מידע,57,9.74,6.9,כתום,58550
Qiryat Motzkin,קטן מ-15,אין מידע,72,15.84,6.91,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,58,14.22,7.89,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,31,13.80,9.54,אדום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,33,18.07,6.47,כתום,18266
Qiryat Yam,קטן מ-15,אין מידע,55,13.96,7.03,כתום,39389
Ra'annana,קטן מ-15,אין מידע,111,14.42,7.06,כתום,76958
Ramat Gan,קטן מ-15,אין מידע,251,15.05,5.98,צהוב,166746
Ramat Hasharon,15,23.08,65,13.69,7.3,כתום,47482
Ramla,קטן מ-15,אין מידע,49,6.37,5.54,צהוב,76903
Rehovot,23,12.78,180,12.31,7.09,כתום,146213
Rishon Leziyyon,38,10.30,369,14.42,6.45,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,69,10.25,7.31,כתום,67337
Shoham,קטן מ-15,אין מידע,23,10.94,7.05,כתום,21029
Tel Aviv - Yafo,57,11.22,508,10.14,6.03,כתום,501015
Tel Mond,קטן מ-15,אין מידע,29,21.54,8.83,אדום,13461
Tiberias,קטן מ-15,אין מידע,48,10.51,7.25,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,29,11.94,6.9,כתום,24285
Yavne,קטן מ-15,אין מידע,59,11.86,6.03,כתום,49759
Yehud,קטן מ-15,אין מידע,40,13.33,5.91,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,24,9.97,5.1,צהוב,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,31,13.19,7.8,אדום,23503
