name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Jisr Az-Zarqa,2.3,ירוק,1.3,3,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,73.29,62.29,40.77,
Reine,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,54.23,46.88,25.83,0.0
Rame,2.3,ירוק,0.0,0,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,81.33,72.29,49.30,0.0
Qiryat Mal'akhi,2.7,ירוק,2.9,5,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,60.14,52.81,34.00,
Bet Hashmonay,3.4,ירוק,22.8,26,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,מעל 90%,מעל 90%,72.32,
Tel Sheva,1.6,ירוק,0.5,1,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,32.41,27.73,12.37,
Kuseife,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,24.23,20.18,8.29,0.0
Laqye,2.4,ירוק,0.7,4,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,31.38,25.99,10.04,
Nof Hagalil,4.3,כתום,5.0,8,-19,34,ירוק,2022-11-10T00:00:00.000Z,75.49,70.78,54.89,8.1
Ma'alot-Tarshiha,6.9,ירוק,6.8,8,-11,קטן מ-15,כתום,2022-11-10T00:00:00.000Z,74.14,69.74,52.20,
Bene Ayish,5.9,צהוב,14.5,20,0,קטן מ-15,צהוב,2022-11-10T00:00:00.000Z,72.17,68.23,53.36,
Ma'galim,4.9,ירוק,19.4,44,0,קטן מ-15,צהוב,2022-11-10T00:00:00.000Z,57.31,51.16,36.93,
Merkaz Shappira,2.4,ירוק,4.2,11,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,75.11,69.78,52.52,
Zur Hadassa,4.9,ירוק,2.6,18,0,קטן מ-15,צהוב,2022-11-10T00:00:00.000Z,64.59,60.86,46.66,
Qiryat Ye'arim,4.2,ירוק,1.6,16,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,51.55,39.49,24.87,0.0
El'azar,4.5,ירוק,8.2,40,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,86.93,81.37,59.84,
Kefar Adummim,3.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,74.94,70.50,50.50,
Abu Sinan,3.4,ירוק,2.1,1,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,76.07,66.92,41.44,
Iksal,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,67.47,58.63,32.61,0.0
Beit Jann,3.3,ירוק,3.3,4,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,72.82,60.76,42.35,
Mughar,3.1,ירוק,1.7,3,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,72.36,64.45,41.12,
Bu'eine-Nujeidat,2.6,ירוק,1.0,5,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,72.64,62.63,36.07,0.0
Bi'ne,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,61.37,51.54,28.89,0.0
Qazrin,6,צהוב,8.0,17,0,קטן מ-15,צהוב,2022-11-10T00:00:00.000Z,72.85,69.56,54.62,
Majdal Shams,2,ירוק,0.9,0,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,74.64,63.52,41.42,
Mas'ade,2.7,ירוק,2.7,1,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,78.16,68.02,42.05,
Ghajar,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,55.68,52.19,30.33,
Ein Qiniyye,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-10T00:00:00.000Z,83.95,72.84,50.72,0.0
Tel Aviv - Yafo,6.1,צהוב,8.5,14,7,550,כתום,2022-11-10T00:00:00.000Z,76.98,73.56,59.59,11.0
Baqa Al-Gharbiyye,1.8,ירוק,0.7,1,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,66.99,59.43,35.05,
Bene Beraq,4.2,ירוק,1.6,7,41,50,ירוק,2022-11-10T00:00:00.000Z,45.36,33.52,19.89,2.4
Bat Yam,5.6,צהוב,10.6,11,31,167,צהוב,2022-11-10T00:00:00.000Z,75.73,71.53,55.75,13.1
Giv'atayim,7.6,אדום,11.2,21,4,92,אדום,2022-11-10T00:00:00.000Z,79.80,77.49,64.96,15.1
Ashqelon,7.3,צהוב,14.3,23,32,267,כתום,2022-11-10T00:00:00.000Z,72.48,67.68,50.83,18.2
Nes Ziyyona,7.7,צהוב,10.1,23,24,63,אדום,2022-11-10T00:00:00.000Z,78.09,74.82,58.87,12.5
Nazareth,3.7,ירוק,2.1,4,14,21,ירוק,2022-11-10T00:00:00.000Z,68.30,59.23,36.10,2.7
Netanya,5.6,צהוב,8.5,9,2,240,צהוב,2022-11-10T00:00:00.000Z,71.73,67.31,51.03,10.7
Sakhnin,2.9,ירוק,2.5,5,0,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,73.65,62.47,38.26,
Akko,6,ירוק,6.9,5,54,43,צהוב,2022-11-10T00:00:00.000Z,76.65,70.63,51.36,8.7
Afula,5.6,כתום,7.7,14,12,53,צהוב,2022-11-10T00:00:00.000Z,71.27,66.78,50.83,9.3
Pardes Hanna-Karkur,4.9,צהוב,6.4,15,39,44,צהוב,2022-11-10T00:00:00.000Z,72.71,68.95,52.28,10.1
Petah Tiqwa,7.3,כתום,12.6,18,17,392,כתום,2022-11-10T00:00:00.000Z,79.07,73.99,57.24,15.7
Zefat,4.4,ירוק,2.2,8,-23,קטן מ-15,ירוק,2022-11-10T00:00:00.000Z,45.18,40.04,26.90,
Qiryat Motzkin,6.9,צהוב,14.5,13,8,80,כתום,2022-11-10T00:00:00.000Z,83.44,80.05,65.40,17.6
Rishon Leziyyon,6.6,צהוב,12.0,15,20,373,כתום,2022-11-10T00:00:00.000Z,78.21,74.91,60.28,14.6
Rehovot,7.3,צהוב,11.8,20,43,174,כתום,2022-11-10T00:00:00.000Z,74.28,69.98,54.02,11.9
Ramla,5.5,ירוק,5.9,9,4,58,צהוב,2022-11-10T00:00:00.000Z,68.46,61.24,41.87,7.5
Ramat Gan,6.2,כתום,12.4,17,24,277,כתום,2022-11-10T00:00:00.000Z,76.64,73.64,61.15,16.6
