gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,442198,9.5,8,0.1,34,0.5,124,0.4,3311,3.7
זכר,0-9,חודש אחרון,369,1.5,0,0,0,0,0,0,22,1.7
זכר,0-9,6 חודשים,25215,4.3,1,0.1,5,0.8,10,0.3,555,3.7
זכר,0-9,3 חודשים,1885,2.3,0,0,1,0.4,2,0.2,112,2.7
זכר,0-9,שנה,303816,9.1,5,0.1,20,1,65,0.6,1944,5
נקבה,0-9,חודש אחרון,452,1.9,0,0,0,0,0,0,9,0.7
נקבה,0-9,6 חודשים,22255,3.8,0,0,1,0.2,9,0.3,429,2.9
נקבה,0-9,3 חודשים,2257,2.7,0,0,0,0,1,0.1,82,2
נקבה,0-9,שנה,242467,7.3,2,0.1,10,0.5,44,0.4,1571,4.1
נקבה,0-9,מתחילת קורונה,364145,7.8,4,0,17,0.3,78,0.2,2678,3
זכר,10-19,חודש אחרון,698,2.9,0,0,0,0,0,0,6,0.5
זכר,10-19,6 חודשים,23336,4,0,0,1,0.2,5,0.1,129,0.9
זכר,10-19,מתחילת קורונה,440364,9.5,6,0.1,25,0.4,81,0.3,1087,1.2
זכר,10-19,3 חודשים,2439,3,0,0,1,0.4,1,0.1,25,0.6
זכר,10-19,שנה,292536,8.8,3,0.1,11,0.6,30,0.3,468,1.2
נקבה,10-19,מתחילת קורונה,431618,9.3,8,0.1,23,0.4,82,0.3,1227,1.4
נקבה,10-19,חודש אחרון,1003,4.1,0,0,0,0,1,0.3,7,0.5
נקבה,10-19,6 חודשים,25091,4.3,1,0.1,1,0.2,6,0.2,144,1
נקבה,10-19,3 חודשים,3448,4.2,0,0,0,0,1,0.1,22,0.5
נקבה,10-19,שנה,293712,8.8,3,0.1,10,0.5,21,0.2,506,1.3
זכר,20-29,6 חודשים,25082,4.3,1,0.1,5,0.8,11,0.3,164,1.1
זכר,20-29,חודש אחרון,801,3.3,0,0,2,2.3,2,0.7,9,0.7
זכר,20-29,3 חודשים,2813,3.4,0,0,3,1.3,4,0.5,37,0.9
זכר,20-29,שנה,170214,5.1,3,0.1,16,0.8,52,0.5,531,1.4
זכר,20-29,מתחילת קורונה,270085,5.8,25,0.2,59,0.9,252,0.8,1682,1.9
נקבה,20-29,מתחילת קורונה,383561,8.3,22,0.2,62,0.9,284,0.9,5447,6.1
נקבה,20-29,חודש אחרון,1485,6.1,0,0,0,0,0,0,25,1.9
