averageInfected,begin_date,end_date,isCurrentWeek
11108,2022-02-20T00:00:00.000Z,2022-02-26T00:00:00.000Z,False
7566,2022-02-27T00:00:00.000Z,2022-03-05T00:00:00.000Z,False
6232,2022-03-06T00:00:00.000Z,2022-03-12T00:00:00.000Z,False
5819,2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,True
