gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,401850,10.9,7,0.1,30,0.5,102,0.4
זכר,0-9,6 חודשים,282670,11.3,4,0.1,19,1.1,58,0.7
זכר,0-9,שנה,334695,11.6,5,0.1,22,0.9,77,0.6
זכר,0-9,חודש אחרון,35708,11.1,1,0.2,7,1.3,16,0.8
זכר,0-9,3 חודשים,257491,11,4,0.2,16,1.4,46,0.8
נקבה,0-9,מתחילת קורונה,311475,8.4,4,0,14,0.2,69,0.2
נקבה,0-9,חודש אחרון,25208,7.9,0,0,3,0.6,13,0.7
נקבה,0-9,3 חודשים,189324,8.1,1,0,7,0.6,32,0.6
נקבה,0-9,6 חודשים,211436,8.5,1,0,7,0.4,42,0.5
נקבה,0-9,שנה,256569,8.9,2,0,9,0.4,59,0.5
זכר,10-19,מתחילת קורונה,405813,11,7,0.1,22,0.4,69,0.2
זכר,10-19,חודש אחרון,31262,9.7,1,0.2,3,0.6,6,0.3
זכר,10-19,3 חודשים,253530,10.8,4,0.2,8,0.7,21,0.4
זכר,10-19,שנה,310954,10.8,5,0.1,14,0.6,38,0.3
זכר,10-19,6 חודשים,270578,10.8,5,0.2,12,0.7,28,0.4
נקבה,10-19,שנה,293487,10.2,4,0.1,14,0.6,32,0.3
נקבה,10-19,מתחילת קורונה,375087,10.2,7,0.1,20,0.3,62,0.2
נקבה,10-19,3 חודשים,236961,10.1,2,0.1,8,0.7,14,0.2
נקבה,10-19,חודש אחרון,27069,8.4,0,0,2,0.4,7,0.4
נקבה,10-19,6 חודשים,254219,10.2,3,0.1,12,0.7,22,0.3
זכר,20-29,מתחילת קורונה,227918,6.2,24,0.2,52,0.9,212,0.8
זכר,20-29,3 חודשים,126559,5.4,1,0,10,0.9,37,0.6
זכר,20-29,6 חודשים,132755,5.3,4,0.1,21,1.2,59,0.8
זכר,20-29,חודש אחרון,15323,4.8,0,0,4,0.7,11,0.6
זכר,20-29,שנה,157518,5.5,8,0.2,32,1.3,106,0.9
נקבה,20-29,מתחילת קורונה,315598,8.5,21,0.2,54,0.9,244,0.9
נקבה,20-29,חודש אחרון,23369,7.3,1,0.2,1,0.2,5,0.3
נקבה,20-29,3 חודשים,194044,8.3,5,0.2,11,1,22,0.4
נקבה,20-29,6 חודשים,203993,8.2,6,0.2,15,0.9,58,0.7
נקבה,20-29,שנה,234160,8.1,9,0.2,22,0.9,108,0.9
