name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,107.2151870727539,26
יוספטל,,40,3
שמיר,,74.85971069335938,10
וולפסון,,75.2562255859375,17
זיו צפת,,65.7060546875,9
הלל יפה,,83.68932342529297,13
נהריה,,83.28767395019531,17
ברזילי,,77.81456756591797,36
פוריה,,66.19718170166016,5
סוראסקי,,113.4927444458008,21
בני ציון,,82.44803619384766,3
רבין ק. בילינסון,,94.49102020263672,17
סורוקה,,81.75499725341797,24
מאיר,,85.73265075683594,6
קפלן,,82.49097442626953,14
"רמב""ם",,92.2131118774414,7
הכרמל,,,0
השרון ק. גולדה,,69.70954132080078,7
הדסה עין כרם,,112.4338607788086,30
הסקוטי,,28.5714282989502,8
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,1
שערי צדק,,112.8992614746094,13
אל מקאסד,,,0
לניאדו,,100,5
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,97.7848129272461,8
אסותא אשדוד,,,4
שניידר,,,0
המרכזי בעמק,,77.06896209716797,11
