name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,93.60759735107422,32
יוספטל,,38.46154022216797,17
שמיר,,64.6464614868164,29
וולפסון,,65.4465560913086,13
זיו צפת,,72.91065979003906,15
הלל יפה,,84.27184295654297,20
נהריה,,66.71232604980469,16
ברזילי,,67.052978515625,27
פוריה,,56.90140914916992,7
סוראסקי,,98.88983917236328,53
בני ציון,,78.75288391113281,5
רבין ק. בילינסון,,78.68263244628906,37
סורוקה,,69.54270935058594,21
מאיר,,84.8329086303711,20
קפלן,,101.8050537109375,28
"רמב""ם",,79.8155746459961,10
הכרמל,,74.43762969970703,7
השרון ק. גולדה,,40.24896240234375,4
הדסה עין כרם,,,44
הסקוטי,,30.07518768310547,1
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,90.29483795166016,18
אל מקאסד,,,0
לניאדו,,79.66574096679688,24
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,83.22785186767578,6
אסותא אשדוד,,,2
שניידר,,,0
סנט וינסנט,,,0
המרכזי בעמק,,69.31034851074219,35
