name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
דבוריה,8,אדום ,35.6,0.1417910447761,-0.1914893617022,75,אדום ,2021-02-26T00:00:00.000Z,41.050365100168506,20.72645571990264,70.2
רומת הייב,4.4,ירוק,33.4,0.090909090909,0, קטן מ-15 ,ירוק,2021-02-26T00:00:00.000Z,31.917938931297712,16.984732824427482,
נוף הגליל,6.7,צהוב,35.5,0.0733855185909,1.0135135135135,210,צהוב,2021-02-26T00:00:00.000Z,68.86769964243146,49.00834326579261,50.1
אלפי מנשה,4,ירוק,6.2,0.015873015873,0, קטן מ-15 ,ירוק,2021-02-26T00:00:00.000Z,69.4794657346149,56.70952440394458,
בית יצחק-שער חפר,4,ירוק,4.7,0.0169491525423,0, קטן מ-15 ,ירוק,2021-02-26T00:00:00.000Z,60.5410447761194,52.61194029850746,
אפרת,3.9,צהוב,14.0,0.0245398773006,-0.483870967742,25,צהוב,2021-02-26T00:00:00.000Z,60.586690017513135,49.81611208406305,21.9
קרית ארבע,6.8,כתום,65.3,0.0780487804878,-0.04000000000000004,69,כתום,2021-02-26T00:00:00.000Z,41.287775660223254,28.81840457391778,93.9
קצרין,4.6,ירוק,10.7,0.0197044334975,0,17,ירוק,2021-02-26T00:00:00.000Z,51.005727987211934,36.898894365259096,22.6
יבנאל,5.2,צהוב,9.2,0.0533333333333,0, קטן מ-15 ,צהוב,2021-02-26T00:00:00.000Z,29.12933609005284,19.1592005513439,
רמת ישי,2.4,ירוק,6.3,0.0197628458498,0, קטן מ-15 ,ירוק,2021-02-26T00:00:00.000Z,59.14387031408308,47.581053698074975,
ג'דיידה-מכר,7.3,כתום,43.1,0.1476725521669,0.3142857142857001,121,כתום,2021-02-26T00:00:00.000Z,43.71571890675543,20.42567155782664,56.7
ניצן,5.9,צהוב,39.4,0.0374531835205,0, קטן מ-15 ,צהוב,2021-02-26T00:00:00.000Z,48.146687697160885,31.42744479495268,
אום בטין,7.2,צהוב,20.1,0.2093023255813,0,19,צהוב,2021-02-26T00:00:00.000Z,6.070073644275832,1.4059361749609462,42.4
אורנית,4.5,ירוק,16.6,0.029296875,0.5,18,ירוק,2021-02-26T00:00:00.000Z,69.92230854605992,56.548279689234185,20.0
ע'ג'ר,9.2,אדום ,85.4,0.2738095238095,-0.5660377358491,39,אדום ,2021-02-26T00:00:00.000Z,33.48181143281366,14.291017074981442,144.8
סולם,6.5,אדום ,15.1,0.0754716981132,-0.5238095238096, קטן מ-15 ,אדום ,2021-02-26T00:00:00.000Z,51.850453172205434,28.172205438066467,
עומר,3.1,ירוק,6.6,0.0153374233128,0, קטן מ-15 ,ירוק,2021-02-26T00:00:00.000Z,78.35909631391202,67.18192627824018,
קיסריה,4.6,צהוב,7.1,0.0199004975124,-0.09090909090910004, קטן מ-15 ,צהוב,2021-02-26T00:00:00.000Z,60.260528194147035,48.3226266952177,
ג'סר א-זרקא,6.1,כתום,23.2,0.0670611439842,0.8421052631578001,47,כתום,2021-02-26T00:00:00.000Z,40.435386753126444,19.380665652087607,31.1
