section,female,male,period,order_period
0-9,"{'amount': 579, 'percentage': 9.2}","{'amount': 567, 'percentage': 9}",חודש אחרון,5
0-9,"{'amount': 56535, 'percentage': 7.1}","{'amount': 59700, 'percentage': 7.5}",שנה,2
0-9,"{'amount': 31882, 'percentage': 9.4}","{'amount': 33610, 'percentage': 9.9}",6 חודשים,3
0-9,"{'amount': 834, 'percentage': 8.9}","{'amount': 824, 'percentage': 8.8}",3 חודשים,4
0-9,"{'amount': 57775, 'percentage': 6.9}","{'amount': 61031, 'percentage': 7.3}",מתחילת קורונה,1
10-19,"{'amount': 85107, 'percentage': 10.2}","{'amount': 92656, 'percentage': 11.1}",מתחילת קורונה,1
10-19,"{'amount': 1002, 'percentage': 15.9}","{'amount': 851, 'percentage': 13.5}",חודש אחרון,5
10-19,"{'amount': 1568, 'percentage': 16.8}","{'amount': 1286, 'percentage': 13.8}",3 חודשים,4
10-19,"{'amount': 39392, 'percentage': 11.6}","{'amount': 37040, 'percentage': 11}",6 חודשים,3
10-19,"{'amount': 82357, 'percentage': 10.3}","{'amount': 89182, 'percentage': 11.1}",שנה,2
20-29,"{'amount': 33284, 'percentage': 9.8}","{'amount': 27619, 'percentage': 8.2}",6 חודשים,3
20-29,"{'amount': 400, 'percentage': 4.3}","{'amount': 399, 'percentage': 4.3}",3 חודשים,4
20-29,"{'amount': 247, 'percentage': 3.9}","{'amount': 235, 'percentage': 3.7}",חודש אחרון,5
20-29,"{'amount': 82021, 'percentage': 9.8}","{'amount': 77688, 'percentage': 9.3}",מתחילת קורונה,1
20-29,"{'amount': 78201, 'percentage': 9.8}","{'amount': 73285, 'percentage': 9.2}",שנה,2
30-39,"{'amount': 58794, 'percentage': 7.3}","{'amount': 53239, 'percentage': 6.7}",שנה,2
30-39,"{'amount': 24883, 'percentage': 7.4}","{'amount': 21607, 'percentage': 6.4}",6 חודשים,3
30-39,"{'amount': 507, 'percentage': 5.4}","{'amount': 402, 'percentage': 4.3}",3 חודשים,4
30-39,"{'amount': 324, 'percentage': 5.1}","{'amount': 248, 'percentage': 3.9}",חודש אחרון,5
30-39,"{'amount': 61203, 'percentage': 7.3}","{'amount': 56218, 'percentage': 6.7}",מתחילת קורונה,1
40-49,"{'amount': 50469, 'percentage': 6.3}","{'amount': 44471, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 19573, 'percentage': 5.8}","{'amount': 16927, 'percentage': 5}",6 חודשים,3
40-49,"{'amount': 612, 'percentage': 6.5}","{'amount': 506, 'percentage': 5.4}",3 חודשים,4
40-49,"{'amount': 448, 'percentage': 7.1}","{'amount': 347, 'percentage': 5.5}",חודש אחרון,5
40-49,"{'amount': 52633, 'percentage': 6.3}","{'amount': 46874, 'percentage': 5.6}",מתחילת קורונה,1
50-59,"{'amount': 13127, 'percentage': 3.9}","{'amount': 11677, 'percentage': 3.5}",6 חודשים,3
50-59,"{'amount': 397, 'percentage': 4.2}","{'amount': 337, 'percentage': 3.6}",3 חודשים,4
50-59,"{'amount': 36508, 'percentage': 4.6}","{'amount': 33088, 'percentage': 4.1}",שנה,2
50-59,"{'amount': 38381, 'percentage': 4.6}","{'amount': 35048, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 275, 'percentage': 4.4}","{'amount': 256, 'percentage': 4.1}",חודש אחרון,5
60-69,"{'amount': 334, 'percentage': 3.6}","{'amount': 318, 'percentage': 3.4}",3 חודשים,4
60-69,"{'amount': 7745, 'percentage': 2.3}","{'amount': 6853, 'percentage': 2}",6 חודשים,3
60-69,"{'amount': 253, 'percentage': 4}","{'amount': 248, 'percentage': 3.9}",חודש אחרון,5
60-69,"{'amount': 23972, 'percentage': 2.9}","{'amount': 24079, 'percentage': 2.9}",מתחילת קורונה,1
60-69,"{'amount': 22758, 'percentage': 2.8}","{'amount': 22588, 'percentage': 2.8}",שנה,2
70-79,"{'amount': 157, 'percentage': 2.5}","{'amount': 155, 'percentage': 2.5}",חודש אחרון,5
70-79,"{'amount': 226, 'percentage': 2.4}","{'amount': 201, 'percentage': 2.1}",3 חודשים,4
70-79,"{'amount': 4083, 'percentage': 1.2}","{'amount': 3341, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 11651, 'percentage': 1.5}","{'amount': 11419, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 12318, 'percentage': 1.5}","{'amount': 12248, 'percentage': 1.5}",מתחילת קורונה,1
80-89,"{'amount': 81, 'percentage': 0.9}","{'amount': 77, 'percentage': 0.8}",3 חודשים,4
80-89,"{'amount': 6944, 'percentage': 0.9}","{'amount': 5044, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2546, 'percentage': 0.8}","{'amount': 1649, 'percentage': 0.5}",6 חודשים,3
80-89,"{'amount': 43, 'percentage': 0.7}","{'amount': 44, 'percentage': 0.7}",חודש אחרון,5
80-89,"{'amount': 7383, 'percentage': 0.9}","{'amount': 5395, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 2988, 'percentage': 0.4}","{'amount': 1434, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 13, 'percentage': 0.2}","{'amount': 3, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 34, 'percentage': 0.4}","{'amount': 9, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 893, 'percentage': 0.3}","{'amount': 460, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2735, 'percentage': 0.3}","{'amount': 1328, 'percentage': 0.2}",שנה,2
