Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0
2020-12-21T00:00:00.000Z,24883,32317,0.35,0,0,0
2020-12-22T00:00:00.000Z,44614,76931,0.83,0,0,0
2020-12-23T00:00:00.000Z,62829,139760,1.5,0,0,0
2020-12-24T00:00:00.000Z,73328,213088,2.29,0,0,0
2020-12-25T00:00:00.000Z,38450,251538,2.7,0,0,0
2020-12-26T00:00:00.000Z,32573,284111,3.06,0,0,0
2020-12-27T00:00:00.000Z,104370,388481,4.18,0,0,0
2020-12-28T00:00:00.000Z,134805,523286,5.63,0,0,0
2020-12-29T00:00:00.000Z,155948,679234,7.3,0,0,0
2020-12-30T00:00:00.000Z,152726,831960,8.95,0,0,0
2020-12-31T00:00:00.000Z,158174,990134,10.65,0,0,0
2021-01-01T00:00:00.000Z,71234,1061368,11.41,0,0,0
2021-01-02T00:00:00.000Z,71625,1132993,12.18,0,0,0
2021-01-03T00:00:00.000Z,149403,1282396,13.79,0,0,0
2021-01-04T00:00:00.000Z,151836,1434232,15.42,1,1,0
2021-01-05T00:00:00.000Z,124854,1559086,16.77,0,1,0
2021-01-06T00:00:00.000Z,103074,1662160,17.87,0,1,0
2021-01-07T00:00:00.000Z,115825,1777985,19.12,4,5,0
2021-01-08T00:00:00.000Z,66295,1844280,19.83,3,8,0
2021-01-09T00:00:00.000Z,44455,1888735,20.31,22,30,0
2021-01-10T00:00:00.000Z,37538,1926273,20.71,5986,6016,0.06
2021-01-11T00:00:00.000Z,21014,1947287,20.94,19236,25252,0.27
2021-01-12T00:00:00.000Z,23906,1971193,21.2,35638,60890,0.65
2021-01-13T00:00:00.000Z,51919,2023112,21.76,56812,117702,1.27
2021-01-14T00:00:00.000Z,56302,2079414,22.36,68755,186457,2.01
2021-01-15T00:00:00.000Z,30615,2110029,22.69,35882,222339,2.39
2021-01-16T00:00:00.000Z,29367,2139396,23.01,25977,248316,2.67
2021-01-17T00:00:00.000Z,68254,2207650,23.74,84457,332773,3.58
2021-01-18T00:00:00.000Z,69527,2277177,24.49,120213,452986,4.87
2021-01-19T00:00:00.000Z,72576,2349753,25.27,137528,590514,6.35
2021-01-20T00:00:00.000Z,76531,2426284,26.09,143400,733914,7.89
2021-01-21T00:00:00.000Z,69582,2495866,26.84,163957,897871,9.66
2021-01-22T00:00:00.000Z,37713,2533579,27.24,70924,968795,10.42
2021-01-23T00:00:00.000Z,39849,2573428,27.67,53475,1022270,10.99
2021-01-24T00:00:00.000Z,68939,2642367,28.41,140338,1162608,12.5
2021-01-25T00:00:00.000Z,80734,2723101,29.28,139172,1301780,14
2021-01-26T00:00:00.000Z,78479,2801580,30.13,126066,1427846,15.35
2021-01-27T00:00:00.000Z,77691,2879271,30.96,124722,1552568,16.7
2021-01-28T00:00:00.000Z,79409,2958680,31.82,130294,1682862,18.1
2021-01-29T00:00:00.000Z,36523,2995203,32.21,64610,1747472,18.79
2021-01-30T00:00:00.000Z,34287,3029490,32.58,42662,1790134,19.25
2021-01-31T00:00:00.000Z,73178,3102668,33.36,59342,1849476,19.89
2021-02-01T00:00:00.000Z,82272,3184940,34.25,35209,1884685,20.27
2021-02-02T00:00:00.000Z,69863,3254803,35,30948,1915633,20.6
2021-02-03T00:00:00.000Z,60072,3314875,35.65,51269,1966902,21.15
2021-02-04T00:00:00.000Z,72387,3387262,36.42,57920,2024822,21.77
2021-02-05T00:00:00.000Z,33777,3421039,36.79,28656,2053478,22.08
2021-02-06T00:00:00.000Z,21534,3442573,37.02,22140,2075618,22.32
2021-02-07T00:00:00.000Z,53938,3496511,37.6,68545,2144163,23.06
2021-02-08T00:00:00.000Z,58481,3554992,38.23,65202,2209365,23.76
2021-02-09T00:00:00.000Z,66120,3621112,38.94,67278,2276643,24.48
2021-02-10T00:00:00.000Z,70338,3691450,39.7,71947,2348590,25.26
2021-02-11T00:00:00.000Z,80892,3772342,40.57,71533,2420123,26.02
2021-02-12T00:00:00.000Z,38937,3811279,40.98,37409,2457532,26.43
2021-02-13T00:00:00.000Z,27388,3838667,41.28,30346,2487878,26.75
2021-02-14T00:00:00.000Z,74729,3913396,42.08,68871,2556749,27.49
2021-02-15T00:00:00.000Z,81320,3994716,42.96,75489,2632238,28.31
2021-02-16T00:00:00.000Z,83319,4078035,43.85,78038,2710276,29.14
2021-02-17T00:00:00.000Z,61796,4139831,44.52,75338,2785614,29.96
2021-02-18T00:00:00.000Z,68975,4208806,45.26,79494,2865108,30.81
2021-02-19T00:00:00.000Z,39559,4248365,45.68,37992,2903100,31.22
2021-02-20T00:00:00.000Z,31584,4279949,46.02,28642,2931742,31.53
2021-02-21T00:00:00.000Z,79313,4359262,46.88,78345,3010087,32.37
2021-02-22T00:00:00.000Z,84876,4444138,47.79,80354,3090441,33.23
2021-02-23T00:00:00.000Z,77193,4521331,48.62,70228,3160669,33.99
2021-02-24T00:00:00.000Z,60875,4582206,49.27,62870,3223539,34.66
2021-02-25T00:00:00.000Z,51506,4633712,49.83,64542,3288081,35.36
2021-02-26T00:00:00.000Z,25753,4659465,50.11,31887,3319968,35.7
2021-02-27T00:00:00.000Z,18255,4677720,50.3,21128,3341096,35.93
2021-02-28T00:00:00.000Z,40165,4717885,50.73,55711,3396807,36.53
2021-03-01T00:00:00.000Z,45509,4763394,51.22,61265,3458072,37.19
2021-03-02T00:00:00.000Z,41004,4804398,51.66,64521,3522593,37.88
2021-03-03T00:00:00.000Z,41784,4846182,52.11,66560,3589153,38.6
2021-03-04T00:00:00.000Z,39475,4885657,52.54,78847,3668000,39.44
2021-03-05T00:00:00.000Z,17166,4902823,52.72,40321,3708321,39.88
2021-03-06T00:00:00.000Z,10566,4913389,52.84,25278,3733599,40.15
2021-03-07T00:00:00.000Z,30964,4944353,53.17,72679,3806278,40.93
2021-03-08T00:00:00.000Z,27162,4971515,53.46,73080,3879358,41.72
