amount,date
51,2020-06-07T00:00:00.000Z
37,2020-06-08T00:00:00.000Z
44,2020-06-09T00:00:00.000Z
71,2020-06-10T00:00:00.000Z
74,2020-06-11T00:00:00.000Z
69,2020-06-12T00:00:00.000Z
53,2020-06-13T00:00:00.000Z
38,2020-06-14T00:00:00.000Z
70,2020-06-15T00:00:00.000Z
38,2020-06-16T00:00:00.000Z
50,2020-06-17T00:00:00.000Z
75,2020-06-18T00:00:00.000Z
68,2020-06-19T00:00:00.000Z
58,2020-06-20T00:00:00.000Z
46,2020-06-21T00:00:00.000Z
88,2020-06-22T00:00:00.000Z
110,2020-06-23T00:00:00.000Z
56,2020-06-24T00:00:00.000Z
124,2020-06-25T00:00:00.000Z
125,2020-06-26T00:00:00.000Z
85,2020-06-27T00:00:00.000Z
109,2020-06-28T00:00:00.000Z
192,2020-06-29T00:00:00.000Z
121,2020-06-30T00:00:00.000Z
113,2020-07-01T00:00:00.000Z
137,2020-07-02T00:00:00.000Z
138,2020-07-03T00:00:00.000Z
131,2020-07-04T00:00:00.000Z
156,2020-07-05T00:00:00.000Z
151,2020-07-06T00:00:00.000Z
163,2020-07-07T00:00:00.000Z
140,2020-07-08T00:00:00.000Z
206,2020-07-09T00:00:00.000Z
213,2020-07-10T00:00:00.000Z
208,2020-07-11T00:00:00.000Z
297,2020-07-12T00:00:00.000Z
341,2020-07-13T00:00:00.000Z
310,2020-07-14T00:00:00.000Z
381,2020-07-15T00:00:00.000Z
489,2020-07-16T00:00:00.000Z
500,2020-07-17T00:00:00.000Z
529,2020-07-18T00:00:00.000Z
438,2020-07-19T00:00:00.000Z
623,2020-07-20T00:00:00.000Z
639,2020-07-21T00:00:00.000Z
3717,2020-07-22T00:00:00.000Z
7216,2020-07-23T00:00:00.000Z
1900,2020-07-24T00:00:00.000Z
673,2020-07-25T00:00:00.000Z
2979,2020-07-26T00:00:00.000Z
1974,2020-07-27T00:00:00.000Z
1751,2020-07-28T00:00:00.000Z
1519,2020-07-29T00:00:00.000Z
1831,2020-07-30T00:00:00.000Z
1397,2020-07-31T00:00:00.000Z
574,2020-08-01T00:00:00.000Z
2674,2020-08-02T00:00:00.000Z
1946,2020-08-03T00:00:00.000Z
1823,2020-08-04T00:00:00.000Z
1612,2020-08-05T00:00:00.000Z
1938,2020-08-06T00:00:00.000Z
1363,2020-08-07T00:00:00.000Z
654,2020-08-08T00:00:00.000Z
2409,2020-08-09T00:00:00.000Z
1387,2020-08-10T00:00:00.000Z
1010,2020-08-11T00:00:00.000Z
1159,2020-08-12T00:00:00.000Z
1344,2020-08-13T00:00:00.000Z
1042,2020-08-14T00:00:00.000Z
597,2020-08-15T00:00:00.000Z
2188,2020-08-16T00:00:00.000Z
1229,2020-08-17T00:00:00.000Z
1307,2020-08-18T00:00:00.000Z
1518,2020-08-19T00:00:00.000Z
1397,2020-08-20T00:00:00.000Z
1601,2020-08-21T00:00:00.000Z
688,2020-08-22T00:00:00.000Z
2153,2020-08-23T00:00:00.000Z
1343,2020-08-24T00:00:00.000Z
2590,2020-08-25T00:00:00.000Z
2433,2020-08-26T00:00:00.000Z
1513,2020-08-27T00:00:00.000Z
1916,2020-08-28T00:00:00.000Z
728,2020-08-29T00:00:00.000Z
2330,2020-08-30T00:00:00.000Z
1288,2020-08-31T00:00:00.000Z
1098,2020-09-01T00:00:00.000Z
1522,2020-09-02T00:00:00.000Z
1855,2020-09-03T00:00:00.000Z
1261,2020-09-04T00:00:00.000Z
810,2020-09-05T00:00:00.000Z
2378,2020-09-06T00:00:00.000Z
1347,2020-09-07T00:00:00.000Z
45,2020-09-08T00:00:00.000Z
