CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
115,9,336,166,193,695,622,0.5091575091575091,2020-04-08T00:00:00.000Z,57,3511,7042,859,1365
117,9,312,166,187,665,634,0.4871794871794872,2020-04-09T00:00:00.000Z,65,3363,7162,944,1365
128,8,330,170,170,670,598,0.4908424908424908,2020-04-10T00:00:00.000Z,56,4086,7285,1002,1365
130,6,283,182,162,627,595,0.4593406593406593,2020-04-11T00:00:00.000Z,39,3172,7390,1061,1365
130,7,316,177,174,667,620,0.4886446886446886,2020-04-12T00:00:00.000Z,90,4965,7529,1074,1365
137,8,330,192,169,691,629,0.5062271062271062,2020-04-13T00:00:00.000Z,91,4653,7514,1181,1365
134,8,328,178,170,676,631,0.4952380952380953,2020-04-14T00:00:00.000Z,75,4376,7473,1229,1365
133,13,319,180,174,673,655,0.4930402930402931,2020-04-15T00:00:00.000Z,69,3492,7427,1238,1365
136,7,360,180,162,702,643,0.5142857142857142,2020-04-16T00:00:00.000Z,51,5388,7231,1366,1365
125,9,337,166,163,666,613,0.4879120879120879,2020-04-17T00:00:00.000Z,48,4188,7180,1348,1365
118,11,329,174,141,644,619,0.4717948717948718,2020-04-18T00:00:00.000Z,42,3825,6753,1661,1365
118,8,317,157,147,621,571,0.4549450549450549,2020-04-19T00:00:00.000Z,40,5788,6706,1707,1365
123,6,323,154,135,612,560,0.4483516483516484,2020-04-20T00:00:00.000Z,49,5097,6451,1723,1365
119,9,254,145,147,546,510,0.4,2020-04-21T00:00:00.000Z,27,4921,6290,1738,1365
110,3,260,149,124,533,498,0.3904761904761905,2020-04-22T00:00:00.000Z,36,4822,6156,1739,1365
114,4,249,146,107,502,454,0.3677655677655678,2020-04-23T00:00:00.000Z,32,5353,6220,1605,1365
108,3,209,144,109,462,440,0.3384615384615385,2020-04-24T00:00:00.000Z,26,4411,5821,1751,1365
107,3,201,136,105,442,429,0.3238095238095238,2020-04-25T00:00:00.000Z,8,3643,5547,1762,1365
111,2,207,142,92,441,415,0.3230769230769231,2020-04-26T00:00:00.000Z,33,5757,5424,1737,1365
102,4,194,133,88,415,382,0.304029304029304,2020-04-27T00:00:00.000Z,21,5298,4985,1775,1365
101,5,178,128,85,391,367,0.2864468864468864,2020-04-28T00:00:00.000Z,28,4854,4710,1726,1365
96,6,169,121,87,377,362,0.2761904761904762,2020-04-29T00:00:00.000Z,23,4207,4354,1726,1365
90,6,177,113,88,378,346,0.2769230769230769,2020-04-30T00:00:00.000Z,19,5673,4103,1721,1365
89,4,157,111,85,353,333,0.2586080586080586,2020-05-01T00:00:00.000Z,20,4551,3560,1746,1365
90,3,156,112,67,335,328,0.2454212454212454,2020-05-02T00:00:00.000Z,13,3973,3495,1610,1365
84,3,150,102,72,324,300,0.2373626373626374,2020-05-03T00:00:00.000Z,14,5982,3408,1591,1365
78,3,148,98,74,320,289,0.2344322344322344,2020-05-04T00:00:00.000Z,19,5531,3156,1545,1365
72,2,120,92,66,278,264,0.2036630036630037,2020-05-05T00:00:00.000Z,9,5408,2918,1488,1365
70,1,118,89,63,270,251,0.1978021978021978,2020-05-06T00:00:00.000Z,15,5362,2836,1439,1365
71,1,111,85,62,258,247,0.189010989010989,2020-05-07T00:00:00.000Z,13,5634,2649,1423,1365
64,6,108,78,54,240,237,0.1758241758241758,2020-05-08T00:00:00.000Z,13,4819,2450,1365,1365
64,2,112,78,50,240,238,0.1758241758241758,2020-05-09T00:00:00.000Z,10,3270,2522,1204,1365
66,5,118,74,52,244,226,0.1787545787545788,2020-05-10T00:00:00.000Z,14,6334,2437,1202,1365
60,5,103,69,55,227,211,0.1663003663003663,2020-05-11T00:00:00.000Z,9,5506,2050,1208,1365
56,3,102,65,54,221,204,0.1619047619047619,2020-05-12T00:00:00.000Z,10,5597,2033,1054,1365
53,3,89,61,49,199,196,0.1457875457875458,2020-05-13T00:00:00.000Z,10,5581,1979,968,1365
52,2,85,61,44,190,183,0.1391941391941392,2020-05-14T00:00:00.000Z,6,5986,1824,917,1365
52,0,78,61,44,183,179,0.1340659340659341,2020-05-15T00:00:00.000Z,2,5174,1716,814,1365
51,3,78,60,41,179,179,0.1311355311355311,2020-05-16T00:00:00.000Z,4,4525,1687,780,1365
45,4,92,55,40,187,174,0.136996336996337,2020-05-17T00:00:00.000Z,9,6784,1589,756,1365
43,3,77,52,43,172,161,0.126007326007326,2020-05-18T00:00:00.000Z,3,6222,1374,725,1365
40,2,65,51,44,160,153,0.1172161172161172,2020-05-19T00:00:00.000Z,7,6324,1343,603,1365
41,1,68,46,40,154,141,0.1128205128205128,2020-05-20T00:00:00.000Z,4,6272,1278,570,1365
37,0,71,47,32,150,140,0.1098901098901099,2020-05-21T00:00:00.000Z,8,6558,1142,514,1365
37,0,66,47,33,146,142,0.106959706959707,2020-05-22T00:00:00.000Z,5,5410,1055,455,1365
37,0,67,47,35,149,149,0.1091575091575092,2020-05-23T00:00:00.000Z,3,4774,1073,400,1365
34,1,65,43,39,147,132,0.1076923076923077,2020-05-24T00:00:00.000Z,0,7117,1004,390,1365
29,2,58,41,32,131,123,0.09597069597069598,2020-05-25T00:00:00.000Z,8,6531,902,345,1365
32,0,49,36,37,122,117,0.08937728937728938,2020-05-26T00:00:00.000Z,4,6476,927,283,1365
36,2,42,39,38,119,113,0.08717948717948718,2020-05-27T00:00:00.000Z,4,6563,878,276,1365
34,1,40,36,36,112,106,0.08205128205128205,2020-05-28T00:00:00.000Z,7,5574,827,273,1365
37,0,41,39,36,116,116,0.08498168498168499,2020-05-29T00:00:00.000Z,5,4730,922,241,1365
33,0,42,35,43,120,119,0.08791208791208792,2020-05-30T00:00:00.000Z,5,4953,919,241,1365
31,0,41,35,47,123,115,0.09010989010989011,2020-05-31T00:00:00.000Z,5,7351,947,245,1365
30,3,45,34,45,124,107,0.09084249084249084,2020-06-01T00:00:00.000Z,12,6487,969,224,1365
29,2,46,29,45,120,113,0.08791208791208792,2020-06-02T00:00:00.000Z,12,6491,1057,202,1365
25,1,45,28,42,115,111,0.08424908424908426,2020-06-03T00:00:00.000Z,8,6485,1099,225,1365
23,0,56,30,37,123,111,0.09010989010989011,2020-06-04T00:00:00.000Z,11,6894,1180,227,1365
23,1,47,29,41,117,107,0.08571428571428572,2020-06-05T00:00:00.000Z,8,5707,1270,228,1365
21,4,41,29,42,112,110,0.08205128205128205,2020-06-06T00:00:00.000Z,9,5138,1292,239,1365
23,2,50,29,42,121,116,0.08864468864468865,2020-06-07T00:00:00.000Z,13,7776,1365,247,1365
23,0,55,30,46,131,119,0.09597069597069598,2020-06-08T00:00:00.000Z,17,6604,1489,262,1365
24,1,56,31,44,131,118,0.09597069597069598,2020-06-09T00:00:00.000Z,10,6808,1620,259,1365
24,1,58,32,44,134,116,0.09816849816849817,2020-06-10T00:00:00.000Z,24,6897,1765,283,1365
24,0,63,35,41,139,128,0.1018315018315018,2020-06-11T00:00:00.000Z,13,6901,1832,321,1365
25,0,60,34,45,139,128,0.1018315018315018,2020-06-12T00:00:00.000Z,13,5731,1929,338,1365
26,1,55,35,49,139,136,0.1018315018315018,2020-06-13T00:00:00.000Z,11,5105,1996,359,1365
23,2,65,32,50,147,137,0.1076923076923077,2020-06-14T00:00:00.000Z,15,7667,2090,360,1365
25,0,74,36,48,158,136,0.1157509157509158,2020-06-15T00:00:00.000Z,23,6804,2186,393,1365
26,1,79,38,45,162,143,0.1186813186813187,2020-06-16T00:00:00.000Z,22,6957,2430,401,1365
29,0,76,36,48,160,151,0.1172161172161172,2020-06-17T00:00:00.000Z,22,6593,2615,428,1365
28,0,104,39,43,186,161,0.1362637362637363,2020-06-18T00:00:00.000Z,40,6857,2789,471,1365
29,1,103,39,47,189,180,0.1384615384615385,2020-06-19T00:00:00.000Z,30,5793,2989,491,1365
28,1,122,40,50,212,209,0.1553113553113553,2020-06-20T00:00:00.000Z,34,5061,3041,508,1365
29,0,143,45,59,247,213,0.180952380952381,2020-06-21T00:00:00.000Z,38,7824,3151,520,1365
29,1,132,43,55,230,196,0.1684981684981685,2020-06-22T00:00:00.000Z,23,6970,3408,537,1365
26,2,125,40,51,216,190,0.1582417582417582,2020-06-23T00:00:00.000Z,20,6629,3726,561,1365
27,3,129,45,43,217,191,0.158974358974359,2020-06-24T00:00:00.000Z,35,6668,4106,606,1365
28,4,112,44,54,210,187,0.1538461538461539,2020-06-25T00:00:00.000Z,25,6736,4468,633,1365
26,3,134,45,56,235,215,0.1721611721611722,2020-06-26T00:00:00.000Z,47,5554,4736,673,1365
22,3,141,40,55,236,218,0.1728937728937729,2020-06-27T00:00:00.000Z,27,5038,5028,691,1365
22,2,150,39,66,255,215,0.1868131868131868,2020-06-28T00:00:00.000Z,47,7629,5303,689,1365
24,0,159,44,65,268,235,0.1963369963369963,2020-06-29T00:00:00.000Z,46,6916,5819,713,1365
24,1,168,56,67,291,254,0.2131868131868132,2020-06-30T00:00:00.000Z,53,6584,6420,751,1365
24,3,195,59,72,326,277,0.2388278388278388,2020-07-01T00:00:00.000Z,82,6381,7229,771,1365
28,1,192,72,71,335,299,0.2454212454212454,2020-07-02T00:00:00.000Z,65,6741,8191,793,1365
29,2,195,83,74,352,311,0.2578754578754579,2020-07-03T00:00:00.000Z,57,5669,8899,879,1365
33,6,196,85,82,363,340,0.2659340659340659,2020-07-04T00:00:00.000Z,63,3900,9471,962,1365
32,2,244,94,81,419,369,0.306959706959707,2020-07-05T00:00:00.000Z,82,7581,10133,952,1365
34,8,252,90,95,437,362,0.3201465201465201,2020-07-06T00:00:00.000Z,81,6675,11049,1022,1365
35,5,276,93,94,463,406,0.3391941391941392,2020-07-07T00:00:00.000Z,106,6440,12042,1202,1365
38,5,288,112,87,487,428,0.3567765567765568,2020-07-08T00:00:00.000Z,90,6483,13043,1357,1365
41,5,316,127,98,541,472,0.3963369963369963,2020-07-09T00:00:00.000Z,120,6617,14024,1643,1365
41,4,319,132,104,555,473,0.4065934065934066,2020-07-10T00:00:00.000Z,88,5620,15055,1806,1365
47,5,306,137,119,562,523,0.4117216117216117,2020-07-11T00:00:00.000Z,91,4855,15844,1916,1365
47,7,363,152,124,639,537,0.4681318681318681,2020-07-12T00:00:00.000Z,125,7556,16671,2017,1365
53,4,345,184,120,649,538,0.4754578754578754,2020-07-13T00:00:00.000Z,119,6781,17805,2251,1365
55,7,306,190,139,635,570,0.4652014652014652,2020-07-14T00:00:00.000Z,110,6684,18826,2483,1365
57,6,342,209,120,671,557,0.4915750915750916,2020-07-15T00:00:00.000Z,109,6558,20080,2733,1365
59,9,344,209,131,684,571,0.5010989010989011,2020-07-16T00:00:00.000Z,135,6787,21294,2938,1365
58,12,330,218,147,695,610,0.5091575091575091,2020-07-17T00:00:00.000Z,139,5563,22120,3163,1365
57,8,316,236,148,700,669,0.5128205128205128,2020-07-18T00:00:00.000Z,103,4978,22698,3431,1365
74,10,402,270,143,815,687,0.5970695970695971,2020-07-19T00:00:00.000Z,154,7556,23200,3479,1365
79,12,402,265,147,814,681,0.5963369963369963,2020-07-20T00:00:00.000Z,143,6654,24126,3819,1365
81,9,401,257,141,799,668,0.5853479853479854,2020-07-21T00:00:00.000Z,125,6578,25049,4263,1365
80,5,368,285,137,790,704,0.5787545787545788,2020-07-22T00:00:00.000Z,135,6523,23206,4390,1365
84,16,347,310,153,810,709,0.5934065934065934,2020-07-23T00:00:00.000Z,127,6826,18160,4185,1365
87,8,322,328,154,804,723,0.589010989010989,2020-07-24T00:00:00.000Z,106,5745,19297,2958,1365
99,7,306,322,175,803,769,0.5882783882783883,2020-07-25T00:00:00.000Z,90,4974,19390,3252,1365
99,10,373,310,196,879,767,0.643956043956044,2020-07-26T00:00:00.000Z,125,7461,17440,3258,1365
95,7,406,315,183,904,778,0.6622710622710622,2020-07-27T00:00:00.000Z,138,6758,17563,3198,1365
95,8,389,321,183,893,781,0.6542124542124542,2020-07-28T00:00:00.000Z,122,6597,17839,3289,1365
97,15,372,334,172,878,769,0.6432234432234433,2020-07-29T00:00:00.000Z,118,6308,18305,3263,1365
102,14,362,317,169,848,741,0.6212454212454213,2020-07-30T00:00:00.000Z,95,5987,18192,3349,1365
94,15,361,316,170,847,763,0.6205128205128205,2020-07-31T00:00:00.000Z,117,5807,18115,3347,1365
94,14,352,337,164,853,799,0.6249084249084249,2020-08-01T00:00:00.000Z,109,4971,18050,3416,1365
100,11,410,349,169,928,813,0.6798534798534799,2020-08-02T00:00:00.000Z,140,7335,15883,3597,1365
95,15,432,329,146,907,776,0.6644688644688644,2020-08-03T00:00:00.000Z,108,6687,16000,3360,1365
98,11,365,342,164,871,758,0.638095238095238,2020-08-04T00:00:00.000Z,108,6778,16008,3261,1365
105,10,368,355,164,887,769,0.6498168498168498,2020-08-05T00:00:00.000Z,143,6411,16143,3184,1365
98,9,364,357,150,871,759,0.638095238095238,2020-08-06T00:00:00.000Z,110,6494,15734,3333,1365
105,11,348,367,159,874,801,0.6402930402930402,2020-08-07T00:00:00.000Z,119,5478,15868,3535,1365
104,14,322,388,178,888,851,0.6505494505494506,2020-08-08T00:00:00.000Z,101,4694,16101,3346,1365
113,7,404,388,200,992,836,0.7267399267399267,2020-08-09T00:00:00.000Z,143,7408,14528,3441,1365
111,15,351,390,185,926,799,0.6783882783882784,2020-08-10T00:00:00.000Z,106,6492,15069,3230,1365
111,11,324,374,193,891,772,0.6527472527472528,2020-08-11T00:00:00.000Z,99,6832,15918,3206,1365
108,14,320,372,173,865,745,0.6336996336996337,2020-08-12T00:00:00.000Z,106,6288,16256,3343,1365
109,17,325,372,178,875,769,0.6410256410256411,2020-08-13T00:00:00.000Z,139,6019,16470,3387,1365
104,12,326,372,178,876,792,0.6417582417582418,2020-08-14T00:00:00.000Z,107,5019,16823,3350,1365
112,10,343,385,179,907,862,0.6644688644688644,2020-08-15T00:00:00.000Z,113,4368,16780,3491,1365
107,17,400,375,197,972,828,0.7120879120879121,2020-08-16T00:00:00.000Z,126,6838,15711,3435,1365
110,6,352,394,181,927,691,0.6791208791208792,2020-08-17T00:00:00.000Z,88,5727,16524,3179,1365
114,12,352,397,185,934,680,0.6842490842490843,2020-08-18T00:00:00.000Z,129,5877,16928,3115,1365
113,13,342,386,177,905,690,0.663003663003663,2020-08-19T00:00:00.000Z,105,5660,17047,3100,1365
112,13,334,400,177,911,668,0.6673992673992674,2020-08-20T00:00:00.000Z,104,5898,17277,2979,1365
112,12,332,404,170,906,716,0.6637362637362637,2020-08-21T00:00:00.000Z,114,5029,17147,2935,1365
115,11,328,406,180,914,760,0.6695970695970695,2020-08-22T00:00:00.000Z,85,4403,17223,2835,1365
114,13,375,410,211,996,766,0.7296703296703296,2020-08-23T00:00:00.000Z,109,6582,16092,2762,1365
119,14,381,432,205,1018,763,0.7457875457875458,2020-08-24T00:00:00.000Z,113,5787,17025,2372,1365
118,18,365,432,182,979,731,0.7172161172161172,2020-08-25T00:00:00.000Z,100,5845,16579,2202,1365
117,10,382,419,191,992,740,0.7267399267399267,2020-08-26T00:00:00.000Z,126,5757,16029,2248,1365
116,11,375,424,194,993,739,0.7274725274725274,2020-08-27T00:00:00.000Z,113,5745,16639,2184,1365
109,12,323,421,205,949,738,0.6952380952380952,2020-08-28T00:00:00.000Z,72,4938,16514,2216,1365
116,5,300,446,198,944,774,0.6915750915750916,2020-08-29T00:00:00.000Z,77,4432,16600,2267,1365
126,15,366,458,215,1039,769,0.7611721611721611,2020-08-30T00:00:00.000Z,138,6671,15399,2241,1365
123,21,393,446,214,1053,771,0.7714285714285715,2020-08-31T00:00:00.000Z,116,5999,16513,2012,1365
116,15,356,422,201,979,733,0.7172161172161172,2020-09-01T00:00:00.000Z,92,6662,17750,1948,1365
124,15,363,421,171,955,705,0.6996336996336996,2020-09-02T00:00:00.000Z,89,6165,19362,1999,1365
117,14,372,413,155,940,696,0.6886446886446886,2020-09-03T00:00:00.000Z,113,6136,20182,2006,1365
121,10,360,427,143,930,722,0.6813186813186813,2020-09-04T00:00:00.000Z,90,5044,21438,2070,1365
126,16,349,451,145,945,773,0.6923076923076923,2020-09-05T00:00:00.000Z,89,4574,21871,2257,1365
135,5,403,470,181,1054,768,0.7721611721611722,2020-09-06T00:00:00.000Z,117,6831,21792,2180,1365
134,9,385,465,177,1027,776,0.7523809523809524,2020-09-07T00:00:00.000Z,112,427,24039,2035,1365
143,10,310,454,168,936,936,0.6857142857142857,2020-09-08T00:00:00.000Z,43,,26502,2084,1365
