coronaOccupancy,isolatedTeam,name,normalOccupancy
107.2727272727273,23,שערי צדק,99.01719665527344
95.08196721311475,92,נהריה,75.656982421875
95,62,ברזילי,75.66666412353516
95,106,הדסה עין כרם,120.6477737426758
93.93939393939394,62,"רמב""ם",91.75257873535156
92.3076923076923,31,זיו צפת,81.55619812011719
88.88888888888889,10,אסותא אשדוד,
81.66666666666667,50,שיבא,101.1392440795898
76.66666666666667,45,הלל יפה,88.15534210205078
75,7,הסקוטי,104.2553176879883
70.37037037037037,24,מעייני הישועה,93.61022186279297
65,41,פוריה,69.2957763671875
64.70588235294117,31,וולפסון,63.10395431518555
64.28571428571429,76,לניאדו,83.00835418701172
63.934426229508205,24,שמיר (אסף הרופא),65.9932632446289
62,31,קפלן,100.7220230102539
61.40350877192983,84,מאיר,71.97943115234375
60.86956521739131,29,בני ציון,79.90762329101562
60,52,רבין ק. בילינסון,96.28742218017578
56.75675675675676,0,סנט ג'וזף,
55.35714285714286,113,הכרמל,74.43762969970703
54.285714285714285,51,סוראסקי,105.806999206543
51.85185185185185,54,המרכזי בעמק,80.17241668701172
45.454545454545446,3,המשפחה הקדושה,146.6666717529297
43.47826086956522,0,אל מקאסד,
36.84210526315789,10,השרון ק. גולדה,47.30290603637695
32.05128205128205,46,סורוקה,77.84535217285156
25,22,שניידר,86.0759506225586
0,13,סנט וינסנט,56.7164192199707
0,0,אוגוסטה ויקטוריה,
