coronaOccupancy,isolatedTeam,name,normalOccupancy
40.25974025974026,75,שמיר (אסף הרופא),65.5443344116211
36.66666666666666,39,הלל יפה,86.21359252929688
30.508474576271187,28,"אסותא אשדוד בי""ח",
27.27272727272727,65,מאיר,78.14910125732422
26.86567164179105,134,הדסה עין כרם,109.4466934204102
24.24242424242424,18,"רמב""ם",93.09278106689453
21.42857142857143,27,מעייני הישועה,
20,62,סוראסקי,102.1349258422852
20,93,שערי צדק,100.1228485107422
19,136,שיבא,93.60759735107422
17.30769230769231,32,וולפסון,76.72035217285156
17.24137931034483,13,ברזילי,74.4186019897461
13.33333333333333,22,המרכזי בעמק,76.72413635253906
12.727272727272728,28,לניאדו,25.90529251098633
8.823529411764707,79,סורוקה,77.15030670166016
8.235294117647058,34,קפלן,79.96389770507812
1.724137931034483,9,בני ציון,82.21708679199219
1.666666666666667,3,זיו צפת,90.20172882080078
0.5235602094240838,35,השרון ק. גולדה,57.67634963989258
0,2,הסקוטי,107.1999969482422
0,78,רבין ק. בילינסון,88.9820327758789
0,25,נהריה,84.78561401367188
0,0,יוספטל,64.61538696289062
0,0,אסותא באר שבע,
0,27,שניידר,85.65400695800781
0,9,הכרמל,81.5950927734375
0,0,אל מקאסד,
0,1,המשפחה הקדושה,163.3333282470703
0,0,הסהר האדום,
0,41,הר הצופים,79.51388549804688
0,0,הצרפתי,81.3432846069336
0,9,אסותא ראשון לציון,
0,0,אלישע,
0,9,אסותא רמת החייל,
0,0,אסותא חיפה,
0,16,פוריה,66.19718170166016
